train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
200,101,5000,6646,200,l1,0.005535774398595095,11.121142250572955,0.06476506500919285,0.38455805355291856,0.15048937103213977,0.5350474245850583,0.4647313191912959
240,121,5000,6646,200,l1,0.004566755145788193,12.508869267353544,0.0650022356991992,0.39763870955992087,0.13879045867842316,0.536429168238344,0.4693272621130029
288,145,5000,6646,200,l1,0.007057338487356901,16.426241427854382,0.07950172848952652,0.41610105611969483,0.1093124807613579,0.5254135368810527,0.475898854900843
346,174,5000,6646,200,l1,0.0127415144816041,12.706318965050505,0.06328244671421905,0.4040381648113989,0.1275967992346792,0.531634964046078,0.4712739131975352
416,209,5000,6646,200,l1,0.012312573380768299,12.826438973601547,0.06332644991858825,0.4061633366218268,0.12684184151494518,0.533005178136772,0.4713112024048936
500,251,5000,6646,200,l1,0.019403040409088135,15.216593921785789,0.07139500773692062,0.4114650408526566,0.11925927676426908,0.5307243176169257,0.47099477457911115
600,301,5000,6646,200,l1,0.023309098556637764,12.445630025647878,0.06220233350774917,0.40725333704832134,0.1259584518820054,0.5332117889303268,0.47192374743282395
720,361,5000,6646,200,l1,0.026833372190594673,10.439959089001002,0.05314376351636924,0.3909189452350144,0.14688737640132898,0.5378063216363433,0.4644834673468269
864,433,5000,6646,200,l1,0.029953010380268097,9.545490586062728,0.04703518010200727,0.378520043311385,0.163109384869136,0.5416294281805211,0.4627331131459107
1037,520,5000,6646,200,l1,0.0365007221698761,9.303175512069977,0.04347738611728096,0.3737782815085488,0.1690328194480238,0.5428111009565726,0.45907748921534236
1245,624,5000,6646,200,l1,0.039557669311761856,8.687919616009498,0.04244316359323309,0.36703282851213365,0.1788377864131989,0.5458706149253325,0.45461402880306623
1494,748,5000,6646,200,l1,0.045986928045749664,7.414857508060291,0.034121397205518905,0.35148318252305366,0.20053471799718278,0.5520179005202365,0.44824941069866514
1793,898,5000,6646,200,l1,0.07646438479423523,7.184022794612297,0.037146148354151434,0.3233821216523177,0.24911354707328845,0.5724956687256062,0.4361101615102348
2152,1077,5000,6646,200,l1,0.05308910459280014,6.434736996206053,0.02862937517236831,0.3184797364020222,0.24239037274788816,0.5608701091499104,0.4383994531958856
2583,1293,5000,6646,200,l1,0.052807580679655075,6.689348142294627,0.02640947637399014,0.328580855350664,0.230017780643676,0.55859863599434,0.4415493082895817
3100,1551,5000,6646,200,l1,0.07845600694417953,6.3798890967371795,0.02266536789611719,0.2599786523526977,0.3278258297317526,0.5878044820844502,0.41128679858501027
3720,1861,5000,6646,200,l1,0.07117263227701187,6.250868537964507,0.027311339925946518,0.29959556258484993,0.2798158224660598,0.5794113850509097,0.4270597424616027
4464,2233,5000,6646,200,l1,0.0589834526181221,5.295087958940482,0.019228286835406026,0.27373351095885423,0.2959074945495877,0.569641005508442,0.41377538892795823
