train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.055733390152454376,7.5310074607084125,0.036046999989282666,0.3460180523260594,0.21147924436282095,0.5574972966888804,0.4494111974818891
2000,1001,55646,1000,1000,l1,0.06468488276004791,6.780759373844957,0.03033061262480384,0.3187808604998695,0.2545465550813286,0.573327415581198,0.437017093568263
3000,1501,55646,1000,1000,l1,0.06726620346307755,6.5679704030636525,0.02543845484632001,0.2874688661549386,0.285598987763882,0.5730678539188206,0.4255283288280108
