train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.002575928345322609,6.421371117737763,0.030828138211879717,0.3053902326874602,0.2616485022908767,0.5670387349783368,0.4385803831328176
2000,1001,55646,1000,1000,l1,0.007581084035336971,6.864915494309284,0.03456022120083696,0.30946153559576967,0.24730438492978477,0.5567659205255544,0.43652944264747684
3000,1501,55646,1000,1000,l1,0.014881128445267677,6.955909348613643,0.035983826316705596,0.3315426197643008,0.23349518054998475,0.5650378003142855,0.4463422738416578
4000,2001,55646,1000,1000,l1,0.02033219486474991,7.248869458007454,0.03577484149253054,0.34351314951350326,0.20680039682379092,0.5503135463372941,0.45370430907594966
5000,2501,55646,1000,1000,l1,0.02632814273238182,7.8999781792514945,0.03651626247805715,0.32967781416393815,0.22620632405792587,0.5558841382218641,0.44661768545654623
