train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.0009296989301219583,9.504886387728423,0.05170769140346298,0.3710943994841405,0.17949430174183806,0.5505887012259786,0.45805591019773756
375,189,50000,6646,250,l1,0.0025483553763478994,10.055383291527301,0.055415560595710775,0.3729185886397614,0.17318732767418096,0.5461059163139423,0.45971097764870095
563,283,50000,6646,250,l1,0.006882705260068178,10.75020045762937,0.05719697689434248,0.3783068434364932,0.1640634010931187,0.5423702445296118,0.4607825311593504
845,424,50000,6646,250,l1,0.011162105947732925,10.65923241021368,0.054498498944154095,0.38358096062268104,0.15473705435108842,0.5383180149737694,0.463239703353431
1268,635,50000,6646,250,l1,0.018976321443915367,10.455506009569891,0.050637899742063376,0.37144898763687784,0.1704319451305731,0.541880932767451,0.45942384374070816
1902,952,50000,6646,250,l1,0.030660171061754227,7.813692308167151,0.03726307703079038,0.35073621797622656,0.19619750100717995,0.5469337189834065,0.45156002004181245
2853,1428,50000,6646,250,l1,0.038052890449762344,7.054817179505555,0.030741059536248103,0.3393062641247202,0.2121965513972875,0.5515028155220076,0.4492304731481482
4280,2141,50000,6646,250,l1,0.04371959716081619,6.435070291318222,0.025847000567963498,0.32012311613458133,0.23847597898884543,0.5585990951234268,0.4358401030686685
6420,3211,50000,6646,250,l1,0.04874921217560768,5.487872597993407,0.018368572606418405,0.2945181744733049,0.2712397908091228,0.5657579652824277,0.4248753924514263
9630,4816,50000,6646,250,l1,0.04992775619029999,4.680221512519677,0.014398191989274658,0.2698753793295871,0.2978732582503373,0.5677486375799243,0.41492448115428965
14445,7224,50000,6646,250,l1,0.05032530799508095,3.7424754208530246,0.009812703418383749,0.23712122815604586,0.3378213782711288,0.5749426064271745,0.39724204448195705
21668,10835,50000,6646,250,l1,0.048938166350126266,3.333888420004804,0.008211641729345253,0.23750876750989636,0.3364147573215593,0.5739235248314556,0.39510380341501594
32502,16252,50000,6646,250,l1,0.04316575080156326,2.6728591250075278,0.0058714888484503085,0.2224570018357721,0.3472441908490812,0.5697011926848533,0.3756145907035589
48753,24378,50000,6646,250,l1,0.04167063161730766,2.515004633851346,0.00527023494926453,0.2133366324337116,0.3574514616924509,0.5707880941261625,0.368859755820125
