train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.0007106096600182354,7.809243209754528,0.04707650616728402,0.34422126544111004,0.2147161944629722,0.5589374599040823,0.4485894048063123
375,189,50000,6646,250,l1,0.0016343692550435662,9.61504876162913,0.05297288040927248,0.35096731624225264,0.21024682767512715,0.5612141439173797,0.4478553446688779
563,283,50000,6646,250,l1,0.0035787979140877724,8.623201637792402,0.04935875529424449,0.34997240875240043,0.20797846184850416,0.5579508706009046,0.44875779681180794
845,424,50000,6646,250,l1,0.00614575669169426,8.465382482915043,0.04729726858120732,0.35089114648364367,0.2021723235713249,0.5530634700549686,0.45316430980217803
1268,635,50000,6646,250,l1,0.011851402930915356,8.099470292334635,0.04583492509884264,0.3510932117658133,0.20109796159772322,0.5521911733635365,0.45008182130310226
1902,952,50000,6646,250,l1,0.019725361838936806,8.535277498715587,0.04241367353411766,0.3553679092847239,0.198265620946173,0.5536335302308969,0.4547493333593979
2853,1428,50000,6646,250,l1,0.029544370248913765,7.124178192237851,0.03378575969424237,0.33524068771899224,0.22366975571544231,0.5589104434344345,0.4464763075889921
4280,2141,50000,6646,250,l1,0.03706496208906174,6.596256454143455,0.029829114674412367,0.32813860284360863,0.23243406737549782,0.5605726702191065,0.4427598770472877
6420,3211,50000,6646,250,l1,0.04328358173370361,6.1991452175395,0.02494430763905156,0.29847265174705995,0.26879826419667574,0.5672709159437357,0.4310170810024964
9630,4816,50000,6646,250,l1,0.04871070384979248,5.375277679323134,0.018395139961314425,0.2911536224648105,0.2821132047838486,0.5732668272486591,0.426421821320182
14445,7224,50000,6646,250,l1,0.04814929887652397,4.563063871706946,0.013139718372366826,0.25715171436825734,0.31781578968051594,0.5749675040487734,0.4111194892903912
21668,10835,50000,6646,250,l1,0.04759836941957474,3.4962485887002983,0.008879664010509263,0.24469935320275898,0.33253176968611464,0.5772311228888737,0.39652999950372136
32502,16252,50000,6646,250,l1,0.03819550946354866,2.2995286302560167,0.004940670036720923,0.2185394228022078,0.3484832273171395,0.5670226501193473,0.3715469767981284
48753,24378,50000,6646,250,l1,0.03685012832283974,2.19182900253755,0.004365235694442991,0.21375931637776396,0.3550441107577019,0.5688034271354658,0.36451935533959107
