train_steps,unique_train_samples,val_window_start,val_window_length,base_train_loss,final_train_loss,base_val_logpi_l1,final_val_logpi_l1,master_logpi_l1,base_ranks,final_ranks,num_growth_trials,growth_trials
2000,1001,4000,2000,0.011741365306079388,0.011741365306079388,4.90279320263542,4.90279320263542,5.296309059250781,"(256, 256)","(256, 256)",0,[]
4000,2001,6000,2000,0.00041066735866479576,0.00041066735866479576,5.3604585196008046,5.3604585196008046,4.592264870577268,"(256, 256)","(256, 256)",0,[]
6000,3001,8000,2000,0.0002514835214242339,0.0002514835214242339,3.944057024738409,3.944057024738409,3.9642119932634348,"(256, 256)","(256, 256)",0,[]
8000,4001,10000,2000,0.016628447920084,0.016628447920084,5.83994781259072,5.83994781259072,6.545128713616083,"(256, 256)","(256, 256)",0,[]
10000,5001,12000,2000,0.000546117895282805,0.000546117895282805,3.8963534018858046,3.8963534018858046,3.669148398201133,"(256, 256)","(256, 256)",0,[]
12000,6001,14000,2000,0.017412638291716576,0.017412638291716576,6.472694591821455,6.472694591821455,6.660020068979455,"(256, 256)","(256, 256)",0,[]
14000,7001,16000,2000,0.0006432972149923444,0.0006432972149923444,2.9116823701101477,2.9116823701101477,3.2712384621731307,"(256, 256)","(256, 256)",0,[]
16000,8001,18000,2000,0.0008812954765744507,0.0008812954765744507,3.350644201044765,3.350644201044765,3.1865690492495857,"(256, 256)","(256, 256)",0,[]
18000,9001,20000,2000,0.03765145316720009,0.03765145316720009,8.946354462374982,8.946354462374982,8.558873260327589,"(256, 256)","(256, 256)",0,[]
20000,10001,22000,2000,0.001067187637090683,0.001067187637090683,3.6071254289498156,3.6071254289498156,2.812449471748041,"(256, 256)","(256, 256)",0,[]
