train_steps,unique_train_samples,val_window_start,val_window_length,base_train_loss,final_train_loss,base_val_logpi_l1,final_val_logpi_l1,master_logpi_l1,base_ranks,final_ranks,num_growth_trials,growth_trials
2000,1001,4000,2000,0.009050680324435234,0.009050680324435234,5.561741111229817,5.561741111229817,5.803429084821073,"(8, 8)","(8, 8)",0,[]
4000,2001,6000,2000,0.007916745729744434,0.007916745729744434,5.2293708907502126,5.2293708907502126,4.482779466236329,"(8, 8)","(8, 8)",0,[]
6000,3001,8000,2000,0.008319917134940624,0.008319917134940624,3.771059906330548,3.771059906330548,3.490532997340607,"(8, 8)","(8, 8)",0,[]
8000,4001,10000,2000,0.008652573451399803,0.008652573451399803,3.0976535968874668,3.0976535968874668,2.9694995521902077,"(8, 8)","(8, 8)",0,[]
10000,5001,12000,2000,0.009841401129961014,0.009841401129961014,2.778574294212873,2.778574294212873,2.775885977948437,"(8, 8)","(8, 8)",0,[]
12000,6001,14000,2000,0.009854440577328205,0.009854440577328205,2.799516144810797,2.799516144810797,2.4980581238124935,"(8, 8)","(8, 8)",0,[]
14000,7001,16000,2000,0.011543734930455685,0.011543734930455685,2.253522314901589,2.253522314901589,2.283676638507757,"(8, 8)","(8, 8)",0,[]
16000,8001,18000,2000,0.013089470565319061,0.013089470565319061,2.2546518519727954,2.2546518519727954,2.091086963783843,"(8, 8)","(8, 8)",0,[]
18000,9001,20000,2000,0.012281886301934719,0.012281886301934719,2.822891865459229,2.822891865459229,2.08159247361588,"(8, 8)","(8, 8)",0,[]
20000,10001,22000,2000,0.012794002890586853,0.012794002890586853,2.3635083417893967,2.3635083417893967,1.9056132006350022,"(8, 8)","(8, 8)",0,[]
