train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.057951636612415314,7.501382980023437,0.030475021492272582,0.3171956800580291,0.243322757025417,0.5605184370834461,0.4381551984107194
4000,2001,20000,6646,2000,l1,0.05948309600353241,5.613811777639428,0.019816321278689573,0.25955699661024484,0.31576807782980354,0.5753250744400484,0.4097837926384528
6000,3001,20000,6646,2000,l1,0.06067610904574394,5.060090569649203,0.015808307447099636,0.24750932045689117,0.330925440023886,0.5784347604807772,0.4076308272016538
8000,4001,20000,6646,2000,l1,0.06052998825907707,4.647659830274329,0.014802202635649873,0.2393352759673565,0.33591859584441547,0.5752538718117719,0.40242262323567857
10000,5001,20000,6646,2000,l1,0.06028486043214798,4.856320747956154,0.01446984643346705,0.24582077110612652,0.334715900549377,0.5805366716555035,0.4038868462720136
12000,6001,20000,6646,2000,l1,0.05865182727575302,4.401021771966938,0.012601753021008463,0.23145519031448875,0.34422210407660503,0.5756772943910937,0.40173976127332633
14000,7001,20000,6646,2000,l1,0.059126172214746475,4.576271928803135,0.014029863524426804,0.236678874997267,0.3360500169555764,0.5727288919528435,0.4033892868132259
16000,8001,20000,6646,2000,l1,0.06253805756568909,4.4797877580670855,0.01401339118217422,0.2366006011866748,0.34035185285110103,0.5769524540377758,0.4001565942782642
18000,9001,20000,6646,2000,l1,0.06056821718811989,4.597832959836528,0.01372637299445203,0.2302170436299506,0.34543150069665,0.5756485443266006,0.3939843136007439
20000,10001,20000,6646,2000,l1,0.05970128998160362,4.47162708543041,0.013218175953267478,0.22834158762773366,0.3482902056842315,0.5766317933119652,0.3979853963494616
