train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.0014503581915050745,6.265779741965864,0.025323447768068125,0.28472263544664206,0.2836686601558173,0.5683912956024595,0.427593794229327
4000,2001,20000,6646,2000,l1,0.0017075836658477783,4.7680394098130945,0.018106095341712296,0.2776802857009543,0.2865162140724298,0.5641964997733842,0.42356080709254357
6000,3001,20000,6646,2000,l1,0.0022512050345540047,4.589840103602279,0.01613775254224044,0.2729455368829258,0.29006565455967775,0.5630111914426036,0.41794771624508864
8000,4001,20000,6646,2000,l1,0.003482894040644169,4.401178944139417,0.01394189555455311,0.27915589876743835,0.2801546267992739,0.5593105255667122,0.4190117199042802
10000,5001,20000,6646,2000,l1,0.004252867307513952,4.1288789618076525,0.012747788435044151,0.2822646822065073,0.2765908107952711,0.5588554930017784,0.414471704225443
12000,6001,20000,6646,2000,l1,0.004722064360976219,3.930114197681548,0.010946657145502275,0.27194517325363304,0.2891578365479146,0.5611030098015477,0.40500923958035095
14000,7001,20000,6646,2000,l1,0.006006417330354452,3.598764592233257,0.009114489565505932,0.26353893018920543,0.2972459624044903,0.5607848925936958,0.3985234844229869
16000,8001,20000,6646,2000,l1,0.006312988698482513,3.4448345219247405,0.008010638488018258,0.26042606392312473,0.30114287823126806,0.5615689421543928,0.3943811827918691
18000,9001,20000,6646,2000,l1,0.006700105033814907,2.9857953777361868,0.006748364752191848,0.2359647079778448,0.32623730785681904,0.5622020158346638,0.37505806859076307
20000,10001,20000,6646,2000,l1,0.0072934748604893684,3.150739180462394,0.006989089546291655,0.24235300254082534,0.32074913071885014,0.5631021332596755,0.37892946864031435
