train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.05529755353927612,8.659071695191303,0.03555285332487491,0.3229698987958553,0.2343054625823755,0.5572753613782307,0.44234329973939507
4000,2001,20000,6646,2000,l1,0.05696171894669533,5.668906830650187,0.019661902073376626,0.2763296966564115,0.2943104659778777,0.5706401626342892,0.41974068521694485
6000,3001,20000,6646,2000,l1,0.06000933423638344,4.964454185510613,0.01698575143874846,0.2534665197813994,0.31903057309948984,0.5724970928808892,0.41282398860994884
8000,4001,20000,6646,2000,l1,0.057156093418598175,4.362370941313522,0.014285822182569744,0.24203856774496266,0.3310252117593605,0.5730637795043232,0.40455688860623495
10000,5001,20000,6646,2000,l1,0.05516483262181282,4.115441545330254,0.012181777670522436,0.2393510574816753,0.33015788032429866,0.5695089378059739,0.3982203574404782
12000,6001,20000,6646,2000,l1,0.05402718484401703,4.080953946839848,0.011401081649510524,0.23351205193895921,0.34359318885588896,0.5771052407948482,0.39638741554127516
14000,7001,20000,6646,2000,l1,0.05524333193898201,4.048676644345593,0.011386748881634203,0.2331076142184245,0.3411635999082417,0.5742712141266662,0.39740491139640116
16000,8001,20000,6646,2000,l1,0.0540434829890728,4.064760706031904,0.010798158799717085,0.2316382211681468,0.34294284350959287,0.5745810646777396,0.39598527777876386
18000,9001,20000,6646,2000,l1,0.05393865704536438,3.9449050890709176,0.011274246662750554,0.2307783984164617,0.3441523760781302,0.574930774494592,0.3945752167995298
20000,10001,20000,6646,2000,l1,0.05651409924030304,4.107278938543639,0.012478063250937145,0.2337148814679496,0.3415366672972613,0.5752515487652109,0.39215470367685884
