train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.05106186866760254,8.178890884125709,0.030762099512607572,0.3293883594745392,0.2271291185474849,0.5565174780220241,0.4419993718788608
4000,2001,20000,6646,2000,l1,0.05285694822669029,5.351190717599054,0.01654279098476438,0.2655082165019324,0.3012772288731769,0.5667854453751093,0.4143475803272613
6000,3001,20000,6646,2000,l1,0.05448100343346596,4.790885650070209,0.014390394335379116,0.2556308689754731,0.3148613460018498,0.5704922149773229,0.4109273561388788
8000,4001,20000,6646,2000,l1,0.05400887876749039,4.716315137756844,0.012337699739088874,0.24156759124569888,0.3288548855648603,0.5704224768105592,0.40161679052189714
10000,5001,20000,6646,2000,l1,0.054346516728401184,4.59776545023695,0.011908626145522447,0.23853300185146956,0.3312402828158713,0.5697732846673409,0.3985009664319908
12000,6001,20000,6646,2000,l1,0.05519484728574753,4.528410631348894,0.011792568746137214,0.22937167287287363,0.3433641867319534,0.572735859604827,0.39580917988227626
14000,7001,20000,6646,2000,l1,0.056404031813144684,4.55771652783499,0.012203317607642638,0.24074150003512074,0.3334971559862468,0.5742386560213676,0.4016061359765997
16000,8001,20000,6646,2000,l1,0.05612898990511894,4.470592212921894,0.010819270080177492,0.2316789438752222,0.3416259768641127,0.573304920739335,0.3986591051362671
18000,9001,20000,6646,2000,l1,0.055983155965805054,4.556474533116888,0.011049706285154547,0.22901107298332485,0.3420804593119078,0.5710915322952326,0.39830787674142354
20000,10001,20000,6646,2000,l1,0.054468560963869095,4.239768381629015,0.010317029328422558,0.22604653855181794,0.34704421867197016,0.5730907572237881,0.3919007830053653
