train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.0764261931180954,7.6586997254184315,0.028504930025831952,0.2776003245159202,0.3023503346848834,0.5799506592008036,0.42549895682542554
4000,2001,20000,6646,2000,l1,0.07862748950719833,6.315641248714863,0.02218038740958727,0.2549420897218208,0.3293258051938949,0.5842678949157156,0.4143485799815688
6000,3001,20000,6646,2000,l1,0.0779246985912323,5.958621849663997,0.020186693679717767,0.2556324013052112,0.32848650164140825,0.5841189029466195,0.413580928694377
8000,4001,20000,6646,2000,l1,0.07651102542877197,6.076811911895855,0.02079151912104427,0.25481390593209796,0.3240704493004377,0.5788843552325358,0.407800584991399
10000,5001,20000,6646,2000,l1,0.07994295656681061,6.319166339521107,0.0210236427121328,0.2447682653620004,0.34157477589044266,0.5863430412524432,0.40829850651676075
12000,6001,20000,6646,2000,l1,0.07631858438253403,6.034489762845407,0.019669724183143195,0.2553021961130108,0.3262033300701004,0.5815055261831111,0.41040317218121786
14000,7001,20000,6646,2000,l1,0.07797512412071228,5.965064667192917,0.01958577248833952,0.25544295375210285,0.3283441476549649,0.5837871014070678,0.41229602540544147
16000,8001,20000,6646,2000,l1,0.08056781440973282,6.051068957827733,0.01977406122171444,0.24462314892405448,0.34144188734626374,0.5860650362703183,0.4095041514413983
18000,9001,20000,6646,2000,l1,0.07832297682762146,6.080263678869271,0.01895946243611533,0.25052449278667166,0.3349135681575498,0.5854380609442215,0.41073300555463443
20000,10001,20000,6646,2000,l1,0.07800256460905075,5.93009740093779,0.01981684550316606,0.2564258877759059,0.32539538543889107,0.5818212732147969,0.41029745963883213
