train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.0669260248541832,8.008201127896374,0.028128230281995275,0.29743604264349705,0.2724313101347932,0.5698673527782903,0.42856324644900706
4000,2001,20000,6646,2000,l1,0.0686781033873558,5.950059277396806,0.01998909034716779,0.2641656793979546,0.3120966003485944,0.576262279746549,0.41745916499106867
6000,3001,20000,6646,2000,l1,0.06946559250354767,5.666249654959289,0.017400249744824323,0.2560884859370919,0.321170160141819,0.5772586460789108,0.41516695710988544
8000,4001,20000,6646,2000,l1,0.07053884863853455,5.5225543010524145,0.016800346594613484,0.24739920578277688,0.3302181110009835,0.5776173167837605,0.41253808275391574
10000,5001,20000,6646,2000,l1,0.0722438395023346,5.566057136906093,0.016907875259099495,0.24130671567141151,0.33996587733638733,0.5812725930077989,0.410496975271467
12000,6001,20000,6646,2000,l1,0.07031555473804474,5.604399538515927,0.015851874267522024,0.2545021071694341,0.323950944486573,0.5784530516560071,0.4130167745668429
14000,7001,20000,6646,2000,l1,0.07246801257133484,5.555851842413889,0.016397006242123043,0.2411923479969584,0.34164582415593076,0.5828381721528891,0.40833365131660937
16000,8001,20000,6646,2000,l1,0.07069998979568481,5.411997355869691,0.016218641919790673,0.23907694124152598,0.3383686834283337,0.5774456246698597,0.4096192617248156
18000,9001,20000,6646,2000,l1,0.07152260094881058,5.312522459018369,0.016468816991629408,0.2432549690107298,0.3346631219276418,0.5779180909383717,0.4096435044655667
20000,10001,20000,6646,2000,l1,0.07037074118852615,5.272954449641921,0.0156543026428112,0.23511331136797356,0.3436836013041544,0.578796912672128,0.4054902224873293
