train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2000,1001,20000,6646,2000,l1,0.015801090747117996,13.362156493361477,0.05021645147153961,0.3887533455997082,0.14565143459661237,0.5344047801963205,0.4667491388293976
4000,2001,20000,6646,2000,l1,0.02774939499795437,7.10863190208958,0.023659705549581432,0.3197007264314649,0.2303943479569542,0.5500950743884191,0.4385927495962102
6000,3001,20000,6646,2000,l1,0.031572312116622925,4.663284102498699,0.013165257412656978,0.2727504498627854,0.2894402172384454,0.5621906671012307,0.41369295558115277
8000,4001,20000,6646,2000,l1,0.03543888032436371,4.013528786173471,0.009895155961645995,0.24543065452693064,0.3183419722280744,0.5637726267550051,0.39642869287300736
10000,5001,20000,6646,2000,l1,0.03388043865561485,3.6873540893682986,0.008026895410546723,0.23928295408053116,0.32532047515417606,0.5646034292347073,0.39005648182063507
12000,6001,20000,6646,2000,l1,0.03581247106194496,3.6548091452053555,0.007982297109061587,0.22909115256382373,0.33731081047088013,0.566401963034704,0.38012369961983905
14000,7001,20000,6646,2000,l1,0.03269665688276291,3.335895400542907,0.006733848155013589,0.2252710250932436,0.3406216063887615,0.565892631482005,0.37527450601235324
16000,8001,20000,6646,2000,l1,0.03300119936466217,3.3005219881993164,0.006291393156240938,0.21583236041698692,0.34860570720233175,0.5644380676193187,0.36879291658299446
18000,9001,20000,6646,2000,l1,0.03325813636183739,3.2837243646995655,0.006487239977580974,0.21734795687448102,0.3496732531804205,0.5670212100549016,0.3645433263353444
20000,10001,20000,6646,2000,l1,0.03423938527703285,3.3058725625954173,0.0066497892090612775,0.20686583437109574,0.3623628846430482,0.569228719014144,0.36219130157048024
