train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,0.006035123951733112,18.387139872893986,0.08317625466592046,0.41622342138935936,0.11232501454527963,0.528548435934639,0.4754905967833924
375,189,50000,6646,250,mse,0.008630278520286083,16.125265467803153,0.07355954981713704,0.4093039654400751,0.12220613659403658,0.5315101020341116,0.4718287155036168
563,283,50000,6646,250,mse,0.009046806953847408,9.067280239897508,0.04411062347407149,0.3602472835349595,0.18902342664204133,0.5492707101770008,0.45445228459829556
845,424,50000,6646,250,mse,0.010734287090599537,13.032585502643544,0.058818115405390274,0.3463328202347281,0.21108758205333228,0.5574204022880603,0.45015117311704
1268,635,50000,6646,250,mse,0.012387399561703205,7.718138276244258,0.028492447675336045,0.30516743905027743,0.26570299269448505,0.5708704317447626,0.43528920916369257
1902,952,50000,6646,250,mse,0.012815393507480621,7.959267728933437,0.028183367842733044,0.2926294955972315,0.282033880480444,0.5746633760776755,0.4270865336572338
2853,1428,50000,6646,250,mse,0.014646433293819427,6.956445873399569,0.025851979337519027,0.283369089627233,0.2936054563557118,0.5769745459829447,0.42644868803618985
4280,2141,50000,6646,250,mse,0.014669440686702728,6.843516108575928,0.02275713503462742,0.2562957685602283,0.3301194083503231,0.5864151769105515,0.41234785425286175
6420,3211,50000,6646,250,mse,0.016599813476204872,6.614116622856962,0.020776012384442596,0.2597934369768539,0.32995437960724144,0.5897478165840954,0.41435704337703133
9630,4816,50000,6646,250,mse,0.017310576513409615,6.694985238850032,0.020476650293539463,0.24797663143937812,0.34523850359675246,0.5932151350361305,0.4090394024489717
14445,7224,50000,6646,250,mse,0.017427148297429085,6.360913058994701,0.01882177949931179,0.2501168096287409,0.3407989048877741,0.590915714516515,0.41061473103211676
21668,10835,50000,6646,250,mse,0.0177349504083395,6.278473995911357,0.018392520525078622,0.24372334960464961,0.345383078356055,0.5891064279607046,0.4105582345079341
