train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,2.3668482640459843e-07,11.662398858241513,0.0630449441222369,0.37795224351142015,0.16919428426287075,0.5471465277742908,0.460106490590123
375,189,50000,6646,250,mse,4.221004985538457e-07,10.339600174336779,0.05703737609596753,0.36267649312905664,0.18747192847423794,0.5501484216032945,0.4521312492940014
563,283,50000,6646,250,mse,7.908788575150538e-06,11.143594914229189,0.05978820038016825,0.38427739639041114,0.15869172928746508,0.5429691256778763,0.46635700443084266
845,424,50000,6646,250,mse,0.00011189224460395053,13.634269218292255,0.06753203554167049,0.38988333236461714,0.14425525328183017,0.5341385856464473,0.4691274423334121
1268,635,50000,6646,250,mse,0.00024644401855766773,12.941958930279299,0.06067374305808036,0.3909971408910609,0.14584973407948357,0.5368468749705444,0.46502767437577397
1902,952,50000,6646,250,mse,0.0006977016455493867,12.281182802462476,0.053297171359310905,0.3702140489810539,0.17177809129979033,0.5419921402808442,0.46203162373252693
2853,1428,50000,6646,250,mse,0.0019125496037304401,9.139439760711012,0.03764840688533723,0.3452539416856595,0.2037718646597784,0.5490258063454379,0.44918260614805716
4280,2141,50000,6646,250,mse,0.0028522969223558903,7.1229452353313825,0.026526776099233904,0.32179267930035593,0.2361977855311408,0.5579904648314967,0.4405060261812632
6420,3211,50000,6646,250,mse,0.004272972699254751,5.127420969116552,0.017239696171739177,0.2932392351948466,0.2672790913783465,0.5605183265731931,0.42419636254070947
9630,4816,50000,6646,250,mse,0.0052713677287101746,4.219248797016032,0.013144313148251789,0.27644094308111644,0.2904829414745536,0.5669238845556701,0.4127988266030438
