train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,0.004348058253526688,33.94517367126292,0.1476964139033835,0.4382711598181421,0.08216286770562121,0.5204340275237633,0.4835361661855004
375,189,50000,6646,250,mse,0.0069235567934811115,19.136213090939897,0.08454352674253632,0.4198234879233881,0.1137550828384439,0.533578570761832,0.47572444887232357
563,283,50000,6646,250,mse,0.01021617278456688,14.648883013016514,0.06490426934762687,0.36806924138008706,0.18593207077918508,0.5540013121592722,0.45349172364671464
845,424,50000,6646,250,mse,0.010005803778767586,10.396910479067131,0.04826244158134698,0.3489136678017253,0.20632522615612928,0.5552388939578544,0.4518811170733921
1268,635,50000,6646,250,mse,0.01234879344701767,8.829068426465327,0.036067364084643845,0.31574983643533,0.2602104567476953,0.5759602931830252,0.43471587148498486
1902,952,50000,6646,250,mse,0.014971866272389889,9.486801780110547,0.034775863269048794,0.28556681055679634,0.29525239306496054,0.5808192036217569,0.4204522530847387
2853,1428,50000,6646,250,mse,0.013463771902024746,7.342409524936928,0.02838322565953591,0.2958060744007557,0.2779190526535353,0.5737251270542909,0.4264353228995407
4280,2141,50000,6646,250,mse,0.015342963859438896,6.476470709610137,0.021029316561272455,0.2677456190443864,0.3189137681706064,0.5866593872149928,0.41850215027630583
6420,3211,50000,6646,250,mse,0.015134469605982304,6.584738316789616,0.021350028981619737,0.25616762920519787,0.3307260711321258,0.5868937003373237,0.41175654160446407
9630,4816,50000,6646,250,mse,0.015967218205332756,6.139076805834756,0.019006662238573443,0.2495210837328447,0.34292407001546854,0.5924451537483133,0.41235407158968646
14445,7224,50000,6646,250,mse,0.017047900706529617,6.24993518572941,0.01906803879433258,0.24613841265927214,0.3417879238330707,0.5879263364923428,0.4109804773639491
