train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,1.864487239799928e-05,65.4807251156059,0.26230604375436123,0.4650935247040478,0.043925922517416845,0.5090194472214646,0.49247707238610244
375,189,50000,6646,250,mse,0.00036634691059589386,37.8207998727011,0.16271676745481656,0.4479684617910958,0.06776628849814431,0.5157347502892401,0.4884065053662449
563,283,50000,6646,250,mse,0.001380794681608677,31.797829277467805,0.13620313200034295,0.4382252651198471,0.08172975261721659,0.5199550177370638,0.48233697988635316
845,424,50000,6646,250,mse,0.0023354690056294203,22.799482259640666,0.09451711227330936,0.4014124238967572,0.12975401773578438,0.5311664416325416,0.47018065800704884
1268,635,50000,6646,250,mse,0.004334081895649433,21.23704244779114,0.0867871766569732,0.38138765545426767,0.15863635759773695,0.5400240130520046,0.4602009143603706
1902,952,50000,6646,250,mse,0.005143072456121445,12.254527758914602,0.04711943650770613,0.35114410677789426,0.1939957411080418,0.5451398478859361,0.4502858885486897
2853,1428,50000,6646,250,mse,0.007186283823102713,9.921865186716264,0.035768216745733696,0.3243186856229267,0.2339619452994968,0.5582806309224235,0.43814766595421883
4280,2141,50000,6646,250,mse,0.007901225239038467,7.294876657951404,0.023091771084209647,0.2876494471671677,0.2813681713028454,0.5690176184700131,0.42472778489013385
6420,3211,50000,6646,250,mse,0.008748151361942291,5.783351675440481,0.01698409993658015,0.27465512398857894,0.2974206500320779,0.5720757740206569,0.416294640041768
9630,4816,50000,6646,250,mse,0.0102773979306221,5.660802341964204,0.016376876145315904,0.26737914368749605,0.3087304483413801,0.5761095920288761,0.41516114028446194
14445,7224,50000,6646,250,mse,0.010614970698952675,5.154913725527753,0.014669365975912396,0.24662885957433545,0.3296206752429671,0.5762495348173026,0.41045129003126674
