train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,0.0017254231497645378,45.898498890531705,0.18921678215225674,0.45059215445687706,0.06282409904343463,0.5134162535003116,0.48655855891101985
375,189,50000,6646,250,mse,0.0027764549013227224,30.523900561782675,0.12816614723721037,0.44396338528398455,0.07423715348585548,0.5182005387698401,0.48462136535698097
563,283,50000,6646,250,mse,0.004852104000747204,22.27578718071089,0.09896165662922227,0.40920985621902917,0.12137012396473917,0.5305799801837684,0.46933398807127996
845,424,50000,6646,250,mse,0.0072199138812720776,17.835009968744995,0.07460262714946532,0.3939666041617361,0.14497257355978393,0.53893917772152,0.46489948042630175
1268,635,50000,6646,250,mse,0.00870092399418354,10.617564439648222,0.045576757040685235,0.33401251822427713,0.22164794535033266,0.5556604635746099,0.44437119198822245
1902,952,50000,6646,250,mse,0.009545198641717434,9.109737609835733,0.035059119143635305,0.31030205142813877,0.25479404962483504,0.5650961010529738,0.4311328623472564
2853,1428,50000,6646,250,mse,0.01161502581089735,6.60664479089904,0.023356059204313592,0.27974481749846436,0.2943365114228515,0.5740813289213159,0.4213931637390563
4280,2141,50000,6646,250,mse,0.011832982301712036,6.2417009260923075,0.02091329255221747,0.26852293356186124,0.3076258167136867,0.5761487502755479,0.4154595458182591
6420,3211,50000,6646,250,mse,0.012851654551923275,7.02301832135679,0.02211336269743481,0.26840534734905896,0.3128096020669717,0.5812149494160306,0.41824324934206125
9630,4816,50000,6646,250,mse,0.013430793769657612,7.00388315255257,0.02147910174064698,0.2566989330904921,0.3265350878709434,0.5832340209614354,0.4128159737433569
14445,7224,50000,6646,250,mse,0.013291643932461739,5.71379656579282,0.01686298970996204,0.25499258578013084,0.3268486177524693,0.5818412035326002,0.41020160215565915
21668,10835,50000,6646,250,mse,0.013789587654173374,5.188541546342015,0.015125412821653162,0.24810242924894776,0.3338509311878001,0.581953360436748,0.410291037507588
