train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,5.688108331014519e-07,10.576870173488377,0.05579345068914105,0.38903836844020295,0.14795092259935289,0.5369892910395558,0.4652998784441267
375,189,50000,6646,250,mse,3.217572611902142e-06,13.360163397696903,0.061733461653016186,0.4078097539500846,0.12545801402499523,0.5332677679750798,0.47258608661347956
563,283,50000,6646,250,mse,2.105160638166126e-05,14.882903330645412,0.06941501984235411,0.4070483912627698,0.12105339669062613,0.5281017879533959,0.4735861853009565
845,424,50000,6646,250,mse,0.00016724239685572684,12.508684270903839,0.05621811110146051,0.39508148165839,0.1395946835622451,0.5346761652206351,0.47021764113158343
1268,635,50000,6646,250,mse,0.0005876496434211731,12.136683912846078,0.05376319341120024,0.39583360243304616,0.13673505452951012,0.5325686569625562,0.46971329314702637
1902,952,50000,6646,250,mse,0.0015336975920945406,11.18614209106324,0.04516354430715639,0.3778895819502444,0.1587701519323111,0.5366597338825555,0.4627481062248138
2853,1428,50000,6646,250,mse,0.0027038962580263615,7.4051242897556495,0.030264248252506183,0.34464080308066014,0.2037369550937563,0.5483777581744165,0.4513309439603197
4280,2141,50000,6646,250,mse,0.0038369849789887667,5.825796903793116,0.020992042883521852,0.31516505607346523,0.24344990905889885,0.5586149651323641,0.43722512376984696
6420,3211,50000,6646,250,mse,0.004389829467982054,4.689914311025073,0.014959417412258839,0.2833380660509416,0.2778456240622904,0.561183690113232,0.4202646030129377
9630,4816,50000,6646,250,mse,0.004571599420160055,3.960734379468221,0.010212488188674334,0.27313026708518995,0.28870822679696606,0.561838493882156,0.4085465189001371
14445,7224,50000,6646,250,mse,0.0048051136545836926,3.356233277736794,0.008034531130384276,0.25107024880225565,0.31755911784615787,0.5686293666484135,0.39538054460523714
21668,10835,50000,6646,250,mse,0.004330288618803024,3.012101272912183,0.006083997784526151,0.2324245011907953,0.3343200041063423,0.5667445052971376,0.38112248450629493
32502,16252,50000,6646,250,mse,0.004615252371877432,3.0033737675717664,0.005966332252273206,0.23387578869784942,0.333496975024871,0.5673727637227204,0.38260900111576845
48753,24378,50000,6646,250,mse,0.004567586816847324,4.340475378897893,0.010132829893443778,0.23300162481077247,0.3348673308892813,0.5678689557000537,0.38004642806474237
