train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,2.184147342632059e-05,22.58103995417918,0.1061959027067863,0.4329649244915485,0.08556453617113946,0.518529460662688,0.48190787817492714
375,189,50000,6646,250,mse,0.0001602097472641617,23.440943126815604,0.11253041343991671,0.4316105815855308,0.08923346448583205,0.5208440460713628,0.48339805637354644
563,283,50000,6646,250,mse,0.0008048035087995231,19.493236902200593,0.09659579493699778,0.41653553005277055,0.10998134341458762,0.5265168734673582,0.4738318802660795
845,424,50000,6646,250,mse,0.001742687774822116,13.08332294292883,0.06725288319018856,0.391231858576051,0.1465498194166946,0.5377816779927456,0.46707352830487264
1268,635,50000,6646,250,mse,0.0033181938342750072,12.248115380520714,0.060710441048004146,0.37094108863027464,0.1737174904757625,0.5446585791060371,0.45570743038731326
1902,952,50000,6646,250,mse,0.004876448307186365,9.713386313428346,0.04388510386805446,0.3510690220286611,0.20067770429608617,0.5517467263247473,0.4504010457859688
2853,1428,50000,6646,250,mse,0.0069159469567239285,8.365804024581742,0.03640679154580856,0.31933707726377175,0.2444773226044669,0.5638143998682386,0.43632174722373707
4280,2141,50000,6646,250,mse,0.008071163669228554,6.2521855626338505,0.02404204919083408,0.2844926459649632,0.2892279378386066,0.5737205838035698,0.42723328441631114
6420,3211,50000,6646,250,mse,0.009484479203820229,6.495749119710917,0.023155396234816213,0.28208299061922154,0.29231123530460307,0.5743942259238246,0.4251640950980479
9630,4816,50000,6646,250,mse,0.009441573172807693,5.170746048035035,0.016071318078611344,0.26093798882048896,0.31860638480225095,0.5795443736227399,0.41156908143729165
14445,7224,50000,6646,250,mse,0.010461226105690002,5.488282273486734,0.016412227384778256,0.25680347041866225,0.3259586101379767,0.5827620805566389,0.41126991510466665
21668,10835,50000,6646,250,mse,0.009389725513756275,4.172447753018938,0.011536040390529767,0.24625868267404064,0.3314766094870925,0.5777352921611332,0.4020797865116505
32502,16252,50000,6646,250,mse,0.010204008780419827,4.466747190661616,0.012227565133887824,0.2439165845375089,0.33693565844662404,0.5808522429841328,0.4005445409182227
48753,24378,50000,6646,250,mse,0.008378530852496624,4.164369275851151,0.011408537742534306,0.2383976598360683,0.33784232445817175,0.5762399842942401,0.3997069938954407
