train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,1.270033521905134e-06,7.561933187940162,0.04504440034952357,0.342309289061222,0.21398116713205764,0.5562904561932795,0.4473501289445076
375,189,50000,6646,250,mse,3.8917096389923245e-06,9.50370945944198,0.05246531012518998,0.3751765346114003,0.16870494689961907,0.5438814815110194,0.4584472782143919
563,283,50000,6646,250,mse,1.0650956028257497e-05,9.067929281140033,0.05152283180912523,0.349148533092789,0.2013466739012,0.5504952069939889,0.4517191632180807
845,424,50000,6646,250,mse,8.592056838097051e-05,9.838945790697448,0.053416574077094034,0.3705190932170183,0.1753889688034102,0.5459080620204285,0.4593909157315743
1268,635,50000,6646,250,mse,0.00029726195498369634,11.217861641713698,0.05686542380683256,0.3763682185825482,0.1623679224793549,0.538736141061903,0.4605970720060376
1902,952,50000,6646,250,mse,0.0009410533239133656,9.346984577548573,0.046459767202338985,0.35986510990019355,0.19115958107423878,0.5510246909744323,0.4541506673606381
2853,1428,50000,6646,250,mse,0.002111070556566119,7.330786623941875,0.03612931520129448,0.33121430400986657,0.2279032473258232,0.5591175513356897,0.4431321170311876
4280,2141,50000,6646,250,mse,0.003352728672325611,6.9662615458389485,0.030947212166148777,0.32845508904370657,0.23244832513010483,0.5609034141738114,0.4440025063802311
6420,3211,50000,6646,250,mse,0.00488449539989233,6.109790461384417,0.025816398024708614,0.3052690289827009,0.256690370365412,0.5619593993481128,0.4352921657186752
9630,4816,50000,6646,250,mse,0.006421566940844059,5.201001477502521,0.01835641335241627,0.2860967663369964,0.2878711440115441,0.5739679103485404,0.42267025218730286
14445,7224,50000,6646,250,mse,0.007278801407665014,5.368208986439408,0.0182788998873648,0.27820295327002686,0.2958405719389558,0.5740435252089827,0.4190192279190805
21668,10835,50000,6646,250,mse,0.00685858353972435,4.648188138518222,0.013060649904510733,0.2653504135435438,0.310098313192381,0.5754487267359247,0.4093629997589009
32502,16252,50000,6646,250,mse,0.006660874933004379,3.701882497208839,0.009369567890902215,0.2522008729297151,0.32275490371997867,0.5749557766496938,0.39993583469918476
48753,24378,50000,6646,250,mse,0.005992941092699766,3.1128759647085684,0.007362266137905118,0.24446006559197977,0.32973963494193653,0.5741997005339162,0.3900709844741142
