train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,0.002309629460796714,65.4281625268194,0.25283127835448704,0.4636138717994554,0.04938434523569243,0.5129982170351478,0.4901946982005246
375,189,50000,6646,250,mse,0.0038259129505604506,33.54393948986655,0.1356786098298256,0.43058947323004476,0.09229752175003689,0.5228869949800816,0.47941739024884567
563,283,50000,6646,250,mse,0.005993775557726622,25.689601777686313,0.10736994451295527,0.3989272877394573,0.14120378992024563,0.540131077659703,0.4639165921261485
845,424,50000,6646,250,mse,0.007943064905703068,14.705480316546218,0.06572464875359608,0.36164078603146377,0.18885332532916282,0.5504941113606266,0.45286527192896076
1268,635,50000,6646,250,mse,0.010006283409893513,16.555539224325653,0.06282573328088044,0.3318780218278154,0.23380846338452893,0.5656864852123443,0.4341310360456635
1902,952,50000,6646,250,mse,0.011782996356487274,9.349742616366772,0.03537714977085795,0.3043301664212794,0.2704232937194179,0.5747534601406974,0.4314664162710793
2853,1428,50000,6646,250,mse,0.012386491522192955,7.29089154967163,0.025869368127952395,0.28388517348925324,0.29537154502882856,0.5792567185180818,0.4234868742257212
4280,2141,50000,6646,250,mse,0.013475756160914898,6.3518936394212,0.0216538248045028,0.2685064998071172,0.312163493067258,0.5806699928743752,0.423316723587897
6420,3211,50000,6646,250,mse,0.013513386249542236,6.305098568909449,0.02063775758062617,0.26581257451022416,0.31982655525499015,0.5856391297652143,0.4157647526122854
9630,4816,50000,6646,250,mse,0.014751582406461239,6.428843516372858,0.02047585988702671,0.2606786073955566,0.3303090062867362,0.5909876136822927,0.41593789164237305
14445,7224,50000,6646,250,mse,0.015066548250615597,5.995939406227345,0.018705913500610898,0.24663921168982159,0.3417358424884335,0.5883750541782551,0.4108156612862335
21668,10835,50000,6646,250,mse,0.015470346435904503,5.211642577655824,0.01624581228078877,0.24445339896338059,0.34602996450951323,0.5904833634728938,0.4076023824637764
32502,16252,50000,6646,250,mse,0.015513268299400806,6.323390927198223,0.019419258132918546,0.24563304404297562,0.3390204420371985,0.5846534860801741,0.40739191945774467
48753,24378,50000,6646,250,mse,0.015184427611529827,5.209775592964652,0.015098434618270297,0.24520508087841297,0.34598266620360774,0.5911877470820207,0.41006308398663494
