train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,mse,1.2554600289149676e-05,18.114257265314723,0.08462974483933362,0.42914797835973834,0.09548458946271199,0.5246325678224504,0.4791680152054936
375,189,50000,6646,250,mse,0.0001222131249960512,23.910100611824785,0.1018129412153341,0.4331438483583994,0.08570311544369147,0.5188469638020908,0.48190419723939837
563,283,50000,6646,250,mse,0.0006590057746507227,23.414586144982508,0.09991530718151237,0.4329310858020222,0.08552037550396124,0.5184514613059834,0.48392383090114643
845,424,50000,6646,250,mse,0.0015580086037516594,14.203019359884477,0.0656542772333743,0.40263749235445884,0.1279156032233389,0.5305530955777977,0.4723645195045278
1268,635,50000,6646,250,mse,0.0030412969645112753,11.582763879075461,0.05169833237441221,0.3851364648379083,0.15578163963106523,0.5409181044689736,0.466484388309808
1902,952,50000,6646,250,mse,0.004716220311820507,9.00803407702338,0.03759275210347551,0.3633432617205565,0.18348540637377994,0.5468286680943364,0.45555740400348366
2853,1428,50000,6646,250,mse,0.005836727563291788,6.844553136672241,0.02740471016594988,0.3295605867700942,0.2277403836659548,0.557300970436049,0.4439814182105665
4280,2141,50000,6646,250,mse,0.006983290892094374,5.32840485290704,0.018294451053076474,0.2872569004043974,0.27451216850253624,0.5617690689069336,0.42418397287194565
6420,3211,50000,6646,250,mse,0.0077940491028130054,5.076233061451903,0.016293153276315104,0.27691962385541996,0.2895439943863693,0.5664636182417891,0.4197511051331006
9630,4816,50000,6646,250,mse,0.008458969183266163,5.134692493651419,0.014524383899406792,0.26701578437366613,0.30593541964273396,0.5729512040164001,0.41352673518402233
14445,7224,50000,6646,250,mse,0.00895865447819233,4.226360703733303,0.011934597867304697,0.24733051765104655,0.32832290847087964,0.5756534261219262,0.4091360820038809
21668,10835,50000,6646,250,mse,0.008442196995019913,3.901481232041215,0.009835337915193221,0.24109631866788278,0.332112594091651,0.5732089127595338,0.4006534413632423
32502,16252,50000,6646,250,mse,0.008468744345009327,5.230590182442241,0.013780269152892568,0.23823167578658336,0.33595369773695827,0.5741853735235416,0.3975508847812009
48753,24378,50000,6646,250,mse,0.007963567040860653,3.649091315177717,0.008481414839511885,0.23269442205975474,0.34148761633489655,0.5741820383946512,0.39195202406957375
