train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,2.909432396336342e-06,0.049226966955048135,0.39652652815213413,0.15021731764846044,0.5467438458005945,0.46417354086385126
2000,1001,2000,1000,1000,mse,6.4039131757454015e-06,0.04945423390472183,0.3919888695443173,0.14121965902901493,0.5332085285733321,0.4691945964610046
3000,1501,3000,1000,1000,mse,1.0788901818159502e-05,0.04867616330880068,0.39265881513482076,0.14199288201866858,0.5346516971534893,0.4606172079702572
4000,2001,4000,1000,1000,mse,1.7979469703277573e-05,0.05439972814507588,0.4074493178806724,0.12710146504818215,0.5345507829288546,0.47012530127116425
5000,2501,5000,1000,1000,mse,2.5847257347777486e-05,0.051846860588393925,0.3996537846506144,0.13846868387742758,0.5381224685280419,0.4698148253313915
6000,3001,6000,1000,1000,mse,3.707679206854664e-05,0.05254926354012744,0.3942992510677388,0.1408704736568967,0.5351697247246354,0.4658719317058023
7000,3501,7000,1000,1000,mse,5.089149999548681e-05,0.05840549174347902,0.3886535524182598,0.1387523326482594,0.5274058850665192,0.4671995384937341
8000,4001,8000,1000,1000,mse,6.78973228787072e-05,0.06768720493343111,0.3993362349405657,0.12965315110858347,0.528989386049149,0.4705402858550397
9000,4501,9000,1000,1000,mse,9.488138312008232e-05,0.06400550947737514,0.4075002821858504,0.12076815407033457,0.5282684362561849,0.47321839295110296
10000,5001,10000,1000,1000,mse,0.00011334256123518571,0.07095227168701854,0.41051593781836326,0.11412032126815837,0.5246362590865217,0.47318700113351536
11000,5501,11000,1000,1000,mse,0.0001389417884638533,0.0698979540961453,0.42119333203258214,0.10309258168403157,0.5242859137166138,0.47999492534921945
12000,6001,12000,1000,1000,mse,0.00017163626034744084,0.09089847193241775,0.39943024437750374,0.13152291893529963,0.5309531633128033,0.4661564188770653
13000,6501,13000,1000,1000,mse,0.00020916617359034717,0.12029066478215453,0.4019772411780837,0.12892940515136547,0.5309066463294492,0.46591044185513886
14000,7001,14000,1000,1000,mse,0.00025939210900105536,0.07271720327798041,0.41093522793152254,0.11609248338609938,0.5270277113176218,0.47348780886864905
15000,7501,15000,1000,1000,mse,0.0003008426574524492,0.09108832403705586,0.40196730111859075,0.12146296254181996,0.5234302636604107,0.4673376437067924
16000,8001,16000,1000,1000,mse,0.0003644708776846528,0.06589000479600601,0.4053539471429276,0.11958586835736074,0.5249398155002882,0.4723178472830082
17000,8501,17000,1000,1000,mse,0.00043391509098000824,0.07465222448397753,0.4117090821623084,0.11102751717345907,0.5227365993357673,0.46949919955665825
18000,9001,18000,1000,1000,mse,0.0005318863550201058,0.06266777272514627,0.3848215513454667,0.13827313428700921,0.5230946856324761,0.47055593806347035
19000,9501,19000,1000,1000,mse,0.0005447468138299882,0.0711200137571193,0.3921905659722852,0.1426862665227858,0.534876832495071,0.46966279812058237
20000,10001,20000,1000,1000,mse,0.0005949382320977747,0.07841140423038508,0.38978033333251044,0.13848158580159559,0.528261919134106,0.46565342624867584
21000,10501,21000,1000,1000,mse,0.0006425260216929018,0.0662389653239796,0.3973879544142683,0.12808985731303235,0.5254778117273006,0.4647138258782741
22000,11001,22000,1000,1000,mse,0.0007195037323981524,0.05338256499982503,0.3855850362556646,0.14755516771872645,0.533140203974391,0.4645128932333437
23000,11501,23000,1000,1000,mse,0.0007715575629845262,0.04928380164910574,0.3748455723756489,0.16284187852746845,0.5376874509031174,0.46416395892950696
24000,12001,24000,1000,1000,mse,0.000799288391135633,0.05139281410533151,0.3945556066776433,0.13467258325353348,0.5292281899311766,0.4640203876716838
25000,12501,25000,1000,1000,mse,0.0008403966203331947,0.05045641839641372,0.38546876106516903,0.15007932598695456,0.5355480870521235,0.45836482578559323
26000,13001,26000,1000,1000,mse,0.0010865879012271762,0.03517599578993021,0.3261145511160662,0.22160788836889345,0.5477224394849597,0.44075915260927295
27000,13501,27000,1000,1000,mse,0.0010097542544826865,0.03529546922273604,0.3591127705468311,0.18266047224807166,0.5417732427949028,0.45351280635193714
28000,14001,28000,1000,1000,mse,0.0010356339626014233,0.03397786139518188,0.34624766001355534,0.19655186835483207,0.5427995283683874,0.44397442150762606
29000,14501,29000,1000,1000,mse,0.0019561718218028545,0.017596157362419783,0.31531470540039835,0.24040763515098346,0.5557223405513818,0.4292461630334224
30000,15001,30000,1000,1000,mse,0.0011968862963840365,0.01912551236107827,0.32964414897984434,0.22177765080970385,0.5514217997895481,0.4388791357205051
31000,15501,31000,1000,1000,mse,0.0011344020022079349,0.04235141452261041,0.31163399076099246,0.23459570156584403,0.5462296923268365,0.4287162775704338
32000,16001,32000,1000,1000,mse,0.0011024692794308066,0.024297520077465176,0.3512512244496193,0.20056813044675845,0.5518193548963777,0.44462181987345717
33000,16501,33000,1000,1000,mse,0.0011009981390088797,0.023473554940449722,0.3356965778705918,0.21217929530206334,0.5478758731726553,0.43683048911166045
34000,17001,34000,1000,1000,mse,0.0011116914683952928,0.02168011309857658,0.3126013433984189,0.2353464409199391,0.547947784318358,0.44342381352758464
