train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,9.20622333069332e-05,0.12643344246980892,0.4552263833920733,0.06049371447829832,0.5157200978703715,0.48921327178224205
2000,1001,2000,1000,1000,mse,0.000558350991923362,0.12671804670205747,0.4412084057224463,0.07299923475367506,0.5142076404761213,0.4834640838941024
3000,1501,3000,1000,1000,mse,0.0014946694718673825,0.10545993790135336,0.4288360363997775,0.09469511566733474,0.5235311520671123,0.4718771369595948
4000,2001,4000,1000,1000,mse,0.002347765024751425,0.17328381622833633,0.4184182100190962,0.10331641932146714,0.5217346293405632,0.4714516399565164
5000,2501,5000,1000,1000,mse,0.0030938242562115192,0.08693113748561376,0.38922787258025443,0.14242989591470478,0.5316577684949594,0.4652680356786916
6000,3001,6000,1000,1000,mse,0.003537967801094055,0.10399869391212839,0.38728119069937134,0.14739744092743587,0.5346786316268072,0.4606833138926535
7000,3501,7000,1000,1000,mse,0.004114521201699972,0.09050772382472815,0.37787051781258046,0.15811805318756433,0.5359885710001449,0.4609983913346984
8000,4001,8000,1000,1000,mse,0.004580872133374214,0.07882744311164003,0.3802020678763334,0.15935372037140538,0.5395557882477388,0.4548717967885682
9000,4501,9000,1000,1000,mse,0.004902789834886789,0.05381208215912112,0.36007412680504286,0.18610320949051004,0.546177336295553,0.4488195983016447
10000,5001,10000,1000,1000,mse,0.005141262896358967,0.08447161396946155,0.35628845602913434,0.1815002089019764,0.5377886649311107,0.4454537067425085
11000,5501,11000,1000,1000,mse,0.005310490727424622,0.039637798982592995,0.35629946840709636,0.1996044917111853,0.5559039601182817,0.44692221279952626
12000,6001,12000,1000,1000,mse,0.005520638078451157,0.04930841023286186,0.33527299690726947,0.20475442393961354,0.540027420846883,0.4459000263810222
13000,6501,13000,1000,1000,mse,0.005717978347092867,0.02874923855564972,0.31617232150326147,0.2387197513115407,0.5548920728148021,0.43605069753797365
14000,7001,14000,1000,1000,mse,0.0057821678929030895,0.028871158301395826,0.31965160745436527,0.2319318612412294,0.5515834686955945,0.43683116974995323
15000,7501,15000,1000,1000,mse,0.005927001591771841,0.021523662023603094,0.31152452725914426,0.24174563730869905,0.5532701645678433,0.434665431813456
16000,8001,16000,1000,1000,mse,0.005992916878312826,0.022131546525734132,0.30816506961663526,0.24943003522471816,0.5575951048413534,0.44214436154607334
17000,8501,17000,1000,1000,mse,0.0060388692654669285,0.02882631301485207,0.3171854901005103,0.24719270900918014,0.5643781991096904,0.4314277228442105
18000,9001,18000,1000,1000,mse,0.0060616470873355865,0.024748848774547652,0.2912304269457197,0.2668315730834839,0.5580620000292037,0.4377295307566436
19000,9501,19000,1000,1000,mse,0.006064744666218758,0.02586566129309964,0.28883295839990275,0.26161473565494675,0.5504476940548495,0.417010307881817
20000,10001,20000,1000,1000,mse,0.006051824893802404,0.023948725437222113,0.30832823719904034,0.25191226141867634,0.5602404986177166,0.420418843765513
21000,10501,21000,1000,1000,mse,0.006018718238919973,0.016334635246582865,0.29565870210353684,0.2631054614766921,0.5587641635802291,0.4185425849358731
22000,11001,22000,1000,1000,mse,0.006001723930239677,0.0224225688253314,0.29737000607259667,0.25733720108169233,0.554707207154289,0.42685303898481847
23000,11501,23000,1000,1000,mse,0.0059477947652339935,0.017690388803991725,0.26237065382708746,0.2930803759804637,0.5554510298075511,0.42019146193768053
