train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,5.33686318249238e-07,0.03788326274422161,0.3559453119471143,0.20189364523166728,0.5578389571787816,0.44949900244196206
2000,1001,2000,1000,1000,mse,1.03392778783018e-06,0.031067736962804834,0.36627941270872666,0.1790008443778205,0.5452802570865471,0.45518044611406916
3000,1501,3000,1000,1000,mse,1.4027192491994356e-06,0.025434055766858837,0.3394102457571422,0.21951356081355072,0.558923806570693,0.4389898548175928
4000,2001,4000,1000,1000,mse,1.734519173623994e-06,0.025967941863008378,0.32600575379894403,0.2262086329367966,0.5522143867357406,0.44273337289556663
5000,2501,5000,1000,1000,mse,1.9246144802309573e-06,0.024310645642889147,0.32400883867644076,0.22462391934178197,0.5486327580182226,0.4418173747026648
6000,3001,6000,1000,1000,mse,2.0435497845028294e-06,0.023145153825282656,0.3138001135027124,0.24156757922298006,0.5553676927256924,0.43865351931393637
7000,3501,7000,1000,1000,mse,2.205173814218142e-06,0.02674299234312446,0.32031474673215304,0.23222238046259566,0.5525371271947486,0.43824345384875346
8000,4001,8000,1000,1000,mse,2.4265730189654278e-06,0.022794234052144806,0.3257791541361035,0.22669290028375946,0.5524720544198628,0.4421422206035361
9000,4501,9000,1000,1000,mse,2.5835329324763734e-06,0.019113363558653514,0.3129793144164778,0.2370151872309348,0.5499945016474126,0.44053252892693207
10000,5001,10000,1000,1000,mse,2.614169034131919e-06,0.02327331945893475,0.3241962123405977,0.22714828307423357,0.5513444954148313,0.4326404198666949
11000,5501,11000,1000,1000,mse,2.8166609808977228e-06,0.022195367705388276,0.3275733367667592,0.22947205935814594,0.5570453961249051,0.4385930266599973
12000,6001,12000,1000,1000,mse,3.050981149499421e-06,0.021369006925831407,0.3187855478712158,0.22921515165491593,0.5480006995261317,0.4393899277501748
13000,6501,13000,1000,1000,mse,3.25550468005531e-06,0.021230091136479202,0.30582058738474904,0.24095062580953983,0.5467712131942888,0.43698487884317105
14000,7001,14000,1000,1000,mse,3.625920044214581e-06,0.02380795873470372,0.3227837551500175,0.23449697325946728,0.5572807284094848,0.44277746619452685
