train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,0.006553850136697292,0.13549032938508357,0.43387745216525464,0.09477694646371657,0.5286543986289712,0.47848993555094543
2000,1001,2000,1000,1000,mse,0.011628434993326664,0.04135489979818388,0.3713113312501521,0.17968047498161463,0.5509918062317668,0.45553261016205854
3000,1501,3000,1000,1000,mse,0.013307606801390648,0.02918142639921086,0.3218764737279495,0.2551610477251614,0.5770375214531109,0.4290660425718471
4000,2001,4000,1000,1000,mse,0.013809246011078358,0.02579555573141714,0.32048890671177693,0.2591934914793353,0.579682398191112,0.43119855232050136
5000,2501,5000,1000,1000,mse,0.014673931524157524,0.025451931721369787,0.28885062522353067,0.29996971619648743,0.588820341420018,0.42426948245989754
6000,3001,6000,1000,1000,mse,0.014659073203802109,0.02180229350180146,0.27516878725688687,0.30467029158644987,0.5798390788433367,0.42059026760690826
7000,3501,7000,1000,1000,mse,0.014733321964740753,0.03394108046006943,0.26008726016914696,0.3296177919478809,0.5897050521170278,0.4207638028339794
8000,4001,8000,1000,1000,mse,0.01580573432147503,0.023793613882372246,0.2654146192735526,0.3194382937079805,0.5848529129815331,0.41833305716619784
9000,4501,9000,1000,1000,mse,0.01586848869919777,0.023754666608544268,0.2700356659504229,0.3150202303416005,0.5850558962920234,0.42165751721393646
10000,5001,10000,1000,1000,mse,0.015371078625321388,0.018954751996987297,0.25294439726689527,0.3327887056269025,0.5857331028937978,0.40262027389612076
11000,5501,11000,1000,1000,mse,0.014733868651092052,0.017959594261154958,0.2514197946277419,0.333019592288087,0.5844393869158289,0.3987114374259999
12000,6001,12000,1000,1000,mse,0.014703910797834396,0.019908264161751944,0.2545287400705041,0.3209814136822747,0.5755101537527787,0.4178964399471432
13000,6501,13000,1000,1000,mse,0.014717998914420605,0.01922513554314483,0.23795940296849047,0.34592010141996854,0.583879504388459,0.3975483455233491
14000,7001,14000,1000,1000,mse,0.01467448752373457,0.02008101067717447,0.2472037111720845,0.33211622441411837,0.5793199355862029,0.40601473357496853
15000,7501,15000,1000,1000,mse,0.01459444873034954,0.018056295135038807,0.23605823884155416,0.3470800970773914,0.5831383359189455,0.41169363014739335
16000,8001,16000,1000,1000,mse,0.014202251099050045,0.01687418544111814,0.26170349195710485,0.32080216005689627,0.5825056520140011,0.417572546328462
17000,8501,17000,1000,1000,mse,0.01410613115876913,0.015195760585142153,0.2667754318167272,0.332607746239049,0.5993831780557761,0.41048946799984415
