train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,4.2953178081006627e-07,0.03906064917659404,0.3501371840174256,0.20278582623089628,0.5529230102483219,0.448152307150607
2000,1001,2000,1000,1000,mse,8.367982218260295e-07,0.02818180823795216,0.32982746098393495,0.22469108270648383,0.5545185436904188,0.44209803507706225
3000,1501,3000,1000,1000,mse,1.1001997108905925e-06,0.024715112692597848,0.34832338709528465,0.20159745283419966,0.5499208399294844,0.4527396848147927
4000,2001,4000,1000,1000,mse,1.4650770481239306e-06,0.026991171126864007,0.3425010007483584,0.20530815297615262,0.5478091537245109,0.4452395830786247
5000,2501,5000,1000,1000,mse,1.9340930066391593e-06,0.02449725197692934,0.3431444572630731,0.2063226142237191,0.5494670714867922,0.44987085073626176
6000,3001,6000,1000,1000,mse,2.3522979972767644e-06,0.024794707675192415,0.3374417792223037,0.2076962854605159,0.5451380646828197,0.43645259058940467
7000,3501,7000,1000,1000,mse,2.894332965297508e-06,0.028660523983736697,0.3074068641539738,0.23638709375237368,0.5437939579063474,0.4389845865523059
8000,4001,8000,1000,1000,mse,3.193162456227583e-06,0.02513927623100402,0.35975916441735784,0.18888152374783568,0.5486406881651935,0.44324250724034026
9000,4501,9000,1000,1000,mse,3.5245457183918916e-06,0.02413494270675812,0.3358133711006469,0.20253558026502905,0.538348951365676,0.45181838708590283
10000,5001,10000,1000,1000,mse,4.18035642724135e-06,0.026579383601633855,0.3375816590029907,0.2146637028565001,0.5522453618594909,0.4407612089645352
11000,5501,11000,1000,1000,mse,4.6274626583908685e-06,0.028816528690366543,0.35295314453798293,0.1863895629044266,0.5393427074424095,0.44994140061461335
12000,6001,12000,1000,1000,mse,5.375162800191902e-06,0.02635746504010765,0.3401151772957013,0.20074424826595202,0.5408594255616533,0.4510296161577782
13000,6501,13000,1000,1000,mse,5.965280706732301e-06,0.02623402231384078,0.3290107510990208,0.2214813412253587,0.5504920923243795,0.4482801226410346
14000,7001,14000,1000,1000,mse,6.704161478410242e-06,0.027997379876665507,0.34558967134605756,0.1981956877971624,0.5437853591432199,0.44831013009567294
15000,7501,15000,1000,1000,mse,7.554630883532809e-06,0.02847008637204921,0.3381318220059077,0.20462277614114066,0.5427545981470483,0.44986587784851745
16000,8001,16000,1000,1000,mse,8.635415724711493e-06,0.029948885933076694,0.35345471443454485,0.1911415899955585,0.5445963044301032,0.4540118720677688
17000,8501,17000,1000,1000,mse,9.622653124097269e-06,0.03075841860214591,0.3567624251824345,0.1894086463793587,0.5461710715617932,0.4497839992554135
18000,9001,18000,1000,1000,mse,1.0753870810731314e-05,0.02889665752582252,0.33794278523590227,0.20398362720499755,0.5419264124408999,0.45280060567101205
19000,9501,19000,1000,1000,mse,1.2010719729005359e-05,0.03144710790562186,0.3392870736584159,0.2046839656071656,0.5439710392655814,0.4494347037311339
20000,10001,20000,1000,1000,mse,1.2801079719793051e-05,0.042516724485179076,0.3705968877092488,0.16891827048131466,0.5395151581905636,0.4519167383846999
21000,10501,21000,1000,1000,mse,1.4425374502025079e-05,0.03652741056122285,0.3660433428497739,0.175027111056746,0.5410704539065199,0.45671476754294105
22000,11001,22000,1000,1000,mse,1.599492497916799e-05,0.034765936725577706,0.3654318743948229,0.17070553385723783,0.5361374082520607,0.45840141381971855
23000,11501,23000,1000,1000,mse,1.7594824385014363e-05,0.038698914972672104,0.3566499112644075,0.18181171424164944,0.5384616255060568,0.458238637147051
24000,12001,24000,1000,1000,mse,1.9673594579217024e-05,0.03719540852653174,0.3792276063941838,0.15920993235281025,0.5384375387469941,0.46197275607158866
25000,12501,25000,1000,1000,mse,2.18924178625457e-05,0.03933312690554034,0.38803115017354695,0.1481507357690027,0.5361818859425496,0.45875806458034385
26000,13001,26000,1000,1000,mse,2.400024823145941e-05,0.037748242397106106,0.3407248837030245,0.1949730168440447,0.5356979005470691,0.4564880694221274
27000,13501,27000,1000,1000,mse,2.6610325221554376e-05,0.03668856573123294,0.3791638837322467,0.1681470656479284,0.5473109493801751,0.4606178362125677
28000,14001,28000,1000,1000,mse,2.803547067742329e-05,0.038978060764323766,0.38291693249358205,0.14483786599141715,0.5277547984849993,0.46286789290883346
29000,14501,29000,1000,1000,mse,3.0318320568767376e-05,0.04440001797856153,0.38211582340472044,0.15272375202227326,0.5348395754269938,0.4656135970178121
30000,15001,30000,1000,1000,mse,3.411893703741953e-05,0.04355574279155324,0.3943538393422533,0.13581664131038979,0.530170480652643,0.46638608833859946
31000,15501,31000,1000,1000,mse,3.61554411938414e-05,0.05278677387659811,0.37363152581698494,0.16003084575741416,0.5336623715743991,0.4607470189324107
32000,16001,32000,1000,1000,mse,3.7975278246449307e-05,0.050256891769810005,0.38628569142018554,0.14561170644302254,0.531897397863208,0.45925034164975204
33000,16501,33000,1000,1000,mse,4.3164855014765635e-05,0.04300642420004288,0.3840446773658266,0.14677310037801578,0.5308177777438424,0.4593059609096087
34000,17001,34000,1000,1000,mse,4.784062912221998e-05,0.04122388509094127,0.3562427408632233,0.1791366395096586,0.5353793803728819,0.4609529995177178
35000,17501,35000,1000,1000,mse,5.258336750557646e-05,0.04344931724274498,0.37824721255849775,0.1535785085490458,0.5318257211075436,0.4573945979812253
36000,18001,36000,1000,1000,mse,5.4664924391545355e-05,0.05133988859570197,0.37714362138060514,0.15453934583815596,0.5316829672187612,0.4605122455551381
37000,18501,37000,1000,1000,mse,5.885503560421057e-05,0.048425177436551226,0.3844475128591738,0.1534778638409605,0.5379253767001343,0.4651170959285672
38000,19001,38000,1000,1000,mse,6.556488369824365e-05,0.05814562906003251,0.40123648857950706,0.12579071656226268,0.5270272051417697,0.4643328901403966
39000,19501,39000,1000,1000,mse,7.031407585600391e-05,0.05229840369439883,0.3996589660513404,0.13018874491459592,0.5298477109659362,0.4676454431981185
40000,20001,40000,1000,1000,mse,8.357196929864585e-05,0.04723751612029217,0.3872097475656031,0.14959704388042241,0.5368067914460255,0.45490663696053285
41000,20501,41000,1000,1000,mse,8.839907241053879e-05,0.05132118309286182,0.3926475029806691,0.15183223460649958,0.5444797375871686,0.46038093392500523
42000,21001,42000,1000,1000,mse,9.991603292291984e-05,0.042978787134487835,0.3818411334741794,0.15136677117922626,0.5332079046534056,0.455291670280555
43000,21501,43000,1000,1000,mse,0.00011103060387540609,0.04808025166558172,0.39825228630591947,0.134442580588604,0.5326948668945236,0.4642053879605236
44000,22001,44000,1000,1000,mse,0.00012120675091864541,0.043134812526197705,0.37662038147570454,0.1605647400219671,0.5371851214976716,0.4574670050091316
45000,22501,45000,1000,1000,mse,0.0001639629335841164,0.04213739929093864,0.35745017245119926,0.17478569485857054,0.5322358673097698,0.4529775655399229
46000,23001,46000,1000,1000,mse,0.0001512965391157195,0.04009807132455423,0.3551542240159826,0.180413348023453,0.5355675720394356,0.454053025202371
47000,23501,47000,1000,1000,mse,0.0001755634875735268,0.03238520874841339,0.35240108395537345,0.18736653987137605,0.5397676238267495,0.44486645954733606
48000,24001,48000,1000,1000,mse,0.00016690706252120435,0.03077255394596171,0.36363403072715034,0.1825219863865137,0.5461560171136641,0.44255204637834183
49000,24501,49000,1000,1000,mse,0.0001731028751237318,0.03653289753509376,0.36455247377619027,0.16824557096431994,0.5327980447405102,0.45722837612334
50000,25001,50000,1000,1000,mse,0.000174180677277036,0.045760238566397514,0.38611240077060116,0.1470976836759946,0.5332100844465958,0.4587604807073136
