train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,0.0008677392033860087,0.2049862804073375,0.45479674075409626,0.053755728306484785,0.508552469060581,0.4913738326430871
2000,1001,2000,1000,1000,mse,0.0033804774284362793,0.11015263021562693,0.42256922274786257,0.10163602842954784,0.5242052511774103,0.4692733659816147
3000,1501,3000,1000,1000,mse,0.00528718763962388,0.09655243416266361,0.39329568374663554,0.13970465597409704,0.5330003397207326,0.4632330403262465
4000,2001,4000,1000,1000,mse,0.007128630764782429,0.05537472118094227,0.38072847275654975,0.15915105701805643,0.5398795297746062,0.4581752878747943
5000,2501,5000,1000,1000,mse,0.0074904682114720345,0.04567842137165184,0.3321685591202155,0.22082447332122343,0.552993032441439,0.445218953798505
6000,3001,6000,1000,1000,mse,0.008101423271000385,0.046065163255899697,0.34984908581733254,0.20773838355626395,0.5575874693735965,0.4427025369740196
7000,3501,7000,1000,1000,mse,0.008472992107272148,0.051273891906052714,0.31505080570831523,0.2378813782576596,0.5529321839659749,0.43671261792578503
8000,4001,8000,1000,1000,mse,0.00936819426715374,0.03747678836419593,0.32606917674627683,0.23359163870305583,0.5596608154493327,0.4394313167102709
9000,4501,9000,1000,1000,mse,0.009520227089524269,0.03993006531667708,0.31287133521261634,0.24877811988165985,0.5616494550942762,0.43397441135644316
10000,5001,10000,1000,1000,mse,0.009660125710070133,0.02634708250837889,0.312055454380971,0.260701328112182,0.572756782493153,0.41770979926753615
11000,5501,11000,1000,1000,mse,0.01086204033344984,0.024414727983315794,0.2831094999993211,0.2978721522314537,0.5809816522307748,0.42200472229519154
12000,6001,12000,1000,1000,mse,0.009494910947978497,0.04910286532729957,0.28042203162900486,0.28075239840407845,0.5611744300330833,0.42158806570038165
13000,6501,13000,1000,1000,mse,0.009448666125535965,0.03957332422570617,0.2725382259527451,0.30287789602702775,0.5754161219797728,0.41789297691450694
14000,7001,14000,1000,1000,mse,0.009296337142586708,0.027924547166941184,0.2607499222491071,0.31077166689575697,0.5715215891448641,0.4135343551248965
15000,7501,15000,1000,1000,mse,0.00924427155405283,0.019307583060273432,0.26201860370082997,0.31013334654566976,0.5721519502464997,0.41711332099296444
16000,8001,16000,1000,1000,mse,0.009872634895145893,0.015349975912672465,0.2717201171789661,0.3006840000391536,0.5724041172181198,0.4145836816956593
17000,8501,17000,1000,1000,mse,0.00934594590216875,0.019421016979139356,0.2585188994695428,0.3310113236832892,0.589530223152832,0.4068946200610259
18000,9001,18000,1000,1000,mse,0.00930610578507185,0.021986473209484145,0.26552798520495696,0.3094881217473191,0.5750161069522761,0.4209672183751232
19000,9501,19000,1000,1000,mse,0.009470652788877487,0.017444853206840194,0.26135994984863964,0.30809789186834213,0.5694578417169817,0.41448386617288246
20000,10001,20000,1000,1000,mse,0.009434438310563564,0.025512786533501586,0.26962226397315125,0.31021498279765336,0.5798372467708047,0.422805982595643
21000,10501,21000,1000,1000,mse,0.009732079692184925,0.016495797694745344,0.25917998202409276,0.3234738517832269,0.5826538338073195,0.4057523020918449
22000,11001,22000,1000,1000,mse,0.009722867049276829,0.02627370906328712,0.2680596038501349,0.29337935634523343,0.5614389601953683,0.41957576010448816
23000,11501,23000,1000,1000,mse,0.009761214256286621,0.019768906982157563,0.23903325747752613,0.3315565178833925,0.5705897753609186,0.41866498156313237
24000,12001,24000,1000,1000,mse,0.009698178619146347,0.014592047038700226,0.2749083693181099,0.3031428407963958,0.5780512101145057,0.4154363151193243
25000,12501,25000,1000,1000,mse,0.009893632493913174,0.01676623897961215,0.25797768201829113,0.32282623074068445,0.5808039127589757,0.41842285767529447
26000,13001,26000,1000,1000,mse,0.00989539548754692,0.01885926123741256,0.24496601521086184,0.3381287990816019,0.5830948142924638,0.40933584097478787
27000,13501,27000,1000,1000,mse,0.010227752849459648,0.014478308897286128,0.2507408944441702,0.33007425195757406,0.5808151464017441,0.4042381465682832
28000,14001,28000,1000,1000,mse,0.009929776191711426,0.014692708129549509,0.24870423217533782,0.3201415519930132,0.568845784168351,0.41567270334383755
29000,14501,29000,1000,1000,mse,0.009851695038378239,0.020842160302497553,0.2567914438617143,0.3117224208508678,0.568513864712582,0.4095011153330265
30000,15001,30000,1000,1000,mse,0.009808545932173729,0.015766940484143514,0.24430863103003558,0.32469317348513893,0.5690018045151743,0.40716141266862244
31000,15501,31000,1000,1000,mse,0.00965909007936716,0.02824691574617348,0.25289335682706565,0.32254976070984254,0.5754431175369081,0.415045414727596
32000,16001,32000,1000,1000,mse,0.009847401641309261,0.09018158664338645,0.25257058112971453,0.3300442913419574,0.5826148724716718,0.39309928650238346
33000,16501,33000,1000,1000,mse,0.009314347058534622,0.01434398703859947,0.23913780444691402,0.3301062452075555,0.5692440496544695,0.39869156872817596
34000,17001,34000,1000,1000,mse,0.009194673970341682,0.02181886531678396,0.24052801929281054,0.31765211692253525,0.5581801362153458,0.4122807243544797
35000,17501,35000,1000,1000,mse,0.009029730223119259,0.013374436465968677,0.25006974532015924,0.32581894034674475,0.575888685666904,0.4031758634824039
36000,18001,36000,1000,1000,mse,0.008930743671953678,0.021008105489887602,0.24393050993541562,0.3253308682714662,0.5692613782068817,0.39613176677656475
37000,18501,37000,1000,1000,mse,0.008877868764102459,0.011638071404259537,0.2406885347084844,0.3302801247620807,0.570968659470565,0.40792865590864325
38000,19001,38000,1000,1000,mse,0.008754163049161434,0.015264827051959423,0.2622987323720391,0.316008469523847,0.5783072018958862,0.4017639575649149
39000,19501,39000,1000,1000,mse,0.00872470997273922,0.018131521158748665,0.24051066637923993,0.3325706242585906,0.5730812906378305,0.41093758582538314
40000,20001,40000,1000,1000,mse,0.008687185123562813,0.011911895272780885,0.2623921924573209,0.3174639216593494,0.5798561141166703,0.3891776744147549
41000,20501,41000,1000,1000,mse,0.00859218742698431,0.012008470667259906,0.23680491220225172,0.3444096335757184,0.5812145457779703,0.39266311907746665
42000,21001,42000,1000,1000,mse,0.008673400618135929,0.016431618557321753,0.2343680773211717,0.34058121183273654,0.5749492891539082,0.39432535703178445
43000,21501,43000,1000,1000,mse,0.00858329702168703,0.014494817919490142,0.22627642386826496,0.34458358222751495,0.5708600060957799,0.3976060059643062
44000,22001,44000,1000,1000,mse,0.008522051386535168,0.012686848537546277,0.24234612235544553,0.3301967893427245,0.5725429116981702,0.39806685194600167
45000,22501,45000,1000,1000,mse,0.008614557795226574,0.01419866234827509,0.24671902732766435,0.3327104598014397,0.579429487129104,0.40215501226079103
46000,23001,46000,1000,1000,mse,0.008450253866612911,0.015210840780959363,0.22501347442518596,0.3438535271577423,0.5688670015829282,0.401616234745013
47000,23501,47000,1000,1000,mse,0.008323296904563904,0.013139365335154737,0.27380859533102736,0.30169724124186353,0.5755058365728908,0.42249529228771143
48000,24001,48000,1000,1000,mse,0.00842359196394682,0.012416425910280762,0.2388559040900688,0.3420380549664471,0.5808939590565159,0.3944193611018575
