train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,mse,1.1483272146506351e-06,0.051263154079696435,0.35637424277488594,0.18341366106992282,0.5397879038448089,0.45155893948734693
2000,1001,2000,1000,1000,mse,6.094321179261897e-06,0.059754523267658004,0.40769722050933116,0.1209335000545415,0.5286307205638727,0.472365806909531
3000,1501,3000,1000,1000,mse,1.7788182958611287e-05,0.05769292335740929,0.4125616524529919,0.11793487399715238,0.5304965264501443,0.46678704543900995
4000,2001,4000,1000,1000,mse,4.210639963275753e-05,0.08009085610274076,0.4149266145623095,0.10741880980686527,0.5223454243691746,0.48001923134697094
5000,2501,5000,1000,1000,mse,7.187958544818684e-05,0.07183961219486591,0.4219071361968697,0.10392101071793654,0.5258281469148063,0.4734469625431137
6000,3001,6000,1000,1000,mse,0.00011943054414587095,0.07599994863923638,0.4145951487536698,0.11394619337790007,0.52854134213157,0.47505261779851354
7000,3501,7000,1000,1000,mse,0.00017282020417042077,0.08159582053182052,0.39873676882044423,0.12611776506882907,0.5248545338892734,0.4707002999446385
8000,4001,8000,1000,1000,mse,0.00025254260981455445,0.09192082501404139,0.4175405252060834,0.10599765273925034,0.5235381779453339,0.4766162912445237
9000,4501,9000,1000,1000,mse,0.00032846422982402146,0.09566025254154688,0.41669302908665173,0.10607267205810668,0.5227657011447584,0.4735205912438265
10000,5001,10000,1000,1000,mse,0.00040994069422595203,0.1045226397813382,0.41923555222881453,0.10830434210785524,0.5275398943366698,0.48065907939709007
11000,5501,11000,1000,1000,mse,0.0004953641910105944,0.07936396858587484,0.4176117647068002,0.11306538540181829,0.5306771501086186,0.47350713005067174
12000,6001,12000,1000,1000,mse,0.0005718687898479402,0.10180824757566692,0.41378870387274225,0.10712950856135342,0.5209182124340956,0.47540443863436066
13000,6501,13000,1000,1000,mse,0.0006609649863094091,0.10128239681014083,0.41682469287316576,0.11239948527786117,0.529224178151027,0.477576236193693
14000,7001,14000,1000,1000,mse,0.0007548106368631124,0.09837550423131954,0.41949139709756744,0.10178455625434842,0.5212759533519159,0.4783719925051762
15000,7501,15000,1000,1000,mse,0.0008440442034043372,0.08512971843453485,0.4143533621921439,0.10589191562283476,0.5202452778149786,0.474525111912661
16000,8001,16000,1000,1000,mse,0.0009360258118249476,0.10009059272217764,0.41199469684535717,0.11368476624949507,0.5256794630948523,0.4732651221850906
17000,8501,17000,1000,1000,mse,0.0010251598432660103,0.10802108966914747,0.4032719400261136,0.13489960588337208,0.5381715459094858,0.4634128860276381
18000,9001,18000,1000,1000,mse,0.0011285399086773396,0.06769018971753399,0.3721825479528524,0.15177654468475701,0.5239590926376094,0.46429632580274327
19000,9501,19000,1000,1000,mse,0.0011930307373404503,0.07669851677359905,0.3820121996425798,0.14619358345752442,0.5282057831001042,0.46968882420025937
20000,10001,20000,1000,1000,mse,0.0012608658289536834,0.07277850217687211,0.3893453457296684,0.14709050664545514,0.5364358523751235,0.46621544636394086
21000,10501,21000,1000,1000,mse,0.0013435010332614183,0.07504043252547594,0.3944777906254192,0.14486327100448307,0.5393410616299023,0.46323968882854705
22000,11001,22000,1000,1000,mse,0.0014052374754101038,0.06299196750999284,0.3791526895122835,0.15508289007649906,0.5342355795887824,0.46201137564205996
