train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.02653849869966507,0.09774995425260995,0.4281747568502955,0.09102062634500893,0.5191953831953044,0.48072686371072226
2000,1001,2000,1000,1000,l1,0.0432787649333477,0.0552977498484898,0.394094740025915,0.14546108375556274,0.5395558237814778,0.45930618853947996
3000,1501,3000,1000,1000,l1,0.05183504521846771,0.04758381032854274,0.3835679130551165,0.1624962159654836,0.5460641290206002,0.4579484310356628
4000,2001,4000,1000,1000,l1,0.05748056620359421,0.04388493473674292,0.38185157617624793,0.16509119545319692,0.5469427716294448,0.4545004623343553
5000,2501,5000,1000,1000,l1,0.061575841158628464,0.034377743265212646,0.35379220370642445,0.20951737151563332,0.5633095752220578,0.45762565153306584
6000,3001,6000,1000,1000,l1,0.06525912135839462,0.03503742957972978,0.3423180885253389,0.20996166803529495,0.5522797565606338,0.4412964422194352
7000,3501,7000,1000,1000,l1,0.06683992594480515,0.0388279651759927,0.31381584400415635,0.24045256958030423,0.5542684135844607,0.4374264421215721
8000,4001,8000,1000,1000,l1,0.06867782771587372,0.031683990415872096,0.31886410967161793,0.2511281884130565,0.5699922980846744,0.4341345573294947
9000,4501,9000,1000,1000,l1,0.07013678550720215,0.03296697521623737,0.3144077589805036,0.25011207420573767,0.5645198331862413,0.43389928026855573
10000,5001,10000,1000,1000,l1,0.0705069974064827,0.02744906027040686,0.30826041563383544,0.2621471219093248,0.5704075375431603,0.428187745808189
11000,5501,11000,1000,1000,l1,0.07154445350170135,0.0281394790556071,0.3238474108277294,0.2454797620515504,0.5693271728792797,0.42889911589882923
12000,6001,12000,1000,1000,l1,0.07218479365110397,0.02942952689084397,0.28644036502793047,0.2691809417127241,0.5556213067406545,0.4249250018126454
13000,6501,13000,1000,1000,l1,0.07283703982830048,0.02969116394798299,0.2975369610532687,0.2752192090650094,0.5727561701182781,0.4290460047785466
14000,7001,14000,1000,1000,l1,0.07353716343641281,0.026603649648582126,0.2810342882700828,0.2858552764698268,0.5668895647399096,0.4256700416036667
15000,7501,15000,1000,1000,l1,0.07431751489639282,0.028816038788895024,0.2794089030116278,0.29463705537664225,0.5740459583882701,0.4247889767601061
16000,8001,16000,1000,1000,l1,0.0746631994843483,0.020356437481418292,0.2614602040036767,0.30181379239479805,0.5632739963984748,0.4218468861019362
17000,8501,17000,1000,1000,l1,0.07450997829437256,0.022827906348504002,0.28382706876621433,0.30660300505879023,0.5904300738250045,0.41641697195071764
18000,9001,18000,1000,1000,l1,0.07445529103279114,0.027265778909409705,0.27468485083388056,0.294637063921972,0.5693219147558525,0.42508943527830456
19000,9501,19000,1000,1000,l1,0.07504770159721375,0.023244177242995323,0.27459997799904357,0.29244803101291517,0.5670480090119587,0.4215400100389193
20000,10001,20000,1000,1000,l1,0.075380340218544,0.023785763549345928,0.28271357877032005,0.3006684350236306,0.5833820137939506,0.4199147934717372
21000,10501,21000,1000,1000,l1,0.075360968708992,0.023563825577693348,0.2754528566528389,0.30050472998293537,0.5759575866357743,0.42176975524669275
22000,11001,22000,1000,1000,l1,0.07528716325759888,0.022979325947933945,0.2813437401428322,0.2947627242011244,0.5761064643439565,0.42216362324605156
23000,11501,23000,1000,1000,l1,0.07532685250043869,0.02867553296969258,0.27188382652239623,0.2989180286644466,0.5708018551868429,0.43044399769720904
24000,12001,24000,1000,1000,l1,0.07539420574903488,0.020111397067705775,0.2684432003277401,0.3185498515292676,0.5869930518570078,0.41810715477577526
25000,12501,25000,1000,1000,l1,0.0753105878829956,0.019914975411002594,0.2627905979034968,0.3213941267062475,0.5841847246097442,0.4193799003953237
26000,13001,26000,1000,1000,l1,0.07536380738019943,0.025305078684825105,0.26753877292346134,0.3095129551901954,0.5770517281136567,0.42328855172604857
27000,13501,27000,1000,1000,l1,0.0755603089928627,0.019916706647006326,0.29054336803197234,0.2966515528206511,0.5871949208526235,0.4234899950693026
28000,14001,28000,1000,1000,l1,0.07545971870422363,0.02026346826366482,0.27324185389884387,0.3107395253024572,0.583981379201301,0.4271436385799266
