train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.03801995515823364,0.0515259462420727,0.3988919322990281,0.14330524249621676,0.5421971747952449,0.46629664962661344
2000,1001,2000,1000,1000,l1,0.05507102236151695,0.03234733783523939,0.3606795551882915,0.1982802451210058,0.5589598003092973,0.45892863881662777
3000,1501,3000,1000,1000,l1,0.06081497669219971,0.027256741151970767,0.3438297228217475,0.21822928085443888,0.5620590036761864,0.44135271197833076
4000,2001,4000,1000,1000,l1,0.06398645788431168,0.026762733915066794,0.3264848431736676,0.23193190627884716,0.5584167494525147,0.44369712286118146
5000,2501,5000,1000,1000,l1,0.06554290652275085,0.023211634047468597,0.3123529114069787,0.2502848235970097,0.5626377350039884,0.4373135262585591
6000,3001,6000,1000,1000,l1,0.06591042876243591,0.02388276055334065,0.3019962063592676,0.2677678186928429,0.5697640250521104,0.4281427770546789
7000,3501,7000,1000,1000,l1,0.06660861521959305,0.026917920862254724,0.2609083019553748,0.3108954492046398,0.5718037511600146,0.4104160225956349
8000,4001,8000,1000,1000,l1,0.06426539272069931,0.020676617506843072,0.2701362924799866,0.29219823656471516,0.5623345290447016,0.41704095587391626
9000,4501,9000,1000,1000,l1,0.06095403432846069,0.016834541897331485,0.2632807007409753,0.3148565347680255,0.5781372355090008,0.4085778063268315
10000,5001,10000,1000,1000,l1,0.06072535738348961,0.01607997481418146,0.2717072717239777,0.3064444230534208,0.5781516947773985,0.41621923631415564
11000,5501,11000,1000,1000,l1,0.06116308644413948,0.013783584733184109,0.2552594788365586,0.31424949405390756,0.5695089728904661,0.40652318161051815
12000,6001,12000,1000,1000,l1,0.06102146953344345,0.02051830923901543,0.25317095342554774,0.30961979416517904,0.5627907475907268,0.4188509821184248
13000,6501,13000,1000,1000,l1,0.06087415665388107,0.014385128849611455,0.25326809056295735,0.30897495597624813,0.5622430465392053,0.4028419479021279
14000,7001,14000,1000,1000,l1,0.060929324477910995,0.014438921334018175,0.2636639748258075,0.2979297080814527,0.5615936829072602,0.4138022551984188
15000,7501,15000,1000,1000,l1,0.06098712980747223,0.012626458812654593,0.24120596190061497,0.3381284294450561,0.5793343913456711,0.4107826818335493
16000,8001,16000,1000,1000,l1,0.06088229641318321,0.012690799130337225,0.26412957935845394,0.31082018669282896,0.5749497660512829,0.41655551122212353
17000,8501,17000,1000,1000,l1,0.060648832470178604,0.012038134819960012,0.2406210002360454,0.34707597438860854,0.5876969746246539,0.3997759499699177
18000,9001,18000,1000,1000,l1,0.06002439558506012,0.014408112694155735,0.2287068910653385,0.3282158884823774,0.5569227795477159,0.4108827225205323
19000,9501,19000,1000,1000,l1,0.05952606722712517,0.012870792528101823,0.2364801517796004,0.33187193467081816,0.5683520864504186,0.41222410941334864
20000,10001,20000,1000,1000,l1,0.059467390179634094,0.01993191448042534,0.2611435899512913,0.3076683658456107,0.5688119557969021,0.41786098394385046
21000,10501,21000,1000,1000,l1,0.05959470197558403,0.011005405505571376,0.24138830588480606,0.3336151807456135,0.5750034866304197,0.38461606917230595
22000,11001,22000,1000,1000,l1,0.059309784322977066,0.011235134779768863,0.22418332916570385,0.34046966717890886,0.5646529963446129,0.4046356945940596
23000,11501,23000,1000,1000,l1,0.059066157788038254,0.012910774784086018,0.22018759069544358,0.34342264864308497,0.5636102393385286,0.3942116341960449
24000,12001,24000,1000,1000,l1,0.05769651383161545,0.010414327030120244,0.24484496346071155,0.3237630573606776,0.5686080208213892,0.3879246603918817
25000,12501,25000,1000,1000,l1,0.057792164385318756,0.010551718766205791,0.242610682998089,0.3387049306213285,0.5813156136194175,0.39697970289144174
26000,13001,26000,1000,1000,l1,0.05781329795718193,0.011040671216389967,0.21648723657687766,0.35659557455403185,0.5730828111309093,0.3996883065904031
27000,13501,27000,1000,1000,l1,0.057809192687273026,0.009924855145904285,0.2362859173367834,0.34576397589444047,0.5820498932312239,0.39541096336680287
28000,14001,28000,1000,1000,l1,0.057805679738521576,0.010020285482660101,0.23090798973421747,0.34156873199436827,0.5724767217285858,0.3989240163813918
29000,14501,29000,1000,1000,l1,0.05778925120830536,0.010775780807110837,0.2475034073110469,0.3278900310273522,0.5753934383383991,0.3975181631442321
30000,15001,30000,1000,1000,l1,0.057792261242866516,0.00958741694028437,0.25351479510284114,0.31690317052434497,0.570417965627186,0.40817226776649124
31000,15501,31000,1000,1000,l1,0.05778223276138306,0.02834042582200495,0.24336197831777254,0.3237935149592989,0.5671554932770714,0.4026289661485491
32000,16001,32000,1000,1000,l1,0.05793952941894531,0.009485890351619956,0.24050089228950974,0.3411645193418477,0.5816654116313575,0.39402675809700666
33000,16501,33000,1000,1000,l1,0.05797712504863739,0.010869598321973732,0.24411325257133767,0.32165090427139215,0.5657641568427297,0.39008954033288634
34000,17001,34000,1000,1000,l1,0.05789874121546745,0.010373439638440535,0.22644836005456292,0.33811022929000506,0.564558589344568,0.4016343548733606
35000,17501,35000,1000,1000,l1,0.057560257613658905,0.008444981703278297,0.22690390456948636,0.34517352186503897,0.5720774264345254,0.385727575268554
36000,18001,36000,1000,1000,l1,0.05737510696053505,0.00858827957760364,0.23451537906322822,0.34294564311148307,0.5774610221747113,0.3985293285505329
37000,18501,37000,1000,1000,l1,0.05717870593070984,0.009772222371510488,0.22661144630596344,0.3436086178319671,0.5702200641379306,0.3917703430127532
38000,19001,38000,1000,1000,l1,0.05489087849855423,0.009353897016400466,0.24687839466136366,0.32340646548022334,0.570284860141587,0.39226348245230813
39000,19501,39000,1000,1000,l1,0.054470524191856384,0.011102827330620303,0.2210794376711247,0.3424615433483107,0.5635409810194353,0.3971447188947666
40000,20001,40000,1000,1000,l1,0.05426158383488655,0.01022108039972711,0.24304489874998753,0.33569643500237684,0.5787413337523645,0.38188274513363296
41000,20501,41000,1000,1000,l1,0.05417870730161667,0.009104907849060272,0.21711451074142224,0.3560393658793419,0.5731538766207641,0.3859857390828088
42000,21001,42000,1000,1000,l1,0.05382461100816727,0.007314171498173603,0.22343482157076097,0.35598260222468536,0.5794174237954464,0.38094732475339815
43000,21501,43000,1000,1000,l1,0.05368862301111221,0.007622322047754939,0.23810939025778674,0.3390757736938322,0.577185163951619,0.3886443219121128
44000,22001,44000,1000,1000,l1,0.0535501167178154,0.007901496043541921,0.2164358265413672,0.3543811568621995,0.5708169834035666,0.38684902796167975
45000,22501,45000,1000,1000,l1,0.05307445302605629,0.00809230155860969,0.251739547793102,0.32018379574931516,0.5719233435424171,0.40061521803974914
46000,23001,46000,1000,1000,l1,0.05296148732304573,0.008165454687171194,0.21570581704890113,0.34577104369588907,0.5614768607447902,0.3942563656916008
47000,23501,47000,1000,1000,l1,0.05291430652141571,0.009887139785769083,0.2417839250337745,0.3209651442112855,0.56274906924506,0.39262794637083515
48000,24001,48000,1000,1000,l1,0.05283351242542267,0.007620950190328272,0.22041609298495046,0.3511673034287142,0.5715833964136645,0.37731274200516174
49000,24501,49000,1000,1000,l1,0.05263343080878258,0.007877537155197062,0.2242775795640813,0.3496647533910628,0.5739423329551441,0.38975509825743654
50000,25001,50000,1000,1000,l1,0.0524594783782959,0.006675257623108402,0.23492098100382872,0.33462954938407835,0.569550530387907,0.3947921394380501
