train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.026449771597981453,0.09392439510137607,0.42457329751047984,0.09764502402203101,0.5222183215325109,0.47887298995589594
2000,1001,2000,1000,1000,l1,0.04360455647110939,0.05471455309846259,0.3931093442900458,0.14262000167553046,0.5357293459655763,0.46643407703080775
3000,1501,3000,1000,1000,l1,0.05390012636780739,0.04268865336923762,0.37824793516142874,0.16513708323388204,0.5433850183953108,0.45308137140001487
4000,2001,4000,1000,1000,l1,0.05748125538229942,0.04238022741667307,0.36568220918528294,0.18392020309085116,0.5496024122761342,0.4488194159692474
5000,2501,5000,1000,1000,l1,0.060519132763147354,0.03219992193741243,0.33651118030416266,0.2232232401865633,0.5597344204907261,0.44205769897721736
6000,3001,6000,1000,1000,l1,0.06237802654504776,0.029095209995528473,0.31843081807947954,0.23429922372801693,0.5527300418074965,0.43542646954157
7000,3501,7000,1000,1000,l1,0.06484701484441757,0.03454145346291264,0.3091004984986977,0.25870661992193894,0.5678071184206367,0.4391802156720364
8000,4001,8000,1000,1000,l1,0.06517516821622849,0.027288770099994548,0.3056754735737655,0.25269994212029295,0.5583754156940584,0.4235092157406759
9000,4501,9000,1000,1000,l1,0.0661330595612526,0.024185161893059616,0.28649681802800475,0.2902779927783156,0.5767748108063203,0.4267676400699677
10000,5001,10000,1000,1000,l1,0.06650762259960175,0.024304602401537624,0.3116260382820604,0.25592546574019276,0.5675515040222533,0.42345457363559375
11000,5501,11000,1000,1000,l1,0.06684966385364532,0.02170149819943842,0.3111672364883218,0.2625622061107915,0.5737294425991133,0.43052006784431124
12000,6001,12000,1000,1000,l1,0.06750229746103287,0.024234295563743714,0.2740378982355212,0.2942801737087006,0.5683180719442219,0.42919035168071057
13000,6501,13000,1000,1000,l1,0.06752096116542816,0.020966963365104264,0.2728519671716314,0.2954544851696952,0.5683064523413267,0.42223640152983016
14000,7001,14000,1000,1000,l1,0.06785162538290024,0.022775321123427734,0.2931005416498771,0.2723379950590946,0.5654385367089717,0.4253602536766529
15000,7501,15000,1000,1000,l1,0.06786143779754639,0.025135978873801663,0.27367884605520065,0.2981735783701548,0.5718524244253554,0.4247103661192713
16000,8001,16000,1000,1000,l1,0.06802681088447571,0.020274558840542148,0.2861606324620524,0.28487861720729796,0.5710392496693504,0.4294891511858436
17000,8501,17000,1000,1000,l1,0.06793639063835144,0.019508680263526892,0.2721082588779926,0.3052513365575232,0.5773595954355157,0.41792785223506496
18000,9001,18000,1000,1000,l1,0.06806676834821701,0.01896948351165329,0.24250314008172144,0.33302253916171587,0.5755256792434372,0.4176883402058904
19000,9501,19000,1000,1000,l1,0.06837385147809982,0.02282259204604614,0.26476362209709825,0.30411894460935196,0.5688825667064502,0.42204636250216276
