train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.004627726972103119,0.033635295478992154,0.3635309613595416,0.19268132827397388,0.5562122896335155,0.45298339547915567
2000,1001,2000,1000,1000,l1,0.005827152635902166,0.028042351102312523,0.3600490222401308,0.18100781777478245,0.5410568400149132,0.4591889997294124
3000,1501,3000,1000,1000,l1,0.006583364214748144,0.02698089969260264,0.3505006559856953,0.20565006835880895,0.5561507243445042,0.44683061225135445
4000,2001,4000,1000,1000,l1,0.007954251952469349,0.027746117089755856,0.3750956020146434,0.1688473596423986,0.543942961657042,0.4546654292389842
5000,2501,5000,1000,1000,l1,0.008498110808432102,0.026121467861063334,0.3444352241268883,0.20243165291293844,0.5468668770398267,0.4444442078195228
6000,3001,6000,1000,1000,l1,0.009729244746267796,0.02536338797162417,0.3473525324595723,0.196486787877997,0.5438393203375694,0.4487218887077586
7000,3501,7000,1000,1000,l1,0.010625798255205154,0.0335474830659522,0.3497747319642441,0.19767538816912628,0.5474501201333704,0.44702942132075363
8000,4001,8000,1000,1000,l1,0.012049416080117226,0.02345677826438534,0.34281202565951474,0.19750524849979473,0.5403172741593095,0.4415168903860594
9000,4501,9000,1000,1000,l1,0.013060681521892548,0.02551735612723642,0.3235477428417871,0.21859207926485677,0.5421398221066438,0.4414376680531208
10000,5001,10000,1000,1000,l1,0.013969666324555874,0.025923176661620067,0.34861730473158115,0.18600313510193006,0.5346204398335113,0.4504163714931907
11000,5501,11000,1000,1000,l1,0.015075940638780594,0.023327285660672662,0.3338207069535056,0.209189985204876,0.5430106921583815,0.4508843017358207
12000,6001,12000,1000,1000,l1,0.015423501841723919,0.025234028585603974,0.3236908762415586,0.21628866298301205,0.5399795392245705,0.44155537652958765
13000,6501,13000,1000,1000,l1,0.01577453315258026,0.020993122979639223,0.31837858803529423,0.23716159933381817,0.5555401873691124,0.4383320425309909
14000,7001,14000,1000,1000,l1,0.016344571486115456,0.022917283314911253,0.33628650719793896,0.20379188406560694,0.5400783912635458,0.44672360146825124
15000,7501,15000,1000,1000,l1,0.01696275919675827,0.02150293235820696,0.3313641201180934,0.21018495834023637,0.5415490784583299,0.4385094664745069
16000,8001,16000,1000,1000,l1,0.01722348853945732,0.021031967309705298,0.33322679374358277,0.20807206165937495,0.5412988554029577,0.444509954937313
17000,8501,17000,1000,1000,l1,0.017686938866972923,0.020117171779279273,0.33544413783221955,0.21265023687161944,0.5480943747038389,0.44479185593317055
18000,9001,18000,1000,1000,l1,0.018150338903069496,0.0191044625688911,0.3118358637847239,0.22901046061170746,0.5408463243964313,0.44167371567662234
19000,9501,19000,1000,1000,l1,0.018861880525946617,0.020585437230254577,0.30946369114346994,0.23695195171183223,0.5464156428553022,0.43518261725391516
20000,10001,20000,1000,1000,l1,0.01936926133930683,0.020708512640930356,0.3315777178902037,0.22139836400048604,0.5529760818906898,0.43508310652822757
21000,10501,21000,1000,1000,l1,0.019639940932393074,0.019488489593413066,0.3265770984164031,0.2248319445130829,0.5514090429294859,0.4324785724905767
22000,11001,22000,1000,1000,l1,0.020141758024692535,0.018993931948483436,0.3314383394634875,0.21424601694716644,0.5456843564106539,0.44062616130362803
23000,11501,23000,1000,1000,l1,0.020393742248415947,0.019979533616891778,0.3132576072709612,0.2229146937319461,0.5361723010029074,0.43799839917544187
24000,12001,24000,1000,1000,l1,0.020845621824264526,0.019543947144513032,0.3169036789780125,0.2288497707158748,0.5457534496938874,0.4347295630605136
25000,12501,25000,1000,1000,l1,0.02163746766746044,0.015630072677689507,0.3187437619614584,0.2440875839226821,0.5628313458841405,0.4287425606778072
26000,13001,26000,1000,1000,l1,0.02148432284593582,0.018081309799694984,0.2992714963105353,0.2500909423002603,0.5493624386107955,0.42854814872656505
27000,13501,27000,1000,1000,l1,0.02224736288189888,0.016724733551722076,0.3171029026984036,0.24247180535611057,0.559574708054514,0.4297661762593043
28000,14001,28000,1000,1000,l1,0.022059086710214615,0.014082773362933065,0.30824392698133585,0.23872693441018383,0.5469708613915197,0.42586722187200166
29000,14501,29000,1000,1000,l1,0.022753050550818443,0.016349272794263972,0.3056361765452579,0.24932051217209492,0.5549566887173528,0.43280051915721923
30000,15001,30000,1000,1000,l1,0.02264784276485443,0.016703808338110093,0.3155246115652172,0.2355504648405225,0.5510750764057397,0.43241213842625403
31000,15501,31000,1000,1000,l1,0.023290324956178665,0.035337235526940854,0.29743562765277193,0.2505472256495638,0.5479828533023356,0.42798564811685263
32000,16001,32000,1000,1000,l1,0.023818770423531532,0.014080550590171175,0.3187442709714049,0.23726682593938667,0.5560110969107916,0.4186613910320829
33000,16501,33000,1000,1000,l1,0.024149581789970398,0.019035008742342863,0.316481759124092,0.2376749567667998,0.5541567158908918,0.42667930905977064
34000,17001,34000,1000,1000,l1,0.024283315986394882,0.015720320717635208,0.3124457948706381,0.22795249401978743,0.5403982888904255,0.43057418501516165
35000,17501,35000,1000,1000,l1,0.02474122866988182,0.014238176961688326,0.3032054848047053,0.25233974984166485,0.5555452346463702,0.4234979369886375
36000,18001,36000,1000,1000,l1,0.024781331419944763,0.015115372815012967,0.32221019771280957,0.22802801671413458,0.5502382144269442,0.42975713813519995
37000,18501,37000,1000,1000,l1,0.025334451347589493,0.014684811296534796,0.2983825666720746,0.25614012174890527,0.5545226884209798,0.42350199361379537
