train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.061629511415958405,0.04758674777291449,0.37986350102159927,0.16432252872186617,0.5441860297434655,0.46262248685071367
2000,1001,2000,1000,1000,l1,0.07497204840183258,0.030950670559551783,0.31930503558599704,0.24996279285847112,0.5692678284444681,0.43422428782793304
3000,1501,3000,1000,1000,l1,0.07793086767196655,0.03060747712019859,0.3164530969335256,0.2555455806395188,0.5719986775730445,0.42266032836328044
4000,2001,4000,1000,1000,l1,0.07920654118061066,0.02599461959974477,0.3094031521232375,0.265414512627153,0.5748176647503903,0.4241116821994201
5000,2501,5000,1000,1000,l1,0.07381134480237961,0.02246875563825411,0.29691881996065694,0.2831946758492202,0.5801134958098771,0.4253888436857276
6000,3001,6000,1000,1000,l1,0.07419020682573318,0.02065610634801595,0.27880570359682394,0.2945898250032596,0.5733955286000835,0.4161093885299784
7000,3501,7000,1000,1000,l1,0.07339631021022797,0.027818587662557546,0.2675160557611255,0.30620792003028247,0.5737239757914081,0.4207559738126032
8000,4001,8000,1000,1000,l1,0.07403478771448135,0.019583963743752656,0.2645480555286963,0.31522743155381977,0.579775487082516,0.4010868648309977
9000,4501,9000,1000,1000,l1,0.07361488044261932,0.019597412965038353,0.26225548302616436,0.32962906392568675,0.5918845469518512,0.4038661661272096
10000,5001,10000,1000,1000,l1,0.07323507964611053,0.01738825712213872,0.25680131583244187,0.31475386739857025,0.5715551832310121,0.4002961186199038
11000,5501,11000,1000,1000,l1,0.07278643548488617,0.018749423271484746,0.2626532235052256,0.32221035536970943,0.584863578874935,0.41223937677013084
12000,6001,12000,1000,1000,l1,0.07215467095375061,0.01681856991260488,0.25888997282254045,0.3112925922469075,0.5701825650694479,0.41955562544550223
13000,6501,13000,1000,1000,l1,0.07208283990621567,0.016424247423167376,0.244142839404571,0.3356964756631444,0.5798393150677155,0.40584572304562777
14000,7001,14000,1000,1000,l1,0.07173977792263031,0.018186489355631025,0.25569012834866883,0.3238453958330273,0.5795355241816962,0.40754551253784194
15000,7501,15000,1000,1000,l1,0.07197796553373337,0.017028139736426258,0.2457599348713849,0.3338135076423323,0.5795734425137172,0.4066315181669599
16000,8001,16000,1000,1000,l1,0.07205770164728165,0.014502237357987507,0.259034396663944,0.3171512869480995,0.5761856836120436,0.4221718133610789
17000,8501,17000,1000,1000,l1,0.07202354818582535,0.013697165702709476,0.23111734779349258,0.3552661008900185,0.586383448683511,0.39225728525408204
18000,9001,18000,1000,1000,l1,0.07145003974437714,0.016716804227367914,0.2356221635084535,0.3484669671186133,0.5840891306270667,0.4162254610177516
19000,9501,19000,1000,1000,l1,0.07156780362129211,0.017208125483612162,0.26417496103723476,0.30966413854237923,0.5738390995796141,0.4189331466057056
20000,10001,20000,1000,1000,l1,0.07139726728200912,0.01883734943188103,0.2501466474090529,0.3260414180140915,0.5761880654231444,0.41733240682592326
21000,10501,21000,1000,1000,l1,0.07129218429327011,0.015348883182540563,0.24432319955637996,0.34597446502212165,0.5902976645785015,0.39596251495294454
22000,11001,22000,1000,1000,l1,0.0711839497089386,0.01693127492285398,0.2724944927970664,0.30240675016944507,0.5749012429665116,0.42049579728597497
23000,11501,23000,1000,1000,l1,0.07136578857898712,0.02201463915869201,0.22044935326306403,0.3541993890926169,0.574648742355681,0.40074544347694646
24000,12001,24000,1000,1000,l1,0.07145420461893082,0.014538866058146548,0.2505953784000477,0.33642869364860906,0.5870240720486568,0.40443777844131634
25000,12501,25000,1000,1000,l1,0.07128950208425522,0.015647597502570866,0.24216758370741084,0.34266405096968877,0.5848316346770996,0.3971047575925594
26000,13001,26000,1000,1000,l1,0.07140769064426422,0.01904110439333745,0.24326206937308933,0.34190828023187203,0.5851703496049614,0.4042386358695622
27000,13501,27000,1000,1000,l1,0.07139275968074799,0.014010689731659256,0.24447753328616642,0.3408831808276527,0.5853607141138191,0.4098314194521224
28000,14001,28000,1000,1000,l1,0.07118742167949677,0.015602035871170695,0.2443082807564861,0.3270928181101265,0.5714010988666125,0.4060712086186038
29000,14501,29000,1000,1000,l1,0.07110985368490219,0.015818311457007135,0.25396658591216453,0.32797941460259744,0.5819460005147621,0.4050752734463624
