train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.005670677870512009,0.04195612982591295,0.39297133341946644,0.14582197292177124,0.5387933063412377,0.46192401540350714
2000,1001,2000,1000,1000,l1,0.009725070558488369,0.03803682487574408,0.37515562062914604,0.1678879342824197,0.5430435549115658,0.45277695988204164
3000,1501,3000,1000,1000,l1,0.013110019266605377,0.03497258578306501,0.37031746009765104,0.16716591369103295,0.537483373788684,0.45515187634406934
4000,2001,4000,1000,1000,l1,0.016260819509625435,0.036956774584117294,0.37238103057216804,0.16917935990809818,0.5415603904802663,0.46302107578142077
5000,2501,5000,1000,1000,l1,0.01879858784377575,0.036913843262181376,0.37604196389264416,0.15528292358476425,0.5313248874774084,0.45761390969242915
6000,3001,6000,1000,1000,l1,0.02085607312619686,0.032947028623179574,0.36330147852717387,0.17238442410717655,0.5356859026343505,0.4568220189442477
7000,3501,7000,1000,1000,l1,0.023193133994936943,0.04164894823105113,0.34221435930764305,0.2028410122689594,0.5450553715766026,0.4535623538775077
8000,4001,8000,1000,1000,l1,0.024630876258015633,0.033980358346606315,0.373759673332738,0.17341916241362923,0.5471788357463672,0.4559878791512384
9000,4501,9000,1000,1000,l1,0.026260312646627426,0.02566255973360812,0.35261911089924447,0.1872005567730563,0.5398196676723007,0.4506127702628069
10000,5001,10000,1000,1000,l1,0.027762161567807198,0.03259256727591557,0.3364121056882094,0.21468585755936206,0.5510979632475714,0.44033979684135616
11000,5501,11000,1000,1000,l1,0.029140114784240723,0.02912574802639227,0.33630770815322447,0.20462061148097838,0.5409283196342028,0.4479905143475673
12000,6001,12000,1000,1000,l1,0.02971198968589306,0.026108269925694056,0.3170205934903812,0.2213022391356769,0.5383228326260582,0.44683941391016346
13000,6501,13000,1000,1000,l1,0.03078191913664341,0.021872231007456548,0.33338628913507873,0.20374591886963833,0.5371322080047171,0.4412649749268094
14000,7001,14000,1000,1000,l1,0.03161446750164032,0.023968062730753633,0.32901043174204664,0.21668694676703484,0.5456973785090813,0.4435121727423706
15000,7501,15000,1000,1000,l1,0.032534562051296234,0.02050179123311066,0.3102202105452094,0.23460758853937705,0.5448277990845865,0.43070389276810067
16000,8001,16000,1000,1000,l1,0.033400751650333405,0.020946200808449632,0.32387525924957594,0.2289687094628203,0.5528439687123962,0.44175844335506176
17000,8501,17000,1000,1000,l1,0.03383421525359154,0.0197639840535933,0.32943787680425485,0.23239051254254128,0.561828389346796,0.43583345276386176
18000,9001,18000,1000,1000,l1,0.03424021974205971,0.018284563672684804,0.3075587415377578,0.23460216280540674,0.5421609043431644,0.44603273862216825
19000,9501,19000,1000,1000,l1,0.03454123064875603,0.020301888113122966,0.31956262235457245,0.23354264542775188,0.5531052677823243,0.4373170250648753
