train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.010338811203837395,0.06579504239381957,0.4235240638268204,0.1016069506037639,0.5251310144305843,0.47708792308906
2000,1001,2000,1000,1000,l1,0.01642777770757675,0.07793993886886098,0.4121595311129837,0.11663951113525571,0.5287990422482394,0.473111532620358
3000,1501,3000,1000,1000,l1,0.022578686475753784,0.06092835745271317,0.40383583270642825,0.12721192732425565,0.531047760030684,0.4665258866508656
4000,2001,4000,1000,1000,l1,0.027294497936964035,0.056703379754757345,0.3950505635569871,0.14014268922886827,0.5351932527858553,0.4641591634934005
5000,2501,5000,1000,1000,l1,0.02997482381761074,0.06039588369169213,0.4003805587626142,0.12799093102189088,0.5283714897845051,0.4698991221159417
6000,3001,6000,1000,1000,l1,0.033851999789476395,0.0491882801397724,0.3918392039331848,0.14703821259672956,0.5388774165299144,0.45900905362408717
7000,3501,7000,1000,1000,l1,0.03574803099036217,0.05108534352212991,0.366929533843779,0.17345258170326064,0.5403821155470399,0.4658915354459773
8000,4001,8000,1000,1000,l1,0.038718611001968384,0.05598207845097188,0.36727582256086966,0.17416018151093457,0.5414360040718041,0.4517192483594668
9000,4501,9000,1000,1000,l1,0.04133521020412445,0.0402928502393345,0.3522266709649739,0.19452923863968663,0.5467559096046605,0.45527836957063444
10000,5001,10000,1000,1000,l1,0.04268559813499451,0.03878163505158924,0.36378293274596496,0.18792576531753957,0.5517086980635045,0.45696246044792005
11000,5501,11000,1000,1000,l1,0.04397716000676155,0.038855403200274564,0.33879665112535895,0.20770514178322616,0.546501792908585,0.4442664216779075
12000,6001,12000,1000,1000,l1,0.04555938392877579,0.034383110203356174,0.33307273075211535,0.21070152948511578,0.5437742602372312,0.45127019728649903
13000,6501,13000,1000,1000,l1,0.046423088759183884,0.029256625422223466,0.29799186236396474,0.26034832532108965,0.5583401876850543,0.4369140703376557
14000,7001,14000,1000,1000,l1,0.04707281291484833,0.036835350281265535,0.3463190735242135,0.20485529188014362,0.5511743654043572,0.4518831138055058
15000,7501,15000,1000,1000,l1,0.048110976815223694,0.02755388157842662,0.3045382197655086,0.25455400283359864,0.5590922225991072,0.43595469608804227
16000,8001,16000,1000,1000,l1,0.04869476705789566,0.03732147026685709,0.3428412233719457,0.20268321692327823,0.545524440295224,0.4504436436226225
17000,8501,17000,1000,1000,l1,0.04913702607154846,0.04328940612669035,0.3373012492728176,0.21591247173163547,0.5532137210044531,0.4367196440354437
18000,9001,18000,1000,1000,l1,0.049737729132175446,0.02538227580975387,0.3096173847430107,0.24195281290916115,0.5515701976521719,0.4424932718001608
19000,9501,19000,1000,1000,l1,0.05037017911672592,0.02266274251736285,0.301316561005858,0.24963682208129864,0.5509533830871567,0.4318338142403023
20000,10001,20000,1000,1000,l1,0.05091983824968338,0.031936529296831453,0.319196149493339,0.23942418974723836,0.5586203392405773,0.44556521075469074
21000,10501,21000,1000,1000,l1,0.05117032304406166,0.027139713391268958,0.29802721211149164,0.2608274869546672,0.5588546990661587,0.43830491660791804
22000,11001,22000,1000,1000,l1,0.05167346075177193,0.027324019183692656,0.30358091630988254,0.25226713839265835,0.5558480547025408,0.44132166657346417
23000,11501,23000,1000,1000,l1,0.05184689909219742,0.023551734068621342,0.2982413120426194,0.2579399659643144,0.5561812780069337,0.4373377641569166
