train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.05769360065460205,0.05313380240075079,0.3870962093991617,0.15512643424706143,0.5422226436462231,0.4601498974803304
2000,1001,2000,1000,1000,l1,0.07103464007377625,0.034951537306376415,0.34136014408514315,0.21753818709557343,0.5588983311807166,0.4436466857672791
3000,1501,3000,1000,1000,l1,0.07586588710546494,0.03904535353070241,0.3537915806798331,0.2112266695735188,0.5650182502533518,0.4385470086319504
4000,2001,4000,1000,1000,l1,0.07723695784807205,0.02599241563202255,0.3168620183407682,0.253600530557843,0.5704625488986111,0.43216290644600236
5000,2501,5000,1000,1000,l1,0.07930367439985275,0.024068349003942908,0.2882561267368097,0.28454313804496945,0.5727992647817791,0.4248361138984854
6000,3001,6000,1000,1000,l1,0.0811755508184433,0.024349716241515173,0.28699557342481935,0.28266966959546086,0.5696652430202801,0.4243747861394493
7000,3501,7000,1000,1000,l1,0.08137290179729462,0.02889619453861037,0.2761186258833064,0.3079994875893972,0.5841181134727035,0.4207382547170908
8000,4001,8000,1000,1000,l1,0.08166126161813736,0.021957842947114527,0.2750333806004316,0.3054885129359377,0.5805218935363694,0.41336514132711716
9000,4501,9000,1000,1000,l1,0.08223146945238113,0.023777132588366775,0.2716048288521564,0.3124376835976815,0.5840425124498377,0.42000147756301043
10000,5001,10000,1000,1000,l1,0.0822615996003151,0.01899376466048616,0.27382752464178556,0.3113408264968967,0.5851683511386823,0.40377189482864284
11000,5501,11000,1000,1000,l1,0.08239756524562836,0.019573157450926627,0.26924586224539326,0.31664961837604644,0.5858954806214396,0.40950417754002094
12000,6001,12000,1000,1000,l1,0.08211258053779602,0.02495929271668183,0.2636284250849338,0.30977330564536737,0.5734017307303011,0.41929949377332115
13000,6501,13000,1000,1000,l1,0.0827145203948021,0.019783509520218547,0.2655123358259348,0.3165851117433858,0.5820974475693206,0.419656746699208
14000,7001,14000,1000,1000,l1,0.08255191147327423,0.020221582769618038,0.2507970552369924,0.332742599492138,0.5835396547291305,0.41169201428356755
15000,7501,15000,1000,1000,l1,0.08251284062862396,0.020684126535485778,0.26784215719702387,0.31875784688491876,0.5866000040819427,0.4137229761094952
16000,8001,16000,1000,1000,l1,0.08167403191328049,0.01943451364748241,0.2754503190751794,0.30128884720050086,0.5767391662756803,0.4247215349675592
17000,8501,17000,1000,1000,l1,0.07899197190999985,0.016892982756974137,0.2643440700398327,0.3330339850727114,0.597378055112544,0.40344441044017326
18000,9001,18000,1000,1000,l1,0.07775552570819855,0.021900078313219166,0.25801131764238794,0.3221552098209266,0.5801665274633147,0.4226468956265634
19000,9501,19000,1000,1000,l1,0.07744167745113373,0.019515163619188144,0.25181136739236476,0.3268436194855381,0.5786549868779028,0.4154994490496927
20000,10001,20000,1000,1000,l1,0.0775451734662056,0.020728766265113423,0.26295449422358425,0.3203147355500747,0.5832692297736589,0.4182168045732334
21000,10501,21000,1000,1000,l1,0.07746868580579758,0.017963153095541723,0.2465688992127159,0.3364635048099498,0.5830324040226658,0.40531017442790107
22000,11001,22000,1000,1000,l1,0.07741323113441467,0.019106944440989516,0.2698738931148498,0.30702731793974936,0.5769012110545991,0.42541507517620836
23000,11501,23000,1000,1000,l1,0.07622092962265015,0.021505751505753377,0.24171817586453265,0.3496800989391538,0.5913982748036865,0.41450012505000666
24000,12001,24000,1000,1000,l1,0.07608052343130112,0.016370077205496252,0.2508298157111574,0.3348866338666092,0.5857164495777666,0.4095791933986347
25000,12501,25000,1000,1000,l1,0.07284850627183914,0.015531673929482393,0.24517302283075904,0.338799776996608,0.583972799827367,0.41424942901976897
26000,13001,26000,1000,1000,l1,0.0708901584148407,0.018252357242479176,0.23394298995715615,0.34726277948284223,0.5812057694399985,0.40334400680003757
27000,13501,27000,1000,1000,l1,0.07053039968013763,0.013537968981117471,0.24532883582201062,0.3460006760284999,0.5913295118505105,0.40838169621594
28000,14001,28000,1000,1000,l1,0.07040844857692719,0.014560075906716066,0.23158850040953544,0.33646140394527346,0.5680499043548088,0.4173988462771133
29000,14501,29000,1000,1000,l1,0.07018804550170898,0.0134634164359533,0.2516150048337568,0.31822647473265664,0.5698414795664134,0.41232685833055327
30000,15001,30000,1000,1000,l1,0.06988450139760971,0.01366416458449689,0.24980467104981185,0.3241196785866653,0.5739243496364772,0.41252168939399025
31000,15501,31000,1000,1000,l1,0.06979667395353317,0.0317720975653996,0.23393558443204387,0.34489987515599796,0.5788354595880418,0.4107002928137217
32000,16001,32000,1000,1000,l1,0.0698169618844986,0.014224953708620203,0.2467350929943501,0.3390131011274196,0.5857481941217696,0.397777621406192
33000,16501,33000,1000,1000,l1,0.06972087174654007,0.012683342840961249,0.22850251383655074,0.34769351494486805,0.5761960287814188,0.3992203193439022
34000,17001,34000,1000,1000,l1,0.06964361667633057,0.016064803035534623,0.23128415117595277,0.32973334890062417,0.5610175000765769,0.40994289863248606
35000,17501,35000,1000,1000,l1,0.06958511471748352,0.01177688888254642,0.23843198319623804,0.33422010231642946,0.5726520855126674,0.40743021717895367
36000,18001,36000,1000,1000,l1,0.06936987489461899,0.01286523052798115,0.22933140668482702,0.3445513093266336,0.5738827160114606,0.40070481647645717
37000,18501,37000,1000,1000,l1,0.06917183846235275,0.01603549912639073,0.2356253328412436,0.3377122847722386,0.5733376176134822,0.4054489460246173
38000,19001,38000,1000,1000,l1,0.06910043209791183,0.01305530536596611,0.24447153925474494,0.3355128120129925,0.5799843512677373,0.4024160500549203
39000,19501,39000,1000,1000,l1,0.06853457540273666,0.01457630850704437,0.2362105682784283,0.33724152884629033,0.5734520971247187,0.4104093268639572
40000,20001,40000,1000,1000,l1,0.06852158904075623,0.013103357306553182,0.24906297687591097,0.34506332245926696,0.5941262993351779,0.39297196249863386
41000,20501,41000,1000,1000,l1,0.06844330579042435,0.013193612220146991,0.24946051461899857,0.3393032558228074,0.5887637704418058,0.4113839067910659
42000,21001,42000,1000,1000,l1,0.06852580606937408,0.011286121350375045,0.23289907981674177,0.35109713856708047,0.5839962183838222,0.4060583747605078
43000,21501,43000,1000,1000,l1,0.06815333664417267,0.012991000055601375,0.23930165653443836,0.3416971217030023,0.5809987782374407,0.4082852510173069
44000,22001,44000,1000,1000,l1,0.06799086928367615,0.011433040293694722,0.2146795593579132,0.3657805144813011,0.5804600738392142,0.396256590834873
45000,22501,45000,1000,1000,l1,0.06804199516773224,0.013112516212099676,0.2371440750258194,0.3401706568091849,0.5773147318350043,0.4031319924505095
46000,23001,46000,1000,1000,l1,0.06788492947816849,0.013710693080615568,0.21083757287470556,0.3690012373362918,0.5798388102109973,0.3958368209260023
47000,23501,47000,1000,1000,l1,0.06800659745931625,0.014079100815586321,0.24208228601726461,0.33760624024895025,0.5796885262662149,0.4137835657948674
48000,24001,48000,1000,1000,l1,0.06796663999557495,0.014507897900015086,0.22986124868142838,0.35296492254193623,0.5828261712233646,0.3999850490228405
49000,24501,49000,1000,1000,l1,0.06799715757369995,0.01216101420543889,0.22747716872440799,0.3493990750842839,0.576876243808692,0.40104089546827276
50000,25001,50000,1000,1000,l1,0.06803453713655472,0.011495072488657042,0.2396916809718706,0.3407330313043346,0.5804247122762052,0.40943220849226336
