train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,1000,1000,1000,l1,0.031464554369449615,0.07565836409109855,0.4048204440379426,0.12839061827186507,0.5332110623098076,0.47176896494191917
2000,1001,2000,1000,1000,l1,0.046531740576028824,0.04614753396014843,0.38827608448427725,0.1598498871399479,0.5481259716242253,0.4578256278343204
3000,1501,3000,1000,1000,l1,0.052076179534196854,0.038101250973001655,0.3722209472410219,0.1778705857639665,0.5500915330049884,0.45673456352680203
4000,2001,4000,1000,1000,l1,0.05822346359491348,0.03120545689041913,0.3378490207134754,0.21729455291540864,0.555143573628884,0.4492068230949148
5000,2501,5000,1000,1000,l1,0.06122448667883873,0.02603314294939635,0.3126902079792127,0.2517994398543087,0.5644896478335215,0.44180172909277426
6000,3001,6000,1000,1000,l1,0.06277505308389664,0.025440089702299117,0.31014471841805324,0.24957245971443268,0.559717178132486,0.43578961304866426
7000,3501,7000,1000,1000,l1,0.0633714497089386,0.030947966236089464,0.2821519831489121,0.2819701250354026,0.5641221081843147,0.4358510787670299
8000,4001,8000,1000,1000,l1,0.06504302471876144,0.025296373761585948,0.2952603147793026,0.28094599014463784,0.5762063049239404,0.4233961646160229
9000,4501,9000,1000,1000,l1,0.0658956989645958,0.02551467766980902,0.29019689384297453,0.28815823216690045,0.578355126009875,0.4299004822250614
10000,5001,10000,1000,1000,l1,0.06633248925209045,0.019619920452869328,0.2947804975090012,0.2807706652741708,0.575551162783172,0.4228176448509886
11000,5501,11000,1000,1000,l1,0.06592871248722076,0.019867216999612827,0.29295404643239453,0.28063672117736144,0.573590767609756,0.41492364436454787
12000,6001,12000,1000,1000,l1,0.06527780741453171,0.03483841300717244,0.2660156890013072,0.3025432792624225,0.5685589682637298,0.42655993089789795
13000,6501,13000,1000,1000,l1,0.06516863405704498,0.023422703097072835,0.27424600501304736,0.3017439938061592,0.5759899988192065,0.4160907494760147
14000,7001,14000,1000,1000,l1,0.06567521393299103,0.025287721678173145,0.2846787995094123,0.287649804652626,0.5723286041620383,0.42061758553446366
15000,7501,15000,1000,1000,l1,0.06621760129928589,0.020260990098403084,0.27965635683775225,0.3023043105513065,0.5819606673890588,0.4177150363094378
16000,8001,16000,1000,1000,l1,0.06616248190402985,0.02192788383016534,0.27438157160099386,0.29539497198832565,0.5697765435893195,0.4212988130536828
