train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.06127477064728737,9.060734192745207,0.04714730069448215,0.355711526416629,0.193493423664565,0.5492049500811941,0.4473688532550631
2000,1001,55646,1000,1000,l1,0.06888563185930252,7.58545506156052,0.03702257263149334,0.34522660476888134,0.21557129304580747,0.5607978978146887,0.44739995738711913
3000,1501,55646,1000,1000,l1,0.07197578251361847,7.31307047936192,0.03513060776887602,0.3004079782666723,0.27308366605238116,0.5734916443190534,0.4250221899265887
4000,2001,55646,1000,1000,l1,0.07363701611757278,6.015340677004185,0.026741528532070766,0.28595456775121797,0.30485212354408486,0.5908066912953028,0.41707851215305763
5000,2501,55646,1000,1000,l1,0.07688351720571518,5.883855721055768,0.024238186403585483,0.2763305746154522,0.3126455723643073,0.5889761469797595,0.41473574522663914
6000,3001,55646,1000,1000,l1,0.07721007615327835,6.3643509665258,0.023363195871879367,0.29088439451903997,0.2996961975295749,0.5905805920486148,0.41875680183885144
7000,3501,55646,1000,1000,l1,0.07748199999332428,6.0939801951315475,0.02242401624401127,0.27744939233736854,0.3115420401670307,0.5889914325043992,0.41948253413017444
8000,4001,55646,1000,1000,l1,0.07616151869297028,6.189563707914511,0.02179273036670045,0.2714019040276081,0.31605277552106087,0.5874546795486691,0.414521642076879
9000,4501,55646,1000,1000,l1,0.07527784258127213,5.35366903432464,0.020055221321187682,0.24531734436765235,0.3436467336439467,0.588964078011599,0.4089763532883273
10000,5001,55646,1000,1000,l1,0.07544565945863724,6.010972581026261,0.020682500978818606,0.25419669851966226,0.33639148742818953,0.5905881859478518,0.4131799678712116
11000,5501,55646,1000,1000,l1,0.07498294115066528,6.05691568569648,0.020650234750083166,0.2597400220302607,0.32889176332576014,0.5886317853560208,0.4125608393745966
12000,6001,55646,1000,1000,l1,0.07473395019769669,5.453414285847179,0.018773776539119387,0.25800148130027717,0.32904745322739515,0.5870489345276724,0.4058132522926901
13000,6501,55646,1000,1000,l1,0.07481921464204788,5.285564352519146,0.018050683005695328,0.24397406586367432,0.34296866787333424,0.5869427337370087,0.4098809242520744
14000,7001,55646,1000,1000,l1,0.07453276216983795,5.309250400433398,0.017855232404641368,0.2496262348125012,0.3383298427713396,0.5879560775838407,0.4095336079324467
15000,7501,55646,1000,1000,l1,0.07471591979265213,5.318717037166217,0.017503780452214786,0.2515104152544875,0.339102936987661,0.5906133522421485,0.4092208298720614
16000,8001,55646,1000,1000,l1,0.07495443522930145,4.747249015581878,0.016380015607356777,0.24606614614814581,0.34375311509883827,0.589819261246984,0.41304507411424773
17000,8501,55646,1000,1000,l1,0.0749911218881607,4.867898987576693,0.016289736467394657,0.2454301017407074,0.34205637436255265,0.5874864761032601,0.4090706054358892
18000,9001,55646,1000,1000,l1,0.07450703531503677,4.691009133887768,0.01638479651586491,0.2430864391027636,0.3445893284093586,0.5876757675121222,0.4107845765552886
19000,9501,55646,1000,1000,l1,0.0746547132730484,4.716633499315036,0.017115003175743885,0.24190736709495694,0.34164568660905126,0.5835530537040081,0.40825398887669734
20000,10001,55646,1000,1000,l1,0.07463568449020386,4.647099277934873,0.016389652525649664,0.24464884075267418,0.3404017770859401,0.5850506178386142,0.41292648440983737
21000,10501,55646,1000,1000,l1,0.07460282742977142,4.620702750723363,0.01630161906660623,0.24484106154821034,0.3388260334576131,0.5836670950058235,0.41074249389550677
22000,11001,55646,1000,1000,l1,0.0743822380900383,4.610995114021797,0.015983924391488852,0.2459297326578665,0.3386715003875644,0.584601233045431,0.4125387109228933
23000,11501,55646,1000,1000,l1,0.07458334416151047,4.462592452013684,0.015883539925646874,0.238704549480181,0.34249019452097096,0.5811947440011519,0.41037958767563726
24000,12001,55646,1000,1000,l1,0.074550099670887,4.554567255694661,0.015733020798783835,0.23935580387208,0.34078189184556174,0.5801376957176418,0.4095316028457362
25000,12501,55646,1000,1000,l1,0.07460080832242966,4.6453374854841245,0.01552278521212373,0.2388952129500165,0.34438754668978344,0.5832827596398,0.40725430612248953
26000,13001,55646,1000,1000,l1,0.07465748488903046,4.716760171009233,0.015560542302232427,0.2433732783707259,0.34077177647854867,0.5841450548492746,0.4121143950222286
27000,13501,55646,1000,1000,l1,0.07474924623966217,4.653710643198099,0.015574697847812308,0.24346019802222635,0.33853967069548974,0.5819998687177161,0.4089164487136935
28000,14001,55646,1000,1000,l1,0.07428251951932907,4.6494180823151865,0.015549741844011653,0.24554480441218543,0.3337418646621885,0.5792866690743739,0.4122089519081081
29000,14501,55646,1000,1000,l1,0.07435983419418335,4.858481021745268,0.015463059386354106,0.24157946655239237,0.339061415592535,0.5806408821449275,0.4100256875541741
30000,15001,55646,1000,1000,l1,0.07437480986118317,4.719841621483468,0.01529564437668108,0.24085619065997224,0.340594669340164,0.5814508600001363,0.4075710566761594
31000,15501,55646,1000,1000,l1,0.07441160082817078,4.50659433505311,0.01501494162548209,0.24864772903618865,0.3312559081687257,0.5799036372049142,0.412729359368509
