train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.007092305924743414,6.700572341122374,0.03628394688113924,0.3130827684242022,0.24722593744447177,0.560308705868674,0.44094776837854305
2000,1001,55646,1000,1000,l1,0.015802929177880287,6.770504342502579,0.03502334934829499,0.3119493784166605,0.24894026369203648,0.560889642108697,0.4412072191211412
3000,1501,55646,1000,1000,l1,0.024661919102072716,7.141493903602912,0.03615666151433153,0.327319646470712,0.2351402654919313,0.5624599119626432,0.44167763773828833
4000,2001,55646,1000,1000,l1,0.030828630551695824,7.618612841208701,0.03895300146472876,0.3265468643905606,0.2253471104320064,0.5518939748225671,0.4401704622066028
5000,2501,55646,1000,1000,l1,0.03588799014687538,7.177777715196091,0.035330089064809396,0.3159005037784738,0.249527564399915,0.5654280681783888,0.43185656137467604
6000,3001,55646,1000,1000,l1,0.038182102143764496,6.835319185245519,0.03160107436955845,0.3235042391045011,0.2456161222083607,0.5691203613128618,0.4385008064178389
7000,3501,55646,1000,1000,l1,0.040479790419340134,6.148099989690321,0.03043872619834266,0.30530517341592417,0.25500550810788675,0.5603106815238109,0.43722519302881246
8000,4001,55646,1000,1000,l1,0.042863260954618454,5.9856757303707555,0.028741885977152992,0.30985999045344464,0.25027110736321534,0.5601310978166598,0.43396584564253565
9000,4501,55646,1000,1000,l1,0.045272037386894226,7.757974650646924,0.030062942772040017,0.3219867720664508,0.2517918177641648,0.5737785898306156,0.4416699007321453
10000,5001,55646,1000,1000,l1,0.04838668182492256,5.9665445947579165,0.027040957305841235,0.29643289753488344,0.270347658993638,0.5667805565285214,0.43300005265153946
11000,5501,55646,1000,1000,l1,0.05026697739958763,5.681165152089379,0.026383371577835383,0.29449774965932396,0.280700076112152,0.575197825771476,0.43240100658623287
12000,6001,55646,1000,1000,l1,0.05120203644037247,5.3919930231922555,0.02497373736154928,0.3024536705635625,0.2750689383450798,0.5775226089086423,0.425996430934503
13000,6501,55646,1000,1000,l1,0.05203297361731529,5.271286929611496,0.023828670208110993,0.29352667756388406,0.28302513772769133,0.5765518152915754,0.4312771249515316
14000,7001,55646,1000,1000,l1,0.05376074090600014,5.945031442545112,0.02425179529700568,0.2929200378962327,0.28081394851817243,0.5737339864144051,0.43018392402532585
15000,7501,55646,1000,1000,l1,0.05505264177918434,5.752971579763517,0.023466391850398317,0.287287405388674,0.28948198249896157,0.5767693878876355,0.42267842600567895
16000,8001,55646,1000,1000,l1,0.0649879202246666,6.206363411813253,0.024520403756809795,0.29202882240339273,0.27761247057012123,0.5696412929735141,0.4286280615587917
17000,8501,55646,1000,1000,l1,0.06407235562801361,5.479223621368239,0.022472836672124345,0.2905444042168394,0.28811403027723553,0.578658434494075,0.4260366379342311
18000,9001,55646,1000,1000,l1,0.06424620747566223,5.239741728422821,0.02117297576804715,0.27715215846035507,0.2972558939376507,0.5744080523980057,0.4272301127686191
19000,9501,55646,1000,1000,l1,0.06459391862154007,5.525421697267172,0.02136395905948574,0.2838435699762213,0.3009324814243057,0.5847760514005269,0.42451693151846676
20000,10001,55646,1000,1000,l1,0.06510157138109207,5.0710225306160925,0.021668876415497296,0.28659844452649963,0.28976409394027725,0.5763625384667768,0.4272316068723601
21000,10501,55646,1000,1000,l1,0.06564315408468246,5.079408788717393,0.021396985246590686,0.282277399639595,0.30295221203033396,0.5852296116699289,0.4188174356212113
22000,11001,55646,1000,1000,l1,0.06557898223400116,5.081582619613374,0.021556304091000008,0.27732315145384145,0.2976547000914266,0.5749778515452681,0.42347541013693685
23000,11501,55646,1000,1000,l1,0.06626264750957489,5.00654467491597,0.02011581414851055,0.2710804576474332,0.30378533561765386,0.574865793265087,0.4218625009175123
