train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.023928824812173843,9.243400812527039,0.04956653709464721,0.3591179657015176,0.18680645752169125,0.5459244232232088,0.4568560384388692
2000,1001,55646,1000,1000,l1,0.037913136184215546,8.084676076274642,0.04024633617562501,0.36250339596576137,0.18675667557143136,0.5492600715371927,0.45413734795273725
3000,1501,55646,1000,1000,l1,0.04712681099772453,7.914059292841999,0.036956159994327296,0.31699224298733863,0.24235826336935254,0.5593505063566911,0.43828105767663417
4000,2001,55646,1000,1000,l1,0.052892304956912994,7.0943247095093245,0.03370957648372955,0.3117824527291833,0.2576885784913812,0.5694710312205645,0.4299883728748892
5000,2501,55646,1000,1000,l1,0.060285959392786026,6.477262046654289,0.02956925747327841,0.3032241324992091,0.2683634668419196,0.5715875993411287,0.4279324052096968
6000,3001,55646,1000,1000,l1,0.06139710918068886,6.923114558407482,0.027419524767220545,0.32716974428492723,0.25367977016519366,0.580849514450121,0.4355303623041865
7000,3501,55646,1000,1000,l1,0.06302638351917267,5.842500799099878,0.023731728938140326,0.30533428123583883,0.2717286827911414,0.5770629640269801,0.4329449677091224
8000,4001,55646,1000,1000,l1,0.06369739025831223,6.842863361316774,0.025600279402452332,0.3171645213743077,0.2580192140778196,0.5751837354521272,0.44204725045856186
9000,4501,55646,1000,1000,l1,0.06451684236526489,6.433503391983525,0.024804817348670596,0.2891301091431106,0.28243580659005696,0.5715659157331677,0.43010308672610315
10000,5001,55646,1000,1000,l1,0.06642376631498337,5.765561637317456,0.021608285820293067,0.29369933002335996,0.28150688069248964,0.5752062107158494,0.42483382287615823
11000,5501,55646,1000,1000,l1,0.06604400277137756,5.244638589954803,0.021115684417607482,0.2803425480952895,0.2969158472724211,0.5772583953677107,0.42490007460369833
12000,6001,55646,1000,1000,l1,0.06619959324598312,5.576408311679433,0.020357838025803193,0.26782957202291957,0.31218181825315927,0.5800113902760788,0.4169875351727897
13000,6501,55646,1000,1000,l1,0.06746530532836914,5.367720102043386,0.01948172678582766,0.274607558603479,0.30566692998931316,0.5802744885927923,0.41401503085109115
14000,7001,55646,1000,1000,l1,0.06730914115905762,5.136210003405077,0.018754933192791375,0.2773078692627047,0.2999628483228614,0.5772707175855661,0.4219428173775714
15000,7501,55646,1000,1000,l1,0.06705960631370544,4.913636553828833,0.018186195390561884,0.2820893848786477,0.29831012879946633,0.580399513678114,0.4224430619671507
16000,8001,55646,1000,1000,l1,0.0705920159816742,4.920765941159321,0.017734747498963907,0.26747369703741974,0.3262053994898837,0.5936790965273036,0.4142307531214543
17000,8501,55646,1000,1000,l1,0.07022731751203537,4.827855418250269,0.01755124606465281,0.25873262463948277,0.3273388527009404,0.5860714773404232,0.40943475872695717
18000,9001,55646,1000,1000,l1,0.06924411654472351,4.2752692772386105,0.01597426485055192,0.2550801026294248,0.33053170447579244,0.5856118071052172,0.409429197454328
19000,9501,55646,1000,1000,l1,0.06823451071977615,4.4829369414834215,0.01529878586788174,0.2645629143005514,0.3233379813502142,0.5879008956507655,0.41784099425982274
20000,10001,55646,1000,1000,l1,0.06810585409402847,4.29215428672506,0.01425842031168614,0.2640504069888937,0.31709315779373415,0.5811435647826279,0.4141153234411958
21000,10501,55646,1000,1000,l1,0.06706611067056656,4.246056211899749,0.014183392134510938,0.26213533363607344,0.3175860443890483,0.5797213780251218,0.40979742449640094
22000,11001,55646,1000,1000,l1,0.06702380627393723,4.099873526944474,0.013576837324976668,0.26158944867373085,0.32385943006572826,0.5854488787394592,0.4078866956506939
23000,11501,55646,1000,1000,l1,0.06704176217317581,4.0760033581848125,0.013639885209462145,0.26843427831775835,0.3116829049405477,0.5801171832583061,0.413795341603029
24000,12001,55646,1000,1000,l1,0.06672608852386475,4.225047738539092,0.014445161621710305,0.2524167528265732,0.3282131480668975,0.5806299008934707,0.4099226265931771
25000,12501,55646,1000,1000,l1,0.06559201329946518,4.0320554480538595,0.012731403055562038,0.2350380607804646,0.3508730262348329,0.5859110870152976,0.40404539056700006
26000,13001,55646,1000,1000,l1,0.06545177102088928,4.043722242660212,0.012901606083687588,0.2479996399133395,0.3376102928595198,0.5856099327728593,0.41376298493192787
27000,13501,55646,1000,1000,l1,0.06488462537527084,3.685937054075131,0.011933386028680734,0.25116578201631756,0.3315900667729777,0.5827558487892952,0.4102333955708622
28000,14001,55646,1000,1000,l1,0.06448870897293091,3.6565011792056805,0.011830860798307348,0.25323254286811986,0.32993593096846074,0.5831684738365805,0.4072368164895486
29000,14501,55646,1000,1000,l1,0.06432805210351944,3.6895065870832418,0.012071838175210618,0.24081693977084975,0.3400836034270227,0.5809005431978723,0.40569008402802864
