train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.003638060297816992,6.006422154065696,0.03175324403014934,0.2981275199669343,0.28635358941692063,0.5844811093838549,0.428589498052449
2000,1001,55646,1000,1000,l1,0.010112738236784935,6.726821573016001,0.03189126134656245,0.31919166876172816,0.25707413845382443,0.5762658072155527,0.44028377395934454
3000,1501,55646,1000,1000,l1,0.019548378884792328,6.010685053850093,0.031269502859688734,0.3138228267845592,0.25588577206833785,0.569708598852897,0.43549822955762296
4000,2001,55646,1000,1000,l1,0.025131404399871826,6.4245452148579245,0.03370133930244049,0.31379745432522194,0.2536239933991851,0.5674214477244072,0.4369937835876896
5000,2501,55646,1000,1000,l1,0.030393028631806374,6.801188042302491,0.03299892582098263,0.31720172847091815,0.2561318266009128,0.5733335550718309,0.44226911139316716
6000,3001,55646,1000,1000,l1,0.030649207532405853,6.849248827464312,0.032262961159897866,0.31763221129313945,0.24716081406612067,0.5647930253592601,0.4389134135346118
7000,3501,55646,1000,1000,l1,0.03186573460698128,7.1327729092202565,0.03259226416469971,0.31075300369560055,0.2579189050695628,0.5686719087651634,0.4308504241562176
8000,4001,55646,1000,1000,l1,0.03269859030842781,6.71797146794029,0.03055248031854255,0.3095091151715843,0.24765345761762736,0.5571625727892116,0.4318715436764799
9000,4501,55646,1000,1000,l1,0.034103695303201675,6.697257927691184,0.02994069585479204,0.3270658304445546,0.24706337656116198,0.5741292070057166,0.4374067016257247
10000,5001,55646,1000,1000,l1,0.03446130454540253,6.411992691081965,0.027535842394578795,0.31326826580078254,0.25665392905682266,0.5699221948576053,0.433928371876994
11000,5501,55646,1000,1000,l1,0.03528415039181709,6.4096892693074015,0.03002007207699529,0.32928064110481214,0.23709152616094478,0.5663721672657569,0.4397291569416928
12000,6001,55646,1000,1000,l1,0.03598730266094208,6.839729534252891,0.029770385316137436,0.32739628552220656,0.23758767105388637,0.5649839565760929,0.44480409465481785
13000,6501,55646,1000,1000,l1,0.03697296977043152,6.633274822999308,0.02887624257659048,0.3128016710511428,0.2553807015983719,0.5681823726495148,0.4412859819719922
14000,7001,55646,1000,1000,l1,0.03781566768884659,6.149526798301709,0.02684544591878924,0.3079932642279756,0.25783727314542837,0.565830537373404,0.4420256846476026
15000,7501,55646,1000,1000,l1,0.03891297057271004,5.589728380708146,0.0254688588211609,0.3078103312210583,0.2542932211654416,0.5621035523864998,0.4374596441766008
16000,8001,55646,1000,1000,l1,0.04610833898186684,6.022573851741293,0.026154339686681825,0.32037686098239865,0.2390823515486686,0.5594592125310673,0.4477963992408082
17000,8501,55646,1000,1000,l1,0.045683134347200394,6.352728740053563,0.026562141742596055,0.3213454427891713,0.23580360515739146,0.5571490479465627,0.4361235496480271
18000,9001,55646,1000,1000,l1,0.04587510600686073,5.968522400733802,0.025059908566130013,0.30898335681658134,0.24734729034276132,0.5563306471593426,0.43789060815237907
19000,9501,55646,1000,1000,l1,0.046171024441719055,6.059780043467085,0.025926444402018713,0.32116763998201203,0.2440039399763674,0.5651715799583794,0.4384563600340357
