train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,501,55646,1000,1000,l1,0.07518400251865387,7.498222028461934,0.03037883457638544,0.30359087529438317,0.2829978768590146,0.5865887521533979,0.4322518142849923
2000,1001,55646,1000,1000,l1,0.07759764045476913,7.017256258780856,0.029673964406414188,0.27756278817142854,0.3040665838918769,0.5816293720633054,0.42423831437287324
3000,1501,55646,1000,1000,l1,0.08078432828187943,6.94007190541143,0.025832422926354515,0.26983268055833365,0.31565407363344394,0.5854867541917776,0.4250426762877089
4000,2001,55646,1000,1000,l1,0.0796484649181366,6.826966676085407,0.025956393620508028,0.2666055562899119,0.32308419796904214,0.589689754258954,0.4188159630905196
5000,2501,55646,1000,1000,l1,0.07436507195234299,6.231408499649526,0.03014304766834977,0.2989342934490881,0.2817808722441769,0.580715165693265,0.4225845301822792
6000,3001,55646,1000,1000,l1,0.0720420777797699,6.473250180537296,0.02745393220968479,0.29773494642008824,0.2833147188617205,0.5810496652818088,0.428311694183787
7000,3501,55646,1000,1000,l1,0.07441851496696472,6.469212965987818,0.02592494450004837,0.30017566204190055,0.2753066744735212,0.5754823365154217,0.4303978257911723
8000,4001,55646,1000,1000,l1,0.07255704700946808,7.612910017638241,0.03379398820206238,0.3529711519393221,0.20262774433629055,0.5555988962756127,0.46045757713390933
9000,4501,55646,1000,1000,l1,0.07428459078073502,9.628330301578023,0.040382182482283875,0.37910492567467985,0.16947754450806984,0.5485824701827497,0.45632779256175104
10000,5001,55646,1000,1000,l1,0.07461658865213394,7.153250356879208,0.027578855360565164,0.3153902665342479,0.2545713735907834,0.5699616401250311,0.4411804885125785
11000,5501,55646,1000,1000,l1,0.07469044625759125,7.086065848138987,0.025686945861169878,0.2937335995517203,0.28686952607131105,0.5806031256230313,0.4284974944124443
12000,6001,55646,1000,1000,l1,0.07432828098535538,6.917638094120122,0.02470195473828744,0.3078523171108296,0.2642819912507206,0.5721343083615502,0.4306691049128746
13000,6501,55646,1000,1000,l1,0.07485615462064743,6.221079913684548,0.023396033549246586,0.31074249510004504,0.2621851654192008,0.5729276605192458,0.4374563292352685
14000,7001,55646,1000,1000,l1,0.07494311034679413,5.936705663593218,0.02245947940873636,0.2900005929389117,0.28125589968381653,0.5712564926227284,0.4307719315619259
15000,7501,55646,1000,1000,l1,0.07506236433982849,6.446815536927006,0.02244095287990826,0.31098497907532896,0.2601058102357805,0.5710907893111093,0.43244463504938163
16000,8001,55646,1000,1000,l1,0.0752919539809227,5.772529428360799,0.021810045711700452,0.29429846073147,0.2817728360949042,0.5760712968263741,0.427414507036552
17000,8501,55646,1000,1000,l1,0.07536518573760986,5.742795527001484,0.021366147581452753,0.2869428331556292,0.28900071269349953,0.5759435458491287,0.4297238482372123
18000,9001,55646,1000,1000,l1,0.07508747279644012,5.861539454853916,0.022107105116857883,0.2833484165958147,0.29121984294794073,0.5745682595437555,0.4233918975145007
19000,9501,55646,1000,1000,l1,0.0754212960600853,5.667631613567281,0.0220827620187599,0.30476934085705015,0.26629461430735035,0.5710639551644004,0.4263020660542183
