train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
5000,2501,50000,5000,5000,mse,0.0006377545651048422,6.0654510427759005,0.020678518441194713,0.3371951954296636,0.2110627710682365,0.5482579664979,0.44593389882773243
10000,5001,50000,5000,5000,mse,0.0017812767764553428,4.535909525570218,0.012958548788023279,0.2987158975046688,0.2543015671499957,0.5530174646546644,0.4211498869491534
15000,7501,50000,5000,5000,mse,0.0020113037899136543,3.546170850122543,0.008540614559133316,0.27185903063163014,0.2871446170833907,0.5590036477150209,0.40152738733207854
20000,10001,50000,5000,5000,mse,0.0019723859149962664,3.0060191030793266,0.006238846421782123,0.26420113416935653,0.2931542583350725,0.5573553925044291,0.3953004169381978
25000,12501,50000,5000,5000,mse,0.0020634045358747244,2.69506802043993,0.005356737272476449,0.2520497551405418,0.3108158606081035,0.5628656157486451,0.38731834375045426
30000,15001,50000,5000,5000,mse,0.001984180184081197,2.5618913349988124,0.004495096700602604,0.24531264727514118,0.3177879446550531,0.5631005919301942,0.3810790915683845
35000,17501,50000,5000,5000,mse,0.0018815400544553995,2.476522549622139,0.0040435315875899346,0.24045949905380276,0.3235405715184141,0.5640000705722168,0.37370473991250297
40000,20001,50000,5000,5000,mse,0.0018001262797042727,2.2207151013471225,0.0035948789119953045,0.23275842574700883,0.32923822740411113,0.56199665315112,0.3679221067922925
45000,22501,50000,5000,5000,mse,0.0018014139495790005,2.1935404884576264,0.0034020434501804745,0.2307306947470651,0.3332898605400094,0.5640205552870744,0.3639446095841771
50000,25001,50000,5000,5000,mse,0.0017588111804798245,2.1260480784871434,0.0032263528820907646,0.22331758649966965,0.339487306429037,0.5628048929287067,0.35916581382400736
