train_steps,unique_train_samples,val_window_start,val_window_length,base_train_loss,final_train_loss,base_val_logpi_l1,final_val_logpi_l1,master_logpi_l1,base_ranks,final_ranks,num_growth_trials,growth_trials
1000,501,1000,1000,0.010415153577923775,0.0010376820573583245,5.681112359965463,5.586686316304936,6.150089929984875,"(10, 10, 10)","(63, 80, 80)",4,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.0681977577553181, 0.23118941495354603, 0.1107947385825351], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.003063872456550598, 'compress_loss': 0.00236293813213706, 'prev_best_val': 5.681112359965463, 'candidate_val': 5.630255817731891, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.014208456626319206, 0.05792519744182959, 0.04441297390401045], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (39, 40, 40), 'expand_loss': 0.0017970516346395016, 'compress_loss': 0.00161328399553895, 'prev_best_val': 5.630255817731891, 'candidate_val': 5.608004426279283, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.00967266624402917, 0.04488469044390009, 0.03479689167448547], 'ranks_before': (39, 40, 40), 'ranks_target': (78, 80, 80), 'ranks_after_expand': (78, 80, 80), 'ranks_after_compress': (63, 80, 80), 'expand_loss': 0.0012964796042069793, 'compress_loss': 0.0010376820573583245, 'prev_best_val': 5.608004426279283, 'candidate_val': 5.586686316304936, 'improved': True}, {'trial': 4, 'strategy': 'double_all', 'sv_ratios': [0.006373827707815733, 0.03086999070992112, 0.0260587803663048], 'ranks_before': (63, 80, 80), 'ranks_target': (126, 160, 160), 'ranks_after_expand': (126, 160, 160), 'ranks_after_compress': (86, 160, 160), 'expand_loss': 0.0008307943353429437, 'compress_loss': 0.009931911714375019, 'prev_best_val': 5.586686316304936, 'candidate_val': 12.411051264103081, 'improved': False}]"
2000,1001,2000,1000,0.008000067435204983,0.0011328196851536632,5.046571156449878,4.0326665016639645,5.157608558745896,"(10, 10, 10)","(46, 18, 43)",7,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.07041229320785376, 0.10569064995975481, 0.10075324798366157], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.004226571414619684, 'compress_loss': 0.003217678051441908, 'prev_best_val': 5.046571156449878, 'candidate_val': 4.935617168802533, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.01852728268143334, 0.03698696845254214, 0.018791589066331833], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (35, 40, 40), 'expand_loss': 0.002376341726630926, 'compress_loss': 0.0018485895125195384, 'prev_best_val': 4.935617168802533, 'candidate_val': 4.625181794008699, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.013302871747681416, 0.022495711458009614, 0.01972797969363423], 'ranks_before': (35, 40, 40), 'ranks_target': (70, 80, 80), 'ranks_after_expand': (70, 80, 80), 'ranks_after_compress': (43, 80, 80), 'expand_loss': 0.0013537590857595205, 'compress_loss': 0.0010326296323910356, 'prev_best_val': 4.625181794008699, 'candidate_val': 4.396947872663359, 'improved': True}, {'trial': 4, 'strategy': 'double_all', 'sv_ratios': [0.009429985721237669, 0.011539897187980078, 0.009000841347569516], 'ranks_before': (43, 80, 80), 'ranks_target': (86, 160, 160), 'ranks_after_expand': (86, 160, 160), 'ranks_after_compress': (64, 156, 96), 'expand_loss': 0.000964814331382513, 'compress_loss': 0.000790358695667237, 'prev_best_val': 4.396947872663359, 'candidate_val': 4.252680270543636, 'improved': True}, {'trial': 5, 'strategy': 'double_all', 'sv_ratios': [0.004805420122538741, 0.013359254303265433, 0.011276978158619931], 'ranks_before': (64, 156, 96), 'ranks_target': (128, 312, 192), 'ranks_after_expand': (128, 312, 192), 'ranks_after_compress': (30, 10, 33), 'expand_loss': 0.008454681374132633, 'compress_loss': 0.0029697278514504433, 'prev_best_val': 4.252680270543636, 'candidate_val': 4.03947945879345, 'improved': True}, {'trial': 6, 'strategy': 'double_all', 'sv_ratios': [0.05043720150041052, 0.031795605837144476, 0.040319978704215026], 'ranks_before': (30, 10, 33), 'ranks_target': (60, 20, 66), 'ranks_after_expand': (60, 20, 66), 'ranks_after_compress': (46, 18, 43), 'expand_loss': 0.0012640326749533415, 'compress_loss': 0.0011328196851536632, 'prev_best_val': 4.03947945879345, 'candidate_val': 4.0326665016639645, 'improved': True}, {'trial': 7, 'strategy': 'double_all', 'sv_ratios': [0.014520321359728016, 0.02854924445509408, 0.010580058030865418], 'ranks_before': (46, 18, 43), 'ranks_target': (92, 36, 86), 'ranks_after_expand': (92, 36, 86), 'ranks_after_compress': (67, 33, 48), 'expand_loss': 0.0008194366237148643, 'compress_loss': 0.0007132879109121859, 'prev_best_val': 4.0326665016639645, 'candidate_val': 4.0691896751875225, 'improved': False}]"
3000,1501,3000,1000,0.006232435815036297,0.0010482296347618103,4.65957112280895,3.52654525374034,4.499919827609996,"(10, 10, 10)","(28, 21, 18)",3,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.09867374894767754, 0.15184522469499817, 0.14003884041408687], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.004057561978697777, 'compress_loss': 0.0024888853076845407, 'prev_best_val': 4.65957112280895, 'candidate_val': 4.019895612167507, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.052941155044067136, 0.030883591326855832, 0.02786633096624006], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (28, 21, 18), 'expand_loss': 0.009097997099161148, 'compress_loss': 0.0010482296347618103, 'prev_best_val': 4.019895612167507, 'candidate_val': 3.52654525374034, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.07547368513577313, 0.046279504425296325, 0.01578008055436256], 'ranks_before': (28, 21, 18), 'ranks_target': (56, 42, 36), 'ranks_after_expand': (56, 42, 36), 'ranks_after_compress': (48, 38, 31), 'expand_loss': 0.0005986331379972398, 'compress_loss': 0.0005559180863201618, 'prev_best_val': 3.52654525374034, 'candidate_val': 3.543297823919089, 'improved': False}]"
4000,2001,4000,1000,0.00640490697696805,0.0006858897395431995,5.3949673555104605,4.003560751118287,4.040663488872215,"(10, 10, 10)","(55, 53, 61)",4,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.11344427403398989, 0.24927747386465934, 0.19823455428514689], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.003267888678237796, 'compress_loss': 0.0022998976055532694, 'prev_best_val': 5.3949673555104605, 'candidate_val': 4.248448616670937, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.1198038222275436, 0.03234633795263035, 0.022272435738067965], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 36, 37), 'expand_loss': 0.0011645597405731678, 'compress_loss': 0.0009680275688879192, 'prev_best_val': 4.248448616670937, 'candidate_val': 4.054908067048106, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.028490588078817623, 0.010824821819761231, 0.008107368516797447], 'ranks_before': (40, 36, 37), 'ranks_target': (80, 72, 74), 'ranks_after_expand': (80, 72, 74), 'ranks_after_compress': (55, 53, 61), 'expand_loss': 0.000696709961630404, 'compress_loss': 0.0006858897395431995, 'prev_best_val': 4.054908067048106, 'candidate_val': 4.003560751118287, 'improved': True}, {'trial': 4, 'strategy': 'double_all', 'sv_ratios': [0.013913651949875141, 0.017653078973082305, 0.010673269771277643], 'ranks_before': (55, 53, 61), 'ranks_target': (110, 106, 122), 'ranks_after_expand': (110, 106, 122), 'ranks_after_compress': (30, 15, 21), 'expand_loss': 0.008506553247570992, 'compress_loss': 0.10463244467973709, 'prev_best_val': 4.003560751118287, 'candidate_val': 8.668946538526258, 'improved': False}]"
5000,2501,5000,1000,0.007387939840555191,0.0011947723105549812,3.812455953044875,3.5279341762826624,3.607283212675574,"(10, 10, 10)","(40, 38, 40)",3,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.1368512722823731, 0.26312785681331713, 0.17114185399305384], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.002816504333168268, 'compress_loss': 0.0025214499328285456, 'prev_best_val': 3.812455953044875, 'candidate_val': 3.6805120065166723, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.09560504101561638, 0.04094636715305299, 0.027712441604383162], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 38, 40), 'expand_loss': 0.0014426052803173661, 'compress_loss': 0.0011947723105549812, 'prev_best_val': 3.6805120065166723, 'candidate_val': 3.5279341762826624, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.025366233215233132, 0.012216076877793422, 0.009197286969541044], 'ranks_before': (40, 38, 40), 'ranks_target': (80, 76, 80), 'ranks_after_expand': (80, 76, 80), 'ranks_after_compress': (61, 76, 80), 'expand_loss': 0.0008825594559311867, 'compress_loss': 0.011379087343811989, 'prev_best_val': 3.5279341762826624, 'candidate_val': 7.053634731368178, 'improved': False}]"
6000,3001,6000,1000,0.006674015428870916,0.0012590049300342798,3.323022374292974,3.0600677819933764,3.3965992794572406,"(10, 10, 10)","(40, 38, 39)",3,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.1571624097379285, 0.20007052961031202, 0.22667029595704496], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.002877746243029833, 'compress_loss': 0.002586797345429659, 'prev_best_val': 3.323022374292974, 'candidate_val': 3.1563859810716957, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.10231778148360618, 0.027342036012618802, 0.02383244719954213], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 38, 39), 'expand_loss': 0.0013101398944854736, 'compress_loss': 0.0012590049300342798, 'prev_best_val': 3.1563859810716957, 'candidate_val': 3.0600677819933764, 'improved': True}, {'trial': 3, 'strategy': 'double_all', 'sv_ratios': [0.01868411980713829, 0.011172764317236778, 0.009813867394475134], 'ranks_before': (40, 38, 39), 'ranks_target': (80, 76, 78), 'ranks_after_expand': (80, 76, 78), 'ranks_after_compress': (29, 11, 16), 'expand_loss': 0.00901547260582447, 'compress_loss': 0.047532495111227036, 'prev_best_val': 3.0600677819933764, 'candidate_val': 4.787155578862406, 'improved': False}]"
7000,3501,7000,1000,0.008171333000063896,0.008171333000063896,5.030080410050518,5.030080410050518,3.254004254927386,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.18727879711008377, 0.2521591022315441, 0.4270329358279354], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.0031877425499260426, 'compress_loss': 0.002770037390291691, 'prev_best_val': 5.030080410050518, 'candidate_val': 5.209046901666624, 'improved': False}]"
8000,4001,8000,1000,0.007402499206364155,0.0034507650416344404,3.046068926929554,2.989796220344523,3.007590705926977,"(10, 10, 10)","(20, 19, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2169745990128175, 0.38462505212590453, 0.48932683536445193], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 19, 20), 'expand_loss': 0.0038956236094236374, 'compress_loss': 0.0034507650416344404, 'prev_best_val': 3.046068926929554, 'candidate_val': 2.989796220344523, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.11968550739232962, 0.03661518247556159, 0.020596575118165473], 'ranks_before': (20, 19, 20), 'ranks_target': (40, 38, 40), 'ranks_after_expand': (40, 38, 40), 'ranks_after_compress': (40, 31, 35), 'expand_loss': 0.0019267608877271414, 'compress_loss': 0.0017079482786357403, 'prev_best_val': 2.989796220344523, 'candidate_val': 3.0116399638562528, 'improved': False}]"
9000,4501,9000,1000,0.008660582825541496,0.008660582825541496,3.011252440157628,3.011252440157628,2.8588300807938833,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2703186409251071, 0.3856320837525676, 0.27969128222207323], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.004598171915858984, 'compress_loss': 0.004224145319312811, 'prev_best_val': 3.011252440157628, 'candidate_val': 3.046320535033077, 'improved': False}]"
10000,5001,10000,1000,0.008562306873500347,0.008562306873500347,2.6954376126411455,2.6954376126411455,2.8304967750516177,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.17508816833351035, 0.3108717569396122, 0.4433175654472691], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.0048261224292218685, 'compress_loss': 0.004301168955862522, 'prev_best_val': 2.6954376126411455, 'candidate_val': 2.742897979950271, 'improved': False}]"
