train_steps,unique_train_samples,val_window_start,val_window_length,base_train_loss,final_train_loss,base_val_logpi_l1,final_val_logpi_l1,master_logpi_l1,base_ranks,final_ranks,num_growth_trials,growth_trials
1000,501,1000,1000,0.0051121218129992485,0.0005379554349929094,5.807718347209147,5.178222943006206,5.615971824615178,"(10, 10)","(13, 32)",11,"[{'trial': 1, 'layer': 1, 'sv_ratio': 0.35759799100261874, 'ranks_before': (10, 10), 'ranks_after_expand': (10, 20), 'ranks_after_compress': (10, 16), 'expand_loss': 0.004117543343454599, 'compress_loss': 0.0033109155483543873, 'prev_best_val': 5.807718347209147, 'candidate_val': 5.6879107428135685, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.13243652229338715, 'ranks_before': (10, 16), 'ranks_after_expand': (20, 16), 'ranks_after_compress': (12, 16), 'expand_loss': 0.0020528025925159454, 'compress_loss': 0.0020043589174747467, 'prev_best_val': 5.6879107428135685, 'candidate_val': 5.591477190036675, 'improved': True}, {'trial': 3, 'layer': 0, 'sv_ratio': 0.06597779481023774, 'ranks_before': (12, 16), 'ranks_after_expand': (24, 16), 'ranks_after_compress': (13, 16), 'expand_loss': 0.0013335631228983402, 'compress_loss': 0.0014237744035199285, 'prev_best_val': 5.591477190036675, 'candidate_val': 5.4969984923828195, 'improved': True}, {'trial': 4, 'layer': 1, 'sv_ratio': 0.10131626586193469, 'ranks_before': (13, 16), 'ranks_after_expand': (13, 32), 'ranks_after_compress': (12, 26), 'expand_loss': 0.0012552175903692842, 'compress_loss': 0.0011449136072769761, 'prev_best_val': 5.4969984923828195, 'candidate_val': 5.424483642772722, 'improved': True}, {'trial': 5, 'layer': 0, 'sv_ratio': 0.08494726033612944, 'ranks_before': (12, 26), 'ranks_after_expand': (24, 26), 'ranks_after_compress': (12, 24), 'expand_loss': 0.0007164949201978743, 'compress_loss': 0.0009145960793830454, 'prev_best_val': 5.424483642772722, 'candidate_val': 5.365605748230858, 'improved': True}, {'trial': 6, 'layer': 0, 'sv_ratio': 0.14050032607277946, 'ranks_before': (12, 24), 'ranks_after_expand': (24, 24), 'ranks_after_compress': (13, 24), 'expand_loss': 0.0005561113939620554, 'compress_loss': 0.0006679476355202496, 'prev_best_val': 5.365605748230858, 'candidate_val': 5.297072819988715, 'improved': True}, {'trial': 7, 'layer': 1, 'sv_ratio': 0.06473779031928596, 'ranks_before': (13, 24), 'ranks_after_expand': (13, 48), 'ranks_after_compress': (12, 35), 'expand_loss': 0.000590371317230165, 'compress_loss': 0.0006979383178986609, 'prev_best_val': 5.297072819988715, 'candidate_val': 5.246839767988322, 'improved': True}, {'trial': 8, 'layer': 0, 'sv_ratio': 0.21589683105869745, 'ranks_before': (12, 35), 'ranks_after_expand': (24, 35), 'ranks_after_compress': (13, 30), 'expand_loss': 0.0003535160794854164, 'compress_loss': 0.0005486645386554301, 'prev_best_val': 5.246839767988322, 'candidate_val': 5.210046609498716, 'improved': True}, {'trial': 9, 'layer': 1, 'sv_ratio': 0.051097477296530136, 'ranks_before': (13, 30), 'ranks_after_expand': (13, 60), 'ranks_after_compress': (12, 42), 'expand_loss': 0.0005562568549066782, 'compress_loss': 0.0006535415886901319, 'prev_best_val': 5.210046609498716, 'candidate_val': 5.182102377900225, 'improved': True}, {'trial': 10, 'layer': 0, 'sv_ratio': 0.2673951491185756, 'ranks_before': (12, 42), 'ranks_after_expand': (24, 42), 'ranks_after_compress': (13, 32), 'expand_loss': 0.0002928141038864851, 'compress_loss': 0.0005379554349929094, 'prev_best_val': 5.182102377900225, 'candidate_val': 5.178222943006206, 'improved': True}, {'trial': 11, 'layer': 0, 'sv_ratio': 0.04769183436371408, 'ranks_before': (13, 32), 'ranks_after_expand': (26, 32), 'ranks_after_compress': (14, 29), 'expand_loss': 0.0002848083386197686, 'compress_loss': 0.00039438705425709486, 'prev_best_val': 5.178222943006206, 'candidate_val': 5.180228589890276, 'improved': False}]"
2000,1001,2000,1000,0.0026706100907176733,0.0005790997529402375,4.3540162213773135,4.092280372788563,5.271169900308258,"(12, 29)","(16, 20)",7,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.4921614324862303, 'ranks_before': (12, 29), 'ranks_after_expand': (24, 29), 'ranks_after_compress': (16, 23), 'expand_loss': 0.0009271458256989717, 'compress_loss': 0.0010260588023811579, 'prev_best_val': 4.3540162213773135, 'candidate_val': 4.144064470198615, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.06426209125227828, 'ranks_before': (16, 23), 'ranks_after_expand': (32, 23), 'ranks_after_compress': (16, 21), 'expand_loss': 0.000604931847192347, 'compress_loss': 0.0007918711635284126, 'prev_best_val': 4.144064470198615, 'candidate_val': 4.125941363760636, 'improved': True}, {'trial': 3, 'layer': 0, 'sv_ratio': 0.06739097306977333, 'ranks_before': (16, 21), 'ranks_after_expand': (32, 21), 'ranks_after_compress': (16, 21), 'expand_loss': 0.0004965864936821163, 'compress_loss': 0.0006911121890880167, 'prev_best_val': 4.125941363760636, 'candidate_val': 4.1102882147961735, 'improved': True}, {'trial': 4, 'layer': 0, 'sv_ratio': 0.07164374270916307, 'ranks_before': (16, 21), 'ranks_after_expand': (32, 21), 'ranks_after_compress': (16, 20), 'expand_loss': 0.00042627673246897757, 'compress_loss': 0.0006368227186612785, 'prev_best_val': 4.1102882147961735, 'candidate_val': 4.104207368880942, 'improved': True}, {'trial': 5, 'layer': 0, 'sv_ratio': 0.07408394617930694, 'ranks_before': (16, 20), 'ranks_after_expand': (32, 20), 'ranks_after_compress': (16, 20), 'expand_loss': 0.00037637667264789343, 'compress_loss': 0.000597870908677578, 'prev_best_val': 4.104207368880942, 'candidate_val': 4.101120619132988, 'improved': True}, {'trial': 6, 'layer': 0, 'sv_ratio': 0.07592833477634434, 'ranks_before': (16, 20), 'ranks_after_expand': (32, 20), 'ranks_after_compress': (16, 20), 'expand_loss': 0.00035500875674188137, 'compress_loss': 0.0005790997529402375, 'prev_best_val': 4.101120619132988, 'candidate_val': 4.092280372788563, 'improved': True}, {'trial': 7, 'layer': 0, 'sv_ratio': 0.07473809649187195, 'ranks_before': (16, 20), 'ranks_after_expand': (32, 20), 'ranks_after_compress': (16, 20), 'expand_loss': 0.00031105848029255867, 'compress_loss': 0.0005724859074689448, 'prev_best_val': 4.092280372788563, 'candidate_val': 4.101024452745138, 'improved': False}]"
3000,1501,3000,1000,0.00222227000631392,0.0009325703140348196,3.954478861266633,3.898077123992525,5.0406455666544225,"(16, 18)","(20, 18)",3,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.24898291675120282, 'ranks_before': (16, 18), 'ranks_after_expand': (32, 18), 'ranks_after_compress': (20, 18), 'expand_loss': 0.0009948794031515718, 'compress_loss': 0.0010162307880818844, 'prev_best_val': 3.954478861266633, 'candidate_val': 3.91597747807431, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.06285173338323648, 'ranks_before': (20, 18), 'ranks_after_expand': (40, 18), 'ranks_after_compress': (20, 18), 'expand_loss': 0.0006426022737286985, 'compress_loss': 0.0009325703140348196, 'prev_best_val': 3.91597747807431, 'candidate_val': 3.898077123992525, 'improved': True}, {'trial': 3, 'layer': 0, 'sv_ratio': 0.05521798138601804, 'ranks_before': (20, 18), 'ranks_after_expand': (40, 18), 'ranks_after_compress': (20, 18), 'expand_loss': 0.0006363468710333109, 'compress_loss': 0.0008067103335633874, 'prev_best_val': 3.898077123992525, 'candidate_val': 3.907282654727428, 'improved': False}]"
4000,2001,4000,1000,0.0018877655966207385,0.0013871141709387302,4.8225567913569956,4.659438633305065,4.798980818382459,"(20, 18)","(20, 18)",2,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.09551576328509286, 'ranks_before': (20, 18), 'ranks_after_expand': (40, 18), 'ranks_after_compress': (20, 18), 'expand_loss': 0.0009092189720831811, 'compress_loss': 0.0013871141709387302, 'prev_best_val': 4.8225567913569956, 'candidate_val': 4.659438633305065, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.06181602842214772, 'ranks_before': (20, 18), 'ranks_after_expand': (40, 18), 'ranks_after_compress': (20, 18), 'expand_loss': 0.0008064399007707834, 'compress_loss': 0.001170124625787139, 'prev_best_val': 4.659438633305065, 'candidate_val': 4.741069895071968, 'improved': False}]"
5000,2501,5000,1000,0.002334457589313388,0.0015460940776392817,4.2196406391104215,4.015843822804383,4.473298719385576,"(20, 17)","(20, 17)",4,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.06675292166521575, 'ranks_before': (20, 17), 'ranks_after_expand': (40, 17), 'ranks_after_compress': (20, 17), 'expand_loss': 0.0011589128989726305, 'compress_loss': 0.0018606160301715136, 'prev_best_val': 4.2196406391104215, 'candidate_val': 4.153601821888718, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.06544393307376731, 'ranks_before': (20, 17), 'ranks_after_expand': (40, 17), 'ranks_after_compress': (20, 17), 'expand_loss': 0.0010539194336161017, 'compress_loss': 0.0016192318871617317, 'prev_best_val': 4.153601821888718, 'candidate_val': 4.119884786410251, 'improved': True}, {'trial': 3, 'layer': 0, 'sv_ratio': 0.06283891565544202, 'ranks_before': (20, 17), 'ranks_after_expand': (40, 17), 'ranks_after_compress': (20, 17), 'expand_loss': 0.0009909032378345728, 'compress_loss': 0.0015460940776392817, 'prev_best_val': 4.119884786410251, 'candidate_val': 4.015843822804383, 'improved': True}, {'trial': 4, 'layer': 0, 'sv_ratio': 0.06285846408428129, 'ranks_before': (20, 17), 'ranks_after_expand': (40, 17), 'ranks_after_compress': (20, 17), 'expand_loss': 0.0008959887782111764, 'compress_loss': 0.0014853131724521518, 'prev_best_val': 4.015843822804383, 'candidate_val': 4.045747261353639, 'improved': False}]"
6000,3001,6000,1000,0.0022424296475946903,0.0022424296475946903,3.9565302823186004,3.9565302823186004,4.505066161202942,"(20, 17)","(20, 17)",1,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.07256479347836536, 'ranks_before': (20, 17), 'ranks_after_expand': (40, 17), 'ranks_after_compress': (20, 17), 'expand_loss': 0.0009780918480828404, 'compress_loss': 0.0018572784028947353, 'prev_best_val': 3.9565302823186004, 'candidate_val': 3.9749095794657228, 'improved': False}]"
7000,3501,7000,1000,0.0026041301898658276,0.0026041301898658276,6.75211085281243,6.75211085281243,4.589251081209255,"(20, 16)","(20, 16)",1,"[{'trial': 1, 'layer': 1, 'sv_ratio': 0.08718040271193027, 'ranks_before': (20, 16), 'ranks_after_expand': (20, 32), 'ranks_after_compress': (20, 20), 'expand_loss': 0.0022546895779669285, 'compress_loss': 0.0021165888756513596, 'prev_best_val': 6.75211085281243, 'candidate_val': 6.770121585602591, 'improved': False}]"
8000,4001,8000,1000,0.0033310847356915474,0.002225583652034402,4.650036920341376,4.302412189198409,4.541002932546158,"(20, 16)","(20, 24)",4,"[{'trial': 1, 'layer': 1, 'sv_ratio': 0.1285384773313629, 'ranks_before': (20, 16), 'ranks_after_expand': (20, 32), 'ranks_after_compress': (20, 25), 'expand_loss': 0.002773064421489835, 'compress_loss': 0.00262761814519763, 'prev_best_val': 4.650036920341376, 'candidate_val': 4.432799093090647, 'improved': True}, {'trial': 2, 'layer': 0, 'sv_ratio': 0.10601415940810298, 'ranks_before': (20, 25), 'ranks_after_expand': (40, 25), 'ranks_after_compress': (20, 24), 'expand_loss': 0.0012397357495501637, 'compress_loss': 0.0023566705640405416, 'prev_best_val': 4.432799093090647, 'candidate_val': 4.334982075387033, 'improved': True}, {'trial': 3, 'layer': 0, 'sv_ratio': 0.11161926557288368, 'ranks_before': (20, 24), 'ranks_after_expand': (40, 24), 'ranks_after_compress': (20, 24), 'expand_loss': 0.0010809971718117595, 'compress_loss': 0.002225583652034402, 'prev_best_val': 4.334982075387033, 'candidate_val': 4.302412189198409, 'improved': True}, {'trial': 4, 'layer': 0, 'sv_ratio': 0.11518865560805272, 'ranks_before': (20, 24), 'ranks_after_expand': (40, 24), 'ranks_after_compress': (20, 23), 'expand_loss': 0.0010608844459056854, 'compress_loss': 0.002064291387796402, 'prev_best_val': 4.302412189198409, 'candidate_val': 4.399888221175257, 'improved': False}]"
9000,4501,9000,1000,0.003231153590604663,0.003231153590604663,4.522594547872555,4.522594547872555,4.6931808801646095,"(20, 23)","(20, 23)",1,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.1415311938101736, 'ranks_before': (20, 23), 'ranks_after_expand': (40, 23), 'ranks_after_compress': (26, 23), 'expand_loss': 0.0013667939929291606, 'compress_loss': 0.0020118486136198044, 'prev_best_val': 4.522594547872555, 'candidate_val': 4.529161751717697, 'improved': False}]"
10000,5001,10000,1000,0.0035571439657360315,0.0016042528441175818,4.238878321248846,4.088329987739122,4.531099428790815,"(20, 23)","(34, 23)",2,"[{'trial': 1, 'layer': 0, 'sv_ratio': 0.18749171464489323, 'ranks_before': (20, 23), 'ranks_after_expand': (40, 23), 'ranks_after_compress': (34, 23), 'expand_loss': 0.0015962886391207576, 'compress_loss': 0.0016042528441175818, 'prev_best_val': 4.238878321248846, 'candidate_val': 4.088329987739122, 'improved': True}, {'trial': 2, 'layer': 1, 'sv_ratio': 0.06932762745059644, 'ranks_before': (34, 23), 'ranks_after_expand': (34, 46), 'ranks_after_compress': (34, 30), 'expand_loss': 0.0012289274018257856, 'compress_loss': 0.001337967929430306, 'prev_best_val': 4.088329987739122, 'candidate_val': 4.15812910062334, 'improved': False}]"
