train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.025745760649442673,25.13248904079493,0.11200913698998502,0.42759391966607374,0.09634737134227014,0.523941291008344,0.48062008011017626
375,189,50000,6646,250,l1,0.03712920472025871,25.17726396406012,0.10672880503010643,0.41841824946958833,0.11004465343255265,0.5284629029021409,0.47470407732803105
563,283,50000,6646,250,l1,0.046683307737112045,12.929042342320967,0.059410645947775675,0.3972653167450354,0.14018703724303044,0.5374523539880658,0.46742964849628715
845,424,50000,6646,250,l1,0.05521337315440178,10.946717777482071,0.04925957575740021,0.36316678965978816,0.1894335089203381,0.5526002985801264,0.45140236373541
1268,635,50000,6646,250,l1,0.0624953955411911,10.362507565112978,0.043020186986337416,0.3322141590887177,0.22614848793489298,0.5583626470236107,0.44420853889557976
1902,952,50000,6646,250,l1,0.06844519823789597,8.708028930076217,0.03206841961685637,0.3030835254607899,0.2667474547110318,0.5698309801718217,0.427342071545103
2853,1428,50000,6646,250,l1,0.06906310468912125,7.761772642087926,0.027892367050759072,0.285855741785929,0.28929362772195505,0.575149369507884,0.42236888894524777
4280,2141,50000,6646,250,l1,0.0730474591255188,6.276901466153749,0.022078399477681577,0.2731582899130137,0.30828255977544544,0.5814408496884592,0.4133419121503229
6420,3211,50000,6646,250,l1,0.07588636130094528,6.391961778579379,0.020665324102613975,0.262591478986375,0.3184338995913498,0.5810253785777247,0.41294908125841967
9630,4816,50000,6646,250,l1,0.0743500292301178,5.91717299681412,0.01852009198284383,0.25929884245525026,0.32339992856564914,0.5826987710208994,0.40984762728520907
14445,7224,50000,6646,250,l1,0.07505570352077484,5.426853282458103,0.016755516936129648,0.2521069146105045,0.32849325756074,0.5806001721712445,0.4065624648315041
