train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.004969537723809481,22.71742011392053,0.10356825594336697,0.4274515909298195,0.09751105781092512,0.5249626487407447,0.47887855464955237
375,189,50000,6646,250,l1,0.015666380524635315,18.821662802630506,0.08647432344851866,0.41306532098215615,0.11478471509185359,0.5278500360740097,0.4760306068339079
563,283,50000,6646,250,l1,0.022498231381177902,21.182854843133427,0.10042904636124932,0.4097681950411516,0.1217984064700382,0.5315666015111897,0.4710937980567297
845,424,50000,6646,250,l1,0.03414448723196983,21.75281178249279,0.09475888331157464,0.40240482538404526,0.13247973750860548,0.5348845628926507,0.46720035393709536
1268,635,50000,6646,250,l1,0.04290911182761192,15.384397644645844,0.0632355340997233,0.3734482344038284,0.17029574700716785,0.5437439814109962,0.4556977645400614
1902,952,50000,6646,250,l1,0.05142618343234062,14.34791356330953,0.05163790568720795,0.337498896946807,0.21790867527978622,0.5554075722265932,0.4443261878929283
2853,1428,50000,6646,250,l1,0.05581911653280258,8.753821289615614,0.03136182581038424,0.3075081402611752,0.25607186835555257,0.5635800086167277,0.4278835528011299
4280,2141,50000,6646,250,l1,0.06250093877315521,6.638499521271641,0.023286946611592536,0.2900183789450834,0.2797549463976187,0.5697733253427022,0.42240883129497686
6420,3211,50000,6646,250,l1,0.06726232171058655,6.289845209494896,0.01954876757928394,0.2630921307001326,0.3149067507440018,0.5779988814441345,0.41495692312081806
9630,4816,50000,6646,250,l1,0.06915738433599472,5.6476431652990255,0.016822793218138288,0.2595510754653714,0.31864297760570726,0.5781940530710787,0.40799871521866843
14445,7224,50000,6646,250,l1,0.06915789842605591,5.087559731559039,0.014176488945413552,0.2523300226717498,0.32789711386823966,0.5802271365399895,0.40749055266499484
