train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.0019263997673988342,12.20687489918849,0.06550553590129059,0.38423369873197827,0.15686511393300867,0.5410988126649869,0.46550867197089507
375,189,50000,6646,250,l1,0.005439507309347391,13.787986379508567,0.07115402123798527,0.3943020890830769,0.14447531896113988,0.5387774080442168,0.467509125218596
563,283,50000,6646,250,l1,0.014049854129552841,13.777379857941733,0.06815323916353522,0.40277108447762683,0.13023168624667164,0.5330027707242985,0.4698411326056869
845,424,50000,6646,250,l1,0.020196745172142982,15.311342014178042,0.0767945105699346,0.39864158169182945,0.13752042530480077,0.5361620069966303,0.467146556291631
1268,635,50000,6646,250,l1,0.028247486799955368,13.429360824655198,0.06082648158872039,0.37361517986040466,0.17213255145989018,0.5457477313202949,0.45660357373495797
1902,952,50000,6646,250,l1,0.04251166805624962,8.177620636935176,0.03729357533608972,0.346332454789584,0.20805561518081214,0.5543880699703961,0.4489448643882204
2853,1428,50000,6646,250,l1,0.05107097700238228,8.989042400538224,0.035779457525322564,0.32273563586795295,0.23791405707958801,0.560649692947541,0.4345335249775138
4280,2141,50000,6646,250,l1,0.056736577302217484,6.263213470597953,0.02300908873129916,0.27544170636542614,0.3011042924646401,0.5765459988300663,0.4183802979201338
6420,3211,50000,6646,250,l1,0.06261912733316422,5.7785153127754985,0.019765962939914148,0.26809696006282024,0.3094527331577199,0.5775496932205401,0.4146656686432703
9630,4816,50000,6646,250,l1,0.06195234879851341,4.66982620081997,0.014183260679365197,0.25427770439094893,0.32487602535495386,0.5791537297459027,0.4089388484959206
14445,7224,50000,6646,250,l1,0.06597371399402618,4.644797354267912,0.013599635091554468,0.2407806335977915,0.3392330038928403,0.5800136374906318,0.40425695541457574
