train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
250,126,50000,6646,250,l1,0.018424609676003456,19.3044615983191,0.09337812528886894,0.4188769479594104,0.10546272044203658,0.524339668401447,0.4767546092668928
375,189,50000,6646,250,l1,0.02493606135249138,23.206560779560306,0.10640917816796586,0.42219363962519985,0.10354870381184113,0.5257423434370411,0.47706340077838544
563,283,50000,6646,250,l1,0.035304389894008636,17.740739843152877,0.08377193661986886,0.4132719063870827,0.11612787734998309,0.5293997837370659,0.4744880678951535
845,424,50000,6646,250,l1,0.047491900622844696,10.968645551404618,0.053355611733578036,0.36850714172978455,0.1835111040599858,0.5520182457897703,0.45480792347158805
1268,635,50000,6646,250,l1,0.05394784361124039,11.406939349356875,0.052734882233909,0.35638637758957425,0.2001567733174157,0.5565431509069899,0.45167319325396904
1902,952,50000,6646,250,l1,0.060172468423843384,8.358620852629013,0.038132374201129055,0.3290431285802499,0.23264127794894013,0.5616844065291902,0.4384311801167595
2853,1428,50000,6646,250,l1,0.06738119572401047,7.032395799689379,0.030154637679347854,0.30652558434420213,0.2669922776200169,0.5735178619642191,0.4312742503890224
4280,2141,50000,6646,250,l1,0.07203840464353561,6.351178207858024,0.02478280073161181,0.2832356416321711,0.2989860887078019,0.5822217303399729,0.4229505378578487
6420,3211,50000,6646,250,l1,0.07012562453746796,5.970274324395018,0.019430349124048812,0.27033500102635094,0.30901594256249065,0.5793509435888415,0.41622241739877713
9630,4816,50000,6646,250,l1,0.0768241137266159,5.893989342746907,0.01987674442977057,0.2535889602333692,0.3353441307186697,0.5889330909520389,0.4105744956939069
