train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.0018065067706629634,0.010311425600713619,0.1652867802629022,0.1464329858789925,0.31171976614189467,0.5851762310774603
2000,2001,2000,1000,1000,l1,0.0016870206454768777,0.00829113646207388,0.17302120993253983,0.18482547118058174,0.3578466811131215,0.5475157218751644
3000,3001,3000,1000,1000,l1,0.0018422621069476008,0.011671302921639766,0.20833150118109076,0.1933124838860695,0.40164398506716026,0.5724204167328268
4000,4001,4000,1000,1000,l1,0.0019146765116602182,0.008893016477237121,0.18452727279725248,0.1860953647463677,0.3706226375436202,0.508022229283298
5000,5001,5000,1000,1000,l1,0.002177630551159382,0.006396925809042747,0.1438917966043826,0.15818854751968495,0.30208034412406753,0.527227485691436
6000,6001,6000,1000,1000,l1,0.002156241796910763,0.008747598315062213,0.1684894425535333,0.18786173988776572,0.356351182441299,0.5128574358305936
7000,7001,7000,1000,1000,l1,0.0023750041145831347,0.008539448628596156,0.15745996257756192,0.18780791767369487,0.34526788025125676,0.5049085481561632
8000,8001,8000,1000,1000,l1,0.002387227723374963,0.009257299081014043,0.18099834222133723,0.19517105785792171,0.3761694000792589,0.4951410910969405
9000,9001,9000,1000,1000,l1,0.0029250341467559338,0.012039203454990046,0.2270478175070182,0.19485719422070003,0.4219050117277182,0.5163253646638966
10000,10001,10000,1000,1000,l1,0.0031610792502760887,0.011283059999977505,0.18792038037310024,0.14260752766903975,0.33052790804214,0.5715302773532799
11000,11001,11000,1000,1000,l1,0.0032270930241793394,0.01122272661709129,0.16217769090618275,0.2149224040599799,0.37710009496616265,0.44417027113985547
12000,12001,12000,1000,1000,l1,0.0038020266219973564,0.01353710453405576,0.24128069781975325,0.20129890257750108,0.44257960039725436,0.49797207066054505
13000,13001,13000,1000,1000,l1,0.004042859189212322,0.01162809524578345,0.17252146778179359,0.17300999095481057,0.3455314587366041,0.5124933414656241
14000,14001,14000,1000,1000,l1,0.004461761098355055,0.01628539495932939,0.23678000955853878,0.14788345596045746,0.3846634655189963,0.5567247989096705
15000,15001,15000,1000,1000,l1,0.004624801222234964,0.01022045915122221,0.19508221711366872,0.13410857320705782,0.3291907903207265,0.5264134392502289
16000,16001,16000,1000,1000,l1,0.0050581833347678185,0.01331630733021094,0.2664564353831106,0.15236854851970658,0.4188249839028172,0.5699742961255426
17000,17001,17000,1000,1000,l1,0.005097079090774059,0.013504948001671636,0.2315938685144577,0.20363284116347422,0.4352267096779319,0.48915071407823085
18000,18001,18000,1000,1000,l1,0.005661987699568272,0.026710889587097532,0.36435585598534276,0.16653898625408353,0.5308948422394263,0.5742240882140338
19000,19001,19000,1000,1000,l1,0.005904445890337229,0.017195093252074002,0.22944000691676436,0.19115489263743785,0.4205948995542022,0.47723997273063895
