train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.015411879867315292,0.017425363396685305,0.15590603022273433,0.1382668801345219,0.29417291035725623,0.4070333692273324
2000,2001,2000,1000,1000,l1,0.02437947317957878,0.024281822238602594,0.23853319066262968,0.17138232020012206,0.4099155108627518,0.47716258480206364
3000,3001,3000,1000,1000,l1,0.02856895886361599,0.02780837091175913,0.2222372188688,0.18695269252118868,0.40918991138998867,0.4595090604874279
4000,4001,4000,1000,1000,l1,0.031626347452402115,0.015112381251503089,0.24393829502301717,0.17743414175283173,0.4213724367758489,0.48770066934466244
5000,5001,5000,1000,1000,l1,0.03324029967188835,0.0073190048268587235,0.11591362620620166,0.1521805519293412,0.2680941781355429,0.41139640149763046
6000,6001,6000,1000,1000,l1,0.03483428433537483,0.009887661100099697,0.19230428545297484,0.18570304045377806,0.3780073259067529,0.4837554214274355
7000,7001,7000,1000,1000,l1,0.036523811519145966,0.006617450549654393,0.10971936040702701,0.18521017927852593,0.29492953968555286,0.39312523332036686
8000,8001,8000,1000,1000,l1,0.03678662329912186,0.007703888559252075,0.13944520390493087,0.1968128203353641,0.33625802424029494,0.4368634517216594
9000,9001,9000,1000,1000,l1,0.037017930299043655,0.005606982263190144,0.12646841695125446,0.19751847900021413,0.32398689595146857,0.4372713618043761
10000,10001,10000,1000,1000,l1,0.03706059232354164,0.005733005943812405,0.111119365698439,0.14741127255510572,0.25853063825354466,0.46482493887702847
11000,11001,11000,1000,1000,l1,0.03750427067279816,0.006275633406444642,0.15229949953510186,0.22092250922495277,0.3732220087600546,0.470246014978112
12000,12001,12000,1000,1000,l1,0.03786720335483551,0.0064235821260144165,0.13133468231831116,0.20748484187901522,0.3388195241973264,0.4063227331226926
13000,13001,13000,1000,1000,l1,0.03792988136410713,0.006839878816998416,0.11065527464992249,0.17766391715148916,0.28831919180141163,0.4373680926199907
14000,14001,14000,1000,1000,l1,0.038083117455244064,0.005848151227980719,0.0988547293388045,0.15619956668706844,0.25505429602587293,0.429135161873068
15000,15001,15000,1000,1000,l1,0.03811527043581009,0.004529808947994444,0.12189227678796459,0.1413723411047877,0.26326461789275224,0.480406461779299
16000,16001,16000,1000,1000,l1,0.03783949464559555,0.005010229371168104,0.12570763708230476,0.15738997462265547,0.28309761170496023,0.4748000327156457
17000,17001,17000,1000,1000,l1,0.03773938864469528,0.004339254750207947,0.10831811188484208,0.21461042881418224,0.3229285406990243,0.4163904054057626
18000,18001,18000,1000,1000,l1,0.0377202108502388,0.0049931133591256975,0.09102331829443236,0.18046585516329242,0.2714891734577247,0.4080216623510211
19000,19001,19000,1000,1000,l1,0.037629030644893646,0.004631255673154693,0.13576591661734105,0.20130986501405862,0.3370757816313997,0.4893986817417579
