train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.005346719641238451,0.01726207329723711,0.22991935630087548,0.14068321132508088,0.37060256762595634,0.5420970413273796
2000,2001,2000,1000,1000,l1,0.005913109518587589,0.010953540673835974,0.20531981757665807,0.17498160790379266,0.3803014254804507,0.4739785157527778
3000,3001,3000,1000,1000,l1,0.0067108809016644955,0.016889306372039392,0.21348207622678872,0.18982068206709818,0.4033027582938869,0.49466937036889214
4000,4001,4000,1000,1000,l1,0.008380921557545662,0.014175217024516303,0.20618588491123102,0.17899473890282092,0.38518062381405194,0.4589102466352978
5000,5001,5000,1000,1000,l1,0.009189908392727375,0.006303142703449269,0.1173443606283833,0.1548657016226582,0.2722100622510415,0.42557899433948126
6000,6001,6000,1000,1000,l1,0.010317773558199406,0.01421435627027068,0.23139551489746965,0.18478062710312407,0.4161761420005937,0.4732361870111131
7000,7001,7000,1000,1000,l1,0.012239481322467327,0.007571581727933921,0.12165265290869644,0.1829649835840205,0.3046176364927169,0.39786885309366926
8000,8001,8000,1000,1000,l1,0.012186041101813316,0.016388976872887095,0.2050391531530522,0.19277277816891994,0.3978119313219721,0.4380256166416327
9000,9001,9000,1000,1000,l1,0.012829503044486046,0.008796801394574795,0.158253683048096,0.19028031021170028,0.3485339932597963,0.428220998509193
10000,10001,10000,1000,1000,l1,0.014430771581828594,0.012152780012767178,0.2141885634909561,0.14288871202888365,0.35707727551983975,0.506565168688916
11000,11001,11000,1000,1000,l1,0.015526717528700829,0.016207040950352847,0.24849714560472233,0.2102988089516332,0.4587959545563556,0.45577345885341075
12000,12001,12000,1000,1000,l1,0.0162705909460783,0.01273311294979435,0.19699735571121518,0.2038335811952523,0.40083093690646754,0.41952253880491974
13000,13001,13000,1000,1000,l1,0.017124081030488014,0.010787391849642433,0.14225161406832132,0.1706246532675228,0.31287626733584417,0.4336037935812241
14000,14001,14000,1000,1000,l1,0.01782853901386261,0.013440518234712765,0.22144116877712275,0.14814417217973896,0.36958534095686174,0.47863802762288854
15000,15001,15000,1000,1000,l1,0.01820387691259384,0.00953827970380375,0.16582717489119173,0.13684299074978531,0.30267016564097704,0.4916905163570269
16000,16001,16000,1000,1000,l1,0.019001832231879234,0.011643466161196164,0.20751337701638378,0.15357220434331156,0.3610855813596953,0.49092986454682214
17000,17001,17000,1000,1000,l1,0.019678132608532906,0.008297902421261083,0.18037475929042948,0.20919781591472644,0.389572575205156,0.45526491885171916
18000,18001,18000,1000,1000,l1,0.019930072128772736,0.01245415628139243,0.15123122512537257,0.1742213289889197,0.3254525541142923,0.46034460950710926
19000,19001,19000,1000,1000,l1,0.020210258662700653,0.012366575260674945,0.22250148559422667,0.18890519776979545,0.41140668336402214,0.4721925820777251
