train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.004135343246161938,0.01182249824778635,0.13266538154166577,0.14026859873800224,0.272933980279668,0.4381695709477004
2000,2001,2000,1000,1000,l1,0.005674983840435743,0.015020689078411548,0.22873922005508823,0.1755891330413685,0.40432835309645676,0.47061153642983744
3000,3001,3000,1000,1000,l1,0.0066373939625918865,0.013765183847350137,0.1580953488663847,0.19073086187375868,0.34882621074014336,0.4459497796565948
4000,4001,4000,1000,1000,l1,0.00925266183912754,0.010712119784976588,0.17839978045819643,0.1800818777462934,0.3584816582044898,0.44471357010404233
5000,5001,5000,1000,1000,l1,0.009667539037764072,0.005500725587131396,0.09616465085053806,0.15806422656481756,0.2542288774153556,0.42274083975807125
6000,6001,6000,1000,1000,l1,0.010510541498661041,0.009917608809409877,0.13917784727662683,0.18684736602925014,0.32602521330587697,0.4288628153389542
7000,7001,7000,1000,1000,l1,0.01266638096421957,0.005675724595430584,0.11217355975217282,0.18520268270132972,0.2973762424535025,0.3825011998545439
8000,8001,8000,1000,1000,l1,0.01363135501742363,0.009059240318000303,0.1362153754520526,0.1977454532547336,0.33396082870678623,0.40987327517076083
9000,9001,9000,1000,1000,l1,0.014088710770010948,0.005785442257282178,0.13426578044522974,0.19522497439988173,0.3294907548451115,0.4250188534688883
10000,10001,10000,1000,1000,l1,0.014637901447713375,0.008815617562155138,0.18368454761200143,0.14784791639065484,0.3315324640026563,0.5096732845292614
11000,11001,11000,1000,1000,l1,0.01558010932058096,0.007177055684625173,0.12755957914037228,0.21523672785510067,0.3427963069954729,0.39436373890733717
12000,12001,12000,1000,1000,l1,0.016362715512514114,0.007026984977822318,0.15166976330336848,0.20778839801269092,0.35945816131605945,0.4000044234174026
13000,13001,13000,1000,1000,l1,0.016939466819167137,0.007079898449466312,0.14040477335465665,0.1754027067213401,0.3158074800759967,0.4580694601330892
14000,14001,14000,1000,1000,l1,0.017640873789787292,0.007035623332953268,0.1284151352960768,0.15579659878126612,0.28421173407734285,0.46117127348567694
15000,15001,15000,1000,1000,l1,0.018688028678297997,0.007912756602028961,0.20570494116066246,0.13787727773362932,0.34358221889429175,0.534747268344764
16000,16001,16000,1000,1000,l1,0.018626658245921135,0.007211609134937384,0.17017034918208981,0.15751687198299413,0.3276872211650839,0.5000361369240708
17000,17001,17000,1000,1000,l1,0.019715404137969017,0.005945754357472329,0.11663418339533499,0.21108554410784633,0.3277197275031813,0.41622218180589776
18000,18001,18000,1000,1000,l1,0.01961718313395977,0.013264716018616096,0.2141291563272745,0.17439348285757308,0.3885226391848476,0.49266509878186254
19000,19001,19000,1000,1000,l1,0.019794639199972153,0.006557419142175421,0.11603923907811393,0.19908949678938873,0.31512873586750273,0.37720289712896804
