train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.034445736557245255,0.030503436882590763,0.2281645602554347,0.13762736359392796,0.3657919238493626,0.48675002364167497
2000,2001,2000,1000,1000,l1,0.0427650511264801,0.015456861733576396,0.1775746843122985,0.17436528269701104,0.3519399670093096,0.4433793418057066
3000,3001,3000,1000,1000,l1,0.0463000051677227,0.01962160037725774,0.19007203958175165,0.1904194459248239,0.3804914855065755,0.4592303858608536
4000,4001,4000,1000,1000,l1,0.050552040338516235,0.014406451516650353,0.2340549372620476,0.17775614217353447,0.4118110794355821,0.5129811457805461
5000,5001,5000,1000,1000,l1,0.051829610019922256,0.007894202725342692,0.16162741924230553,0.15602850900639736,0.3176559282487029,0.49079914938750197
6000,6001,6000,1000,1000,l1,0.05288513004779816,0.009946963739320596,0.20251000295517002,0.18607103689263846,0.3885810398478085,0.5098991540238776
7000,7001,7000,1000,1000,l1,0.053474534302949905,0.007167409746967512,0.12326111223745626,0.18651436178632547,0.30977547402378175,0.4629282067147855
8000,8001,8000,1000,1000,l1,0.05382106080651283,0.014841817314857937,0.2232178458306152,0.19879361672771956,0.42201146255833477,0.5199491351165815
9000,9001,9000,1000,1000,l1,0.05402430146932602,0.007672498224734482,0.1777458273008005,0.19697934469927322,0.3747251720000737,0.4998286731652396
10000,10001,10000,1000,1000,l1,0.053725071251392365,0.0077664897902887985,0.15376165108199397,0.14595077266650583,0.29971242374849977,0.5565682185064866
11000,11001,11000,1000,1000,l1,0.053603366017341614,0.007160463051040794,0.14811817923113849,0.21849874714665984,0.36661692637779836,0.43582297192584507
12000,12001,12000,1000,1000,l1,0.05331502482295036,0.0074335563167653475,0.16661352288673814,0.20943553712996976,0.37604906001670785,0.45871310626593936
13000,13001,13000,1000,1000,l1,0.05337202548980713,0.005558786004309093,0.1265530189240538,0.17943679365154142,0.30598981257559515,0.4874819374874096
14000,14001,14000,1000,1000,l1,0.053072959184646606,0.006343734268395626,0.1271705478056613,0.1573955064699676,0.2845660542756289,0.4977069773091833
15000,15001,15000,1000,1000,l1,0.05257119610905647,0.006158916182768225,0.184689024736134,0.14003122913886465,0.32472025387499864,0.5716704199510979
16000,16001,16000,1000,1000,l1,0.05185889080166817,0.006807809020823863,0.1828855730464641,0.1566785890654766,0.33956416211194074,0.5648003512893367
17000,17001,17000,1000,1000,l1,0.05127846077084541,0.005753272976960367,0.13004300589006726,0.21508999083825794,0.3451329967283252,0.4891055706902041
18000,18001,18000,1000,1000,l1,0.050709471106529236,0.005302611366706541,0.11937520809997809,0.18261073636355882,0.30198594446353694,0.5105858155466563
19000,19001,19000,1000,1000,l1,0.05018073692917824,0.005397371772848019,0.1188006122764138,0.20325454707101862,0.32205515934743245,0.46247590467261385
