train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.00680391164496541,0.019130943343745356,0.19824874367721093,0.14099133692971913,0.33924008060693006,0.4684643852323246
2000,2001,2000,1000,1000,l1,0.007339094765484333,0.016794205219303016,0.20541422477057028,0.1738649252064796,0.37927914997704987,0.46774506161160795
3000,3001,3000,1000,1000,l1,0.010514708235859871,0.01433051672252471,0.20319907528427245,0.18811183262724332,0.39131090791151574,0.47293940488695496
4000,4001,4000,1000,1000,l1,0.01158391498029232,0.012240037282700568,0.22193834597020776,0.18220548423094,0.4041438302011478,0.4822382831938736
5000,5001,5000,1000,1000,l1,0.012969876639544964,0.008355176656980766,0.10621985540222269,0.15417917352813734,0.26039902893036004,0.37715956298287534
6000,6001,6000,1000,1000,l1,0.01541946455836296,0.009110554388016561,0.14994772165690598,0.1859647567851509,0.3359124784420569,0.45070852511241183
7000,7001,7000,1000,1000,l1,0.015980875119566917,0.007778290012697186,0.14001215610792445,0.18198341411591376,0.32199557022383823,0.36913235859418536
8000,8001,8000,1000,1000,l1,0.01687903143465519,0.012781888007052891,0.14655113399812658,0.19670388730908556,0.34325502130721214,0.4330196275014664
9000,9001,9000,1000,1000,l1,0.0176684632897377,0.007502189038108322,0.13140065040292892,0.19281710296176527,0.3242177533646942,0.40942578134572527
10000,10001,10000,1000,1000,l1,0.019147712737321854,0.009570093510346624,0.17241599080134973,0.14763278653773212,0.3200487773390819,0.5081250875044765
11000,11001,11000,1000,1000,l1,0.020250361412763596,0.007205590862212692,0.12285399790166364,0.21811412889104245,0.3409681267927061,0.34146137782185654
12000,12001,12000,1000,1000,l1,0.02075977623462677,0.00822889177271805,0.1501259853865774,0.20466615064362484,0.35479213603020227,0.3974387234292326
13000,13001,13000,1000,1000,l1,0.02163168415427208,0.009541893262084237,0.14770726619566094,0.17271395644175488,0.32042122263741585,0.45939597764150325
14000,14001,14000,1000,1000,l1,0.022149402648210526,0.00799136462242436,0.12560956600179704,0.15660298169026546,0.2822125476920625,0.4293659994548417
15000,15001,15000,1000,1000,l1,0.022615600377321243,0.0073291927073095104,0.13906203231641937,0.13759449024338835,0.27665652255980766,0.43121168548406674
16000,16001,16000,1000,1000,l1,0.023006143048405647,0.008491260329688069,0.15372158987086618,0.15530401580861622,0.3090256056794824,0.46317550708144223
17000,17001,17000,1000,1000,l1,0.023564811795949936,0.00952282239582314,0.17293068948817739,0.20904933107985446,0.3819800205680318,0.45304594348270416
18000,18001,18000,1000,1000,l1,0.02383752539753914,0.0074408107177364275,0.13644157380930555,0.17550557946647768,0.31194715327578326,0.4911123265270914
19000,19001,19000,1000,1000,l1,0.024074066430330276,0.01018990480429593,0.21092124683872104,0.19471957046212504,0.40564081730084606,0.46182773812995676
