train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.03853961080312729,0.02183211702346824,0.16882468253349187,0.13912607819898895,0.3079507607324808,0.45453283306957354
2000,2001,2000,1000,1000,l1,0.045154426246881485,0.013872796575986203,0.1791002652162515,0.17491439915692822,0.35401466437317974,0.4483957891113656
3000,3001,3000,1000,1000,l1,0.04700743779540062,0.014080319594505357,0.20359163278841116,0.1896359523111114,0.39322758509952255,0.49043259732411254
4000,4001,4000,1000,1000,l1,0.050594162195920944,0.012400869075083913,0.22112784177865655,0.18288739757350697,0.4040152393521636,0.5255918727262867
5000,5001,5000,1000,1000,l1,0.05047439783811569,0.00519787630057067,0.12721517778833136,0.15940754414254515,0.28662272193087646,0.47394424026866105
6000,6001,6000,1000,1000,l1,0.05065162479877472,0.007897398161721485,0.1696235880835195,0.18848358353375383,0.3581071716172733,0.5135056432185754
7000,7001,7000,1000,1000,l1,0.051669251173734665,0.005171320399474803,0.10580775497475822,0.19013188650527232,0.29593964148003055,0.41280437562457056
8000,8001,8000,1000,1000,l1,0.05215243995189667,0.011510645740301511,0.19285039652218314,0.19967747928460697,0.3925278758067901,0.5280484008426417
9000,9001,9000,1000,1000,l1,0.05179053544998169,0.005817771953917151,0.1597466224768433,0.1961729446330283,0.35591956710987166,0.4689184152414439
10000,10001,10000,1000,1000,l1,0.05001477897167206,0.005948000109376915,0.16837487857440817,0.14606857067338527,0.3144434492477935,0.5676394864911588
11000,11001,11000,1000,1000,l1,0.0490044429898262,0.005705094015756024,0.13039511363450218,0.2185450265593369,0.34894014019383907,0.4590286716931996
12000,12001,12000,1000,1000,l1,0.047868285328149796,0.005290257146323443,0.11947324902667857,0.21474371365649952,0.3342169626831781,0.41456280580804716
13000,13001,13000,1000,1000,l1,0.048065200448036194,0.005660088543280035,0.13358554777652631,0.17819435663838068,0.31177990441490694,0.48579855629918134
14000,14001,14000,1000,1000,l1,0.04796728491783142,0.004607114269303667,0.11157968223093485,0.1617960249220556,0.2733757071529905,0.5075541740176045
15000,15001,15000,1000,1000,l1,0.04753636196255684,0.0036094927450869628,0.11082204387888965,0.14227256635914806,0.25309461023803775,0.4846770908540953
16000,16001,16000,1000,1000,l1,0.04716826602816582,0.005055894677743455,0.14370600806291484,0.1603441005610706,0.30405010862398546,0.5093769905512692
17000,17001,17000,1000,1000,l1,0.047102298587560654,0.003753017371148007,0.10551021718974292,0.21935574810330222,0.3248659652930451,0.44723513423701794
18000,18001,18000,1000,1000,l1,0.04653426259756088,0.007600738445253186,0.08978370344374097,0.17918643249889168,0.2689701359426327,0.4647087144623103
19000,19001,19000,1000,1000,l1,0.0461643785238266,0.004694045199892622,0.12938622424090743,0.20501858936893205,0.3344048136098395,0.4867065422503033
