train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.044288650155067444,0.01696698127420032,0.18345142348592905,0.14032730811239366,0.32377873159832266,0.48612455562632284
2000,2001,2000,1000,1000,l1,0.05057578906416893,0.013154587168617449,0.2003268275168387,0.17590567553726172,0.37623250305410044,0.49331950848910433
3000,3001,3000,1000,1000,l1,0.05161382630467415,0.011246257711581595,0.20236480839874985,0.19318536976488226,0.3955501781636321,0.5250612324060521
4000,4001,4000,1000,1000,l1,0.05328107997775078,0.009826630137932515,0.16439060084758433,0.18355958744620973,0.347950188293794,0.4862056112490014
5000,5001,5000,1000,1000,l1,0.052762288600206375,0.0066327664602104375,0.14518084724752703,0.15488586302341195,0.300066710270939,0.49401889006366057
6000,6001,6000,1000,1000,l1,0.052990205585956573,0.005929677099449269,0.1563681377980335,0.19211205702902379,0.3484801948270573,0.5103609031872834
7000,7001,7000,1000,1000,l1,0.05329138785600662,0.003706617858486599,0.09018022502221774,0.1909026010170075,0.2810828260392252,0.43986000762671507
8000,8001,8000,1000,1000,l1,0.053487494587898254,0.0058963921395208604,0.13815714430264733,0.20054731226977024,0.3387044565724176,0.5021490801959093
9000,9001,9000,1000,1000,l1,0.05297735333442688,0.004995187088072161,0.12134482311853373,0.19780819043392434,0.31915301355245806,0.4652070825605709
10000,10001,10000,1000,1000,l1,0.052367281168699265,0.004052508364310595,0.09478970813982235,0.15319854040913589,0.24798824854895823,0.5028284612854489
11000,11001,11000,1000,1000,l1,0.05170707032084465,0.004677349833625554,0.13287816806797406,0.22232062101658942,0.3551987890845635,0.4582381158641109
12000,12001,12000,1000,1000,l1,0.05170236527919769,0.004937220971149812,0.13090912049573417,0.21387336533715934,0.3447824858328935,0.4471163294350457
13000,13001,13000,1000,1000,l1,0.051991574466228485,0.004842971559829498,0.10223601030534932,0.17765989668249538,0.27989590698784467,0.46946224419388766
14000,14001,14000,1000,1000,l1,0.052253443747758865,0.0066276042883618115,0.11723664806703064,0.15868817881081496,0.2759248268778456,0.49892205912716836
15000,15001,15000,1000,1000,l1,0.05263780802488327,0.00547131580401648,0.10572672479789734,0.13981683483791163,0.24554355963580898,0.49551031367089937
16000,16001,16000,1000,1000,l1,0.0525796078145504,0.0057724876252215045,0.17637526048919983,0.15640616694085685,0.3327814274300567,0.5761694657411573
17000,17001,17000,1000,1000,l1,0.05287212133407593,0.004873586438022583,0.14333889883528572,0.21647178385971655,0.3598106826950023,0.510200837203726
