train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.034340403974056244,0.021812857343709417,0.22933788591790888,0.13852473566475162,0.36786262158266053,0.4827488167069889
2000,2001,2000,1000,1000,l1,0.04379468783736229,0.016927224898074644,0.2157021185345878,0.1723363555068504,0.3880384740414382,0.4669050701808682
3000,3001,3000,1000,1000,l1,0.047243133187294006,0.01139892059739407,0.18871195860896758,0.1934359312541215,0.38214788986308906,0.5029429588634307
4000,4001,4000,1000,1000,l1,0.050212640315294266,0.01073035984995219,0.2018624153108902,0.18663305847896447,0.38849547378985466,0.49536406002445776
5000,5001,5000,1000,1000,l1,0.05204233527183533,0.006989569067296824,0.15634255185642804,0.15686246025548917,0.3132050121119172,0.5017061899447066
6000,6001,6000,1000,1000,l1,0.052268583327531815,0.009255402558441816,0.19786898399773786,0.18684191333344116,0.3847108973311791,0.5056181007055522
7000,7001,7000,1000,1000,l1,0.052491214126348495,0.00568277874384491,0.11625159898692121,0.19057860053725623,0.3068301995241774,0.44384813096939213
8000,8001,8000,1000,1000,l1,0.05253169313073158,0.009110109937982782,0.1730495991657666,0.20165973320911587,0.3747093323748824,0.507888633369651
9000,9001,9000,1000,1000,l1,0.052831150591373444,0.006366231893170445,0.13180956749120787,0.19672399384927367,0.3285335613404815,0.47840802801746485
10000,10001,10000,1000,1000,l1,0.05233383551239967,0.004423510735646163,0.12906678720815898,0.14835101241285678,0.27741779962101576,0.5319697820681524
11000,11001,11000,1000,1000,l1,0.05184043571352959,0.006480618137072672,0.15714311956234348,0.21994202347762273,0.37708514303996626,0.4710591197663797
12000,12001,12000,1000,1000,l1,0.051402077078819275,0.007337763452982677,0.17546886162652742,0.21149626480460526,0.38696512643113273,0.4750611806527332
13000,13001,13000,1000,1000,l1,0.05154021084308624,0.006313234510353808,0.12552478737182693,0.17750172685412818,0.3030265142259551,0.47528148901446265
14000,14001,14000,1000,1000,l1,0.05096961557865143,0.005662759042196051,0.1140049559897989,0.15845989603047422,0.27246485202027315,0.5090336271821287
15000,15001,15000,1000,1000,l1,0.05025801807641983,0.005194699364902144,0.15088844024450543,0.1409318196908383,0.2918202599353437,0.5745098313122197
16000,16001,16000,1000,1000,l1,0.04956461116671562,0.004461755323436503,0.15376778240843234,0.15777547722326254,0.31154325963169494,0.5351523481608053
17000,17001,17000,1000,1000,l1,0.048674773424863815,0.004637645009275426,0.12495923565598345,0.21659500561050107,0.3415542412664845,0.4885308863564319
18000,18001,18000,1000,1000,l1,0.04816077649593353,0.008249611719645058,0.1113135692596241,0.17996926873815208,0.2912828379977762,0.48474470076004034
19000,19001,19000,1000,1000,l1,0.047691650688648224,0.005125086591802377,0.1266253001609653,0.20257820422102027,0.3292035043819856,0.4762734707083879
