train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
1000,1001,1000,1000,1000,l1,0.06528960913419724,0.017860482077336797,0.23642472415676521,0.14064438617376382,0.3770691103305291,0.5418998365134102
2000,2001,2000,1000,1000,l1,0.07041405141353607,0.011635835221893822,0.20593308477860592,0.17550551458871322,0.38143859936731916,0.5411094996903575
3000,3001,3000,1000,1000,l1,0.06925736367702484,0.011537792350643766,0.19534162086477783,0.19713154304247982,0.39247316390725767,0.5343879292931265
4000,4001,4000,1000,1000,l1,0.07003576308488846,0.008661734467069497,0.2009183676679534,0.1898778946250292,0.3907962622929826,0.5447175135152732
5000,5001,5000,1000,1000,l1,0.07034315168857574,0.00946975839564886,0.2315471716806823,0.15666844847177547,0.38821562015245775,0.6045238171009485
6000,6001,6000,1000,1000,l1,0.069540835916996,0.007770011148177013,0.1967445074651007,0.19211518400252717,0.38885969146762783,0.5620809506217966
7000,7001,7000,1000,1000,l1,0.06584727764129639,0.005771761387312215,0.11124605599235152,0.19249556494126033,0.30374162093361184,0.46757574192346013
8000,8001,8000,1000,1000,l1,0.06631557643413544,0.008877113884140099,0.17295984980685825,0.20149340690216544,0.3744532567090237,0.5645788820923
9000,9001,9000,1000,1000,l1,0.06662500649690628,0.006483552610147222,0.14764493658589764,0.2000738011169705,0.34771873770286815,0.5103698016591276
10000,10001,10000,1000,1000,l1,0.06664387881755829,0.009328210653105346,0.2392640819480314,0.1492600018695982,0.3885240838176296,0.6759058952907497
11000,11001,11000,1000,1000,l1,0.06533397734165192,0.0058050538686801175,0.16518194977664927,0.2211862201872636,0.3863681699639129,0.523846556330474
12000,12001,12000,1000,1000,l1,0.06446102261543274,0.00581081499045312,0.16340613242958243,0.2170066945500523,0.3804128269796347,0.522548391686977
