train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.0011388934217393398,10.985539082880866,0.04567393428771641,0.38106904401078917,0.15469582796873152,0.5357648719795207,0.46399944921847364
5000,2501,54146,2500,2500,mse,0.0021266648545861244,6.931184043434958,0.028010096368194095,0.34259035969354,0.2067468266891591,0.5493371863826991,0.4500169859014537
7500,3751,54146,2500,2500,mse,0.0027239343617111444,5.701680321238312,0.021553571691668535,0.3352705974398988,0.21436325774694015,0.5496338551868389,0.44533267374137187
10000,5001,54146,2500,2500,mse,0.0031271842308342457,4.365251203965657,0.016002489106698024,0.2942894447976725,0.2609017069301699,0.5551911517278424,0.4213933456058443
12500,6251,54146,2500,2500,mse,0.0033209628891199827,3.8181362122066522,0.013086409734105138,0.2891885873131956,0.2709785539764285,0.5601671412896241,0.4167375974932925
15000,7501,54146,2500,2500,mse,0.0035252419766038656,3.4996772518214314,0.011194587556346086,0.27938468184002746,0.28300607371088765,0.5623907555509151,0.4086910727571766
17500,8751,54146,2500,2500,mse,0.0035822701174765825,3.4621589249559035,0.01059790185494533,0.2693199006228127,0.2921807508993245,0.5615006515221372,0.4100500699027034
20000,10001,54146,2500,2500,mse,0.00366384768858552,3.356315539250311,0.010121146365313605,0.2673828718633711,0.2903046991845963,0.5576875710479673,0.4075327766667092
22500,11251,54146,2500,2500,mse,0.003565174527466297,3.036310983446886,0.008590902652801373,0.2725021687933267,0.2891371459989619,0.5616393147922886,0.41406280399496737
25000,12501,54146,2500,2500,mse,0.0035438518971204758,2.9224759063143058,0.007640266581022418,0.2628837206983033,0.3032106235405957,0.5660943442388989,0.4047382786408602
27500,13751,54146,2500,2500,mse,0.003288642270490527,2.7424548368186183,0.0065811407760499015,0.24995622971327558,0.31489485902529346,0.5648510887385689,0.3909744405798507
30000,15001,54146,2500,2500,mse,0.003126674797385931,2.7258292669497335,0.006049640024333654,0.2494420492846626,0.3138113051980881,0.5632533544827507,0.3938578465337564
32500,16251,54146,2500,2500,mse,0.0030468031764030457,2.501304744962704,0.005433375919841543,0.24150805119317212,0.32323863699225464,0.5647466881854267,0.39020585300557825
35000,17501,54146,2500,2500,mse,0.003034008899703622,2.4281479296125057,0.005180184082065504,0.2343718392536238,0.3325575555842406,0.5669293948378644,0.38385857952818064
37500,18751,54146,2500,2500,mse,0.0029795835725963116,2.3162879028113887,0.004793111822415116,0.23073943531774715,0.33334701294476665,0.5640864482625139,0.37430770674862235
40000,20001,54146,2500,2500,mse,0.002971719717606902,2.315962807091257,0.0046799108047482114,0.23397559304694487,0.3326943468177518,0.5666699398646967,0.37219762862593414
42500,21251,54146,2500,2500,mse,0.002843589521944523,2.203473863074404,0.004396153584205253,0.22673856837431172,0.34024588516136167,0.5669844535356734,0.3668162686182668
45000,22501,54146,2500,2500,mse,0.0027840775437653065,2.1976144973437,0.0043494278858473194,0.2255335504390921,0.341407527931503,0.566941078370595,0.3648636642340322
47500,23751,54146,2500,2500,mse,0.002671658992767334,2.156144570287972,0.003964967847552642,0.22699027839385053,0.3378135792664704,0.5648038576603208,0.3674238318756928
50000,25001,54146,2500,2500,mse,0.0025367559865117073,2.03042249868632,0.0037296307929360157,0.21887130635320595,0.34531456793393345,0.5641858742871394,0.3581019333077388
