train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.004221912939101458,11.582990482538058,0.05032208091453231,0.3828201315748983,0.15763706935520228,0.5404572009301006,0.4610874326453592
5000,2501,54146,2500,2500,mse,0.0059732841327786446,5.757923430238954,0.02426377978969375,0.3074135647551736,0.2539947021056177,0.5614082668607913,0.43126135123955867
7500,3751,54146,2500,2500,mse,0.006119356956332922,5.013817478937479,0.019196773933099192,0.29631652481689136,0.2662918188212487,0.56260834363814,0.4261867885989537
10000,5001,54146,2500,2500,mse,0.006927755661308765,4.609575179522685,0.017955921575473655,0.28251777135852396,0.2820988823382711,0.5646166536967949,0.4164859257514212
12500,6251,54146,2500,2500,mse,0.006302793975919485,3.8976512890207724,0.014202676497147142,0.26632185854551194,0.3036984071969865,0.5700202657424985,0.41080663420910024
15000,7501,54146,2500,2500,mse,0.0059212553314864635,3.599719025310927,0.012197793284315969,0.25950784216573797,0.31057502065116444,0.5700828628169023,0.4098441358768758
17500,8751,54146,2500,2500,mse,0.0057666487991809845,3.4712056254056995,0.012252060543210605,0.26030118488418047,0.30940375556941474,0.5697049404535952,0.40697886138055334
20000,10001,54146,2500,2500,mse,0.005734276492148638,3.2850447791947195,0.011279679219059997,0.2500710544125063,0.31849760670851995,0.5685686611210262,0.39715928840985104
22500,11251,54146,2500,2500,mse,0.00569057697430253,3.2814967247233913,0.008997796510779024,0.2509641525605729,0.31746808726671016,0.5684322398272831,0.39517708382476785
25000,12501,54146,2500,2500,mse,0.005568505730479956,3.2863696043357256,0.00876130769473663,0.25201090592811753,0.31614523665848626,0.5681561425866039,0.39932192574782505
27500,13751,54146,2500,2500,mse,0.005415615625679493,3.1579011928987595,0.008913633175777915,0.25197252501024375,0.3211062639042507,0.5730787889144944,0.396360180465988
30000,15001,54146,2500,2500,mse,0.005218581296503544,3.0932332439729673,0.00791531743333129,0.2443689636493737,0.3277626518339816,0.5721316154833553,0.38928132690262207
32500,16251,54146,2500,2500,mse,0.005105937365442514,3.068480412887926,0.007203912132428266,0.24824495818991654,0.32540834274851954,0.5736533009384361,0.3937247217765928
35000,17501,54146,2500,2500,mse,0.005085010547190905,2.999929875075945,0.007100740220859995,0.24424201634787387,0.32758170522859525,0.5718237215764691,0.3918546251455441
37500,18751,54146,2500,2500,mse,0.005110906437039375,3.019200375968743,0.007178951119353955,0.24146064040131524,0.33043461157908066,0.5718952519803959,0.3889690252386036
40000,20001,54146,2500,2500,mse,0.00481201708316803,2.7019287563757355,0.006981536068068469,0.23210431939930146,0.34124218564332487,0.5733465050426263,0.37649284422943535
42500,21251,54146,2500,2500,mse,0.004783174023032188,2.766686657938966,0.006586043003693729,0.22991900485852548,0.34331474911345256,0.5732337539719781,0.37830264476482617
45000,22501,54146,2500,2500,mse,0.0047522010281682014,2.6463404212034445,0.006340356594714642,0.22457484003117123,0.3485126411526839,0.573087481183855,0.37738189318748666
47500,23751,54146,2500,2500,mse,0.004642472602427006,2.634488206318858,0.006043374643988754,0.22845276085458135,0.34228299820365554,0.5707357590582369,0.37691398624769745
50000,25001,54146,2500,2500,mse,0.004585285671055317,2.58782237690889,0.00563021590105679,0.23372256754479284,0.3364584632913719,0.5701810308361648,0.38022739769760716
